effective_disposals,disposal_efficiency_percentage,clangers,free_kicks_for,free_kicks_against,one_percenters,bounces,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,intercepts,tackles_inside_fifty,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,intercept_marks,marks_on_lead,pressure_acts,rating_points,score_launches,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,match_outcome_Loss,match_outcome_Win,player_position_final_C,player_position_final_F,player_position_final_HB,player_position_final_HF,player_position_final_INT,player_position_final_RK,player_position_final_W,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
8,73,3,1,1,1,0,81,62,38,0,1,2,120,1,0,7,5,0,1,1,0,9,0.5,0,0,9,13,7,55,0,0,0,0,20,1,0,0,1,0,0,0,0,0,-0.0028286136221140623,Luke Jackson,0,16036,16,Melbourne,2021,33,0
7,70,5,0,1,0,0,74,61,49,0,0,3,230,1,0,15,4,1,4,0,0,16,7.3,0,0,55,7,6,43,0,0,0,0,39,1,0,0,0,0,1,0,0,0,0.025582868605852127,Jack Petruccelle,0,16032,15,West Coast,2021,17,0
8,62,3,0,0,0,0,84,47,32,0,0,5,136,2,1,7,2,2,3,0,0,16,1.5,0,0,33,22,11,88,0,0,0,0,10,1,0,0,0,0,1,0,0,0,-0.060585182160139084,Ned McHenry,0,15886,2,Adelaide,2021,38,0
14,82,3,0,1,3,2,78,82,89,0,0,8,316,2,2,6,7,3,4,1,0,13,9.5,0,2,18,14,13,92,0,0,0,0,58,0,1,0,0,1,0,0,0,0,0.028986230492591858,Matt Guelfi,0,16057,18,Essendon,2021,19,0
9,100,1,1,1,5,0,90,35,56,0,0,3,73,5,0,6,2,0,3,1,0,7,8.9,2,2,33,8,8,56,0,0,0,0,35,1,0,0,0,0,0,0,0,0,-0.017964905127882957,Ben McKay,0,16081,21,North Melbourne,2021,41,0
16,70,2,0,0,4,0,90,103,98,0,1,3,860,4,0,9,14,0,4,1,0,17,12.7,0,2,34,9,8,57,0,0,0,0,48,1,0,0,0,1,0,0,0,0,-0.35232090950012207,Jack Lukosius,0,15958,10,Gold Coast,2021,45,0
9,60,4,1,3,0,0,85,56,45,1,2,3,320,2,1,12,4,0,4,1,0,18,6,0,0,39,11,9,65,0,0,0,0,230,1,0,1,0,0,0,0,0,0,-0.005751318298280239,Callan Ward,0,15920,6,Greater Western Sydney,2021,33,0
11,69,4,0,3,0,0,68,68,76,1,3,5,303,4,5,5,7,3,9,0,0,14,9.8,2,0,52,11,8,59,0,0,0,0,23,1,0,0,0,0,1,0,0,0,0.10902368277311325,Harry Schoenberg,0,16037,16,Adelaide,2021,15,0
8,57,4,0,1,1,0,77,45,40,0,0,1,270,2,0,7,7,0,2,1,0,11,1.8,1,0,9,12,10,72,0,0,0,0,114,0,1,0,0,0,0,0,0,1,0.0028521402273327112,Angus Brayshaw,0,16087,21,Melbourne,2021,35,0
15,79,1,1,0,1,0,93,77,87,1,0,4,540,5,0,8,11,0,4,2,0,11,12.8,0,1,16,9,19,123,0,0,0,1,115,0,1,0,0,1,0,0,0,0,0.12355569750070572,Sam Docherty,0,15936,7,Carlton,2021,14,0
12,71,0,0,0,8,0,97,57,92,0,0,3,250,10,0,5,5,0,7,3,0,6,20.9,2,6,1,8,14,92,0,0,0,0,108,0,1,0,0,0,0,0,0,0,-0.03605760633945465,Sam Frost,0,15879,1,Hawthorn,2021,38,0
32,78,2,3,1,2,0,86,153,147,0,3,8,563,4,1,15,16,0,4,0,0,26,16.7,0,1,11,9,8,57,1,1,3,0,156,1,0,1,0,0,0,0,0,0,1.4613556861877441,Zach Merrett,0,16030,15,Essendon,2021,4,0
16,80,0,0,0,1,0,88,86,92,0,1,9,217,2,1,3,6,2,4,0,0,16,4.2,0,0,69,16,14,100,0,0,0,0,249,0,1,0,1,0,0,0,0,0,0.05480393022298813,Shaun Higgins,0,16052,18,Geelong,2021,16,0
6,67,0,2,0,3,0,87,51,75,0,0,6,139,0,1,1,3,1,2,0,0,11,10.6,0,2,20,7,13,85,0,0,0,0,70,0,1,0,0,0,1,0,0,0,-0.0075208935886621475,Aaron Naughton,0,16066,19,Western Bulldogs,2021,29,0
17,71,5,3,1,2,2,91,93,112,0,0,3,499,10,1,5,15,0,4,2,0,8,5.8,2,1,10,7,10,67,0,0,0,0,232,1,0,0,0,1,0,0,0,0,-0.33019545674324036,Bachar Houli,0,16034,16,Richmond,2021,46,0
3,50,2,0,1,1,0,71,35,33,0,0,3,119,0,1,3,2,1,1,0,2,9,-0.8,0,1,19,10,11,76,0,0,0,0,2,0,1,0,0,0,1,0,0,0,-0.002003943547606468,Joel Jeffrey,0,16080,21,Gold Coast,2021,33,0
17,94,0,0,0,0,0,81,104,105,0,0,8,201,1,0,3,9,0,3,0,2,18,14.5,1,0,39,9,19,123,0,0,0,0,109,0,1,0,0,0,1,0,0,0,0.2950131893157959,Jason Castagna,0,16000,12,Richmond,2021,7,0
12,86,1,1,0,3,0,82,48,84,1,2,5,201,5,0,1,5,2,7,0,0,14,14.6,3,1,64,10,18,118,0,0,0,0,10,0,1,0,1,0,0,0,0,0,0.04531830549240112,Tom Fullarton,0,16086,21,Brisbane Lions,2021,15,0
10,91,1,1,1,2,0,81,55,82,1,0,4,148,1,0,4,5,0,3,1,0,9,13.3,0,0,49,8,8,56,0,0,0,0,25,1,0,0,1,0,0,0,0,0,0.0016539450734853745,Elliott Himmelberg,0,16071,20,Adelaide,2021,32,0
14,61,6,2,2,5,0,88,86,85,0,1,2,463,7,0,8,9,0,9,2,0,17,4.5,0,4,16,5,11,71,0,0,0,0,123,1,0,0,0,0,0,0,0,1,-0.02172442339360714,Kamdyn McIntosh,0,16050,17,Richmond,2021,39,0
11,69,4,2,2,3,3,82,70,78,0,1,4,349,3,2,4,6,0,3,0,0,11,7.6,1,1,10,11,12,83,0,0,0,0,183,0,1,0,0,0,0,0,0,1,0.02593444660305977,Jack Newnes,0,16033,15,Carlton,2021,18,0
11,79,4,1,1,1,0,82,44,36,0,0,1,167,4,0,1,4,0,4,0,0,1,1.9,0,0,20,11,9,65,0,0,0,0,170,1,0,0,0,0,0,0,0,0,-0.010231188498437405,Michael Hibberd,0,16066,19,Melbourne,2021,33,0
20,74,4,1,2,0,0,79,110,127,0,1,10,374,5,1,16,12,1,7,1,0,30,16.4,2,0,24,11,14,95,0,1,8,0,90,0,1,0,0,0,1,0,0,0,2.04097580909729,Hugh McCluggage,0,15946,8,Brisbane Lions,2021,1,3
8,73,2,0,0,2,0,81,50,54,0,0,7,236,1,0,2,4,2,2,0,0,9,8.3,1,1,0,11,12,83,0,0,0,0,118,0,0,0,0,0,1,0,0,0,0.06602583080530167,Jason Castagna,0,16098,23,Richmond,2021,17,0
10,91,3,1,1,0,0,81,51,55,0,0,4,117,1,0,4,6,1,3,0,1,9,7.9,0,0,7,7,17,109,0,0,0,0,85,0,1,0,0,0,1,0,0,0,0.008716307580471039,Will Hayward,0,16076,20,Sydney,2021,25,0
14,100,1,1,1,5,1,92,42,74,0,1,4,313,7,0,4,7,0,6,2,0,5,14.4,2,3,38,11,19,125,0,0,0,0,45,0,1,0,0,0,0,0,0,0,-0.0709637999534607,Brandon Starcevich,0,16100,23,Brisbane Lions,2021,43,0
7,78,4,0,2,0,0,86,36,31,0,0,3,64,0,1,3,1,2,2,0,1,10,3.5,0,0,11,6,14,90,0,0,0,0,69,0,1,0,0,0,1,0,0,0,0.010324226692318916,Aaron Naughton,0,16055,18,Western Bulldogs,2021,23,0
12,71,2,1,0,2,0,90,62,75,0,4,0,332,4,0,8,9,0,7,1,0,9,7.8,0,1,28,12,15,102,0,0,0,0,33,0,1,0,0,0,0,0,0,0,0.006346333771944046,Brandon Starcevich,0,15956,10,Brisbane Lions,2021,27,0
12,86,2,0,1,3,0,81,57,60,1,0,4,240,5,0,9,6,0,4,2,0,11,11.1,1,3,26,16,13,94,0,0,0,0,18,0,1,0,0,1,0,0,0,0,0.029361113905906677,Trent Rivers,0,15954,9,Melbourne,2021,20,0
15,88,3,0,1,1,0,85,58,65,0,1,5,165,4,0,5,4,0,6,0,1,16,9.8,0,1,45,9,6,45,0,0,0,0,46,1,0,0,0,0,1,0,0,0,-0.0013181772083044052,Zac Langdon,0,16073,20,West Coast,2021,28,0
15,79,3,0,0,3,1,82,94,79,0,0,4,422,7,0,7,12,0,1,6,0,9,8.3,1,2,14,17,12,89,0,0,0,0,32,0,1,0,0,0,0,0,0,0,0.7248800992965698,Isaac Cumming,0,16102,23,Greater Western Sydney,2021,6,0
11,61,5,2,2,2,0,81,69,59,0,0,2,400,3,0,11,6,0,3,0,0,13,2.5,0,1,24,7,13,85,0,0,0,0,122,1,0,0,0,0,0,0,0,0,-0.0085593918338418,Brayden Maynard,0,15927,6,Collingwood,2021,33,0
21,68,3,2,1,0,1,88,127,126,3,3,9,525,4,0,9,9,1,9,0,0,18,15.7,3,0,55,20,13,98,0,0,8,0,55,0,1,1,0,0,0,0,0,0,2.592937707901001,Bailey Smith,0,16032,15,Western Bulldogs,2021,2,2
2,40,2,0,1,0,0,25,16,17,0,0,1,93,0,0,0,2,2,4,0,0,4,3.7,0,0,44,6,8,54,0,0,0,0,34,1,0,0,0,0,1,0,0,0,0.012242596596479416,Bailey Scott,0,16105,23,North Melbourne,2021,25,0
13,87,4,1,4,0,0,70,56,75,0,1,9,312,1,0,3,8,3,5,0,1,10,7.8,1,0,49,11,10,71,0,0,0,0,70,1,0,0,1,0,0,0,0,0,0.02410092018544674,Ben Ainsworth,0,16063,19,Gold Coast,2021,21,0
3,75,3,0,2,1,0,75,37,23,0,0,1,84,0,2,2,3,0,0,0,0,10,-0.8,0,1,12,6,11,72,0,0,0,0,18,1,0,0,1,0,0,0,0,0,0.011998566798865795,Shane McAdam,0,15917,5,Adelaide,2021,22,0
6,67,0,0,0,4,0,79,48,76,0,0,7,128,2,0,1,3,2,3,0,0,6,9.7,1,2,5,13,10,73,0,0,0,0,7,1,0,0,1,0,0,0,0,0,-0.002415563678368926,Riley Thilthorpe,0,15999,12,Adelaide,2021,32,0
12,86,3,0,1,0,0,87,68,74,0,1,4,92,1,3,4,2,2,8,0,0,22,9.6,2,0,5,13,10,73,0,0,0,0,19,1,0,0,0,0,1,0,0,0,-0.07642856985330582,Ned McHenry,0,15999,12,Adelaide,2021,45,0
15,83,1,1,0,3,0,81,81,92,1,0,3,375,4,0,6,9,0,5,1,0,11,13.6,3,3,51,12,6,48,0,0,0,0,41,1,0,0,0,0,0,0,0,1,-0.054761990904808044,Connor Menadue,0,15925,6,North Melbourne,2021,44,0
10,77,1,1,0,7,0,71,54,65,0,0,0,148,6,0,1,6,0,4,1,0,5,5.7,0,5,22,10,15,100,0,0,0,0,47,0,1,0,0,0,0,0,0,0,-0.010933952406048775,Kaiden Brand,0,15986,11,Sydney,2021,33,0
8,80,3,1,1,7,0,95,38,65,0,0,2,213,6,0,5,6,0,3,2,0,6,11.3,2,6,2,17,9,71,0,0,0,0,76,0,1,0,0,0,0,0,0,0,0.03866332396864891,Lachlan Keeffe,0,15914,5,Greater Western Sydney,2021,20,0
15,83,3,1,1,0,0,76,54,53,0,1,1,99,1,0,4,6,0,3,0,0,7,2.6,0,0,34,11,7,53,0,0,0,0,7,1,0,0,0,1,0,0,0,0,-0.011727150529623032,Damon Greaves,0,16039,16,Hawthorn,2021,33,0
8,73,1,0,0,5,0,81,48,56,0,0,2,276,3,0,14,7,0,3,0,0,18,8.6,2,4,9,13,8,61,0,0,0,0,131,1,0,0,0,0,0,0,0,0,-0.009989705868065357,Brayden Maynard,0,16041,16,Collingwood,2021,35,0
2,67,1,1,1,1,0,29,28,32,0,1,1,100,1,2,4,2,1,1,0,0,11,6,0,0,1,10,9,64,0,0,0,0,160,1,0,0,0,0,1,0,0,0,0.014597302302718163,Lachie Whitfield,0,16048,17,Greater Western Sydney,2021,28,0
9,53,3,2,2,2,0,83,101,111,0,2,7,246,4,1,9,3,0,3,1,0,19,15.2,4,0,19,13,11,79,0,0,0,0,116,0,1,0,0,0,0,0,1,0,0.15257741510868073,Tom Hickey,0,16049,17,Sydney,2021,12,0
6,67,1,2,0,2,0,73,55,61,0,1,4,173,1,0,6,3,1,2,1,0,16,10,0,1,16,16,8,64,0,0,0,0,28,1,0,0,0,0,1,0,0,0,-0.0017605330795049667,Sam Switkowski,0,16038,16,Fremantle,2021,34,0
8,62,2,2,0,3,0,88,83,116,0,0,10,249,1,0,0,5,3,3,0,1,3,14.2,2,3,20,12,15,102,0,0,4,0,21,0,1,0,1,0,0,0,0,0,1.939564824104309,Max King,0,15905,4,St Kilda,2021,3,1
17,85,4,0,2,4,0,97,80,91,0,0,3,540,6,0,3,13,1,2,3,0,3,7.4,0,3,30,12,10,72,0,0,2,0,176,0,1,0,0,0,0,0,0,0,0.1376599818468094,Dane Rampe,0,15948,9,Sydney,2021,13,0
4,80,1,0,1,0,0,56,21,22,0,0,3,98,2,0,1,3,0,1,0,1,8,4.9,1,0,2,14,12,86,0,0,0,0,97,0,1,0,1,0,0,0,0,0,-0.002685272367671132,Matt Taberner,0,15961,10,Fremantle,2021,30,0
7,54,0,0,0,0,0,85,52,47,0,0,6,131,2,0,2,3,1,3,0,2,16,2.1,0,0,39,11,11,77,0,0,0,0,69,1,0,0,0,0,1,0,0,0,-0.002807509619742632,Zac Fisher,0,16062,19,Carlton,2021,30,0
19,83,4,1,1,2,0,78,79,90,0,2,1,540,2,0,6,14,0,2,1,0,9,7.9,0,2,38,12,8,60,0,0,0,0,90,1,0,0,0,1,0,0,0,0,-0.013895876705646515,Blake Hardwick,0,15944,8,Hawthorn,2021,34,0
11,69,2,2,0,0,0,92,98,126,1,0,8,410,2,0,1,7,0,3,1,1,10,22.6,0,0,21,7,14,91,0,0,4,0,48,1,0,0,0,0,1,0,0,0,1.6800646781921387,Connor Rozee,0,16009,13,Port Adelaide,2021,4,0
18,86,2,0,1,1,0,88,65,62,1,0,4,315,2,0,8,11,0,2,1,0,17,8.8,0,1,67,15,4,39,0,0,0,0,15,1,0,0,0,0,0,0,0,1,-0.002035243436694145,Lachlan Sholl,0,15931,7,Adelaide,2021,25,0
5,71,4,1,3,5,0,78,58,65,1,3,0,128,1,0,7,2,0,1,1,0,16,9.1,0,4,4,9,12,81,0,0,0,0,24,1,0,0,0,0,0,0,1,0,-0.0495745912194252,Mabior Chol,0,16018,13,Richmond,2021,43,0
20,65,7,3,2,1,1,78,123,98,2,4,5,674,1,0,19,16,0,5,0,0,26,7.9,0,1,9,15,8,63,0,0,0,0,112,0,1,1,0,0,0,0,0,0,1.4491326808929443,Zak Jones,0,15939,8,St Kilda,2021,5,0
2,100,0,0,0,1,0,10,12,17,0,0,0,21,0,0,2,2,0,0,0,0,3,1.3,0,1,73,10,19,124,0,0,0,0,150,0,1,0,0,1,0,0,0,0,-0.0024167390074580908,Ryan Lester,0,15950,9,Brisbane Lions,2021,25,0
21,91,2,2,0,3,0,79,92,79,1,0,7,204,2,1,13,11,0,3,0,0,19,9.7,2,2,75,11,22,143,0,0,0,0,81,0,1,1,0,0,0,0,0,0,0.006203342229127884,Andrew McGrath,0,15897,3,Essendon,2021,26,0
22,67,8,4,1,1,0,82,115,109,4,4,6,526,3,1,11,13,1,10,0,0,20,12.6,1,1,10,13,10,73,0,1,5,0,174,1,0,1,0,0,0,0,0,0,1.5330328941345215,Rory Laird,0,16033,15,Adelaide,2021,3,1
15,94,2,7,1,4,0,80,94,125,1,5,4,303,4,2,5,11,0,3,2,1,11,13,3,4,2,9,10,69,0,0,0,0,158,1,0,0,1,0,0,0,0,0,0.5818400382995605,Sam Reid,0,15914,5,Sydney,2021,5,0
7,78,1,0,1,1,0,34,26,22,0,2,2,135,1,0,6,3,1,1,0,0,12,4.5,0,0,34,12,6,48,0,0,0,0,19,1,0,1,0,0,0,0,0,0,-0.01035420410335064,Jack Ross,0,15924,6,Richmond,2021,34,0
5,50,6,1,3,1,1,71,24,22,0,0,4,181,2,0,5,1,2,4,0,0,15,1.5,2,1,30,7,16,103,0,0,0,0,87,0,1,0,0,0,1,0,0,0,0.03830048441886902,Alex Neal-Bullen,0,15935,7,Melbourne,2021,21,0
2,100,0,0,0,0,0,17,15,14,0,0,2,17,0,0,1,2,1,1,0,0,2,3.8,0,0,46,7,18,115,0,0,0,0,10,0,1,0,0,0,0,0,0,1,0.009311677888035774,Miles Bergman,0,15987,11,Port Adelaide,2021,23,0
15,71,3,1,1,5,0,97,72,71,0,1,3,413,7,0,10,8,0,4,1,0,10,7.7,1,5,28,11,9,65,0,0,0,0,110,1,0,0,0,0,0,0,0,0,0.0602496862411499,James Aish,0,16002,12,Fremantle,2021,14,0
5,71,0,1,0,0,0,76,42,38,0,1,4,159,0,2,5,3,0,0,0,1,16,3.9,0,0,21,17,5,47,0,0,0,0,84,1,0,0,1,0,0,0,0,0,0.009334959089756012,Jack Lonie,0,15947,9,St Kilda,2021,29,0
8,89,2,0,0,0,0,74,87,93,0,1,5,275,0,4,6,6,1,3,0,1,20,15.3,0,0,31,14,12,86,0,0,1,0,30,0,1,0,0,0,1,0,0,0,-0.0226728655397892,Kysaiah Pickett,0,16043,17,Melbourne,2021,37,0
14,74,5,0,2,0,0,69,50,56,4,2,3,295,2,0,4,4,0,5,0,0,7,10.1,0,0,13,7,15,97,0,0,0,0,177,0,1,1,0,0,0,0,0,0,0.10605211555957794,Dylan Shiel,0,16085,21,Essendon,2021,13,0
12,67,3,0,0,4,0,78,68,55,0,1,3,311,1,0,5,7,2,5,0,0,11,5.3,0,3,29,13,13,91,0,0,0,0,18,0,1,0,0,0,0,0,0,1,-0.020675741136074066,Matthew Cottrell,0,16058,18,Carlton,2021,37,0
14,74,1,2,0,1,0,98,74,73,1,1,3,278,0,0,6,7,0,6,0,0,19,8.2,0,0,26,8,15,98,0,0,0,0,12,0,1,0,1,0,0,0,0,0,0.0789836049079895,Errol Gulden,0,16060,18,Sydney,2021,12,0
23,85,2,1,0,3,0,74,90,126,9,4,3,254,2,0,7,8,2,13,0,0,19,22.1,0,0,16,11,16,107,0,0,6,0,156,0,1,1,0,0,0,0,0,0,1.1005390882492065,Tom Liberatore,0,15945,8,Western Bulldogs,2021,3,1
10,83,2,3,1,5,0,84,44,61,0,0,0,166,4,0,3,6,0,2,2,0,6,6.5,0,5,85,9,8,57,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0.017580825835466385,Nathan Murphy,0,16092,22,Collingwood,2021,15,0
23,89,0,1,0,4,3,81,102,116,0,1,6,658,9,0,5,17,0,3,4,0,13,17.9,1,3,23,8,13,86,0,0,0,0,119,0,1,0,0,1,0,0,0,0,0.5602405071258545,Adam Saad,0,15957,10,Carlton,2021,7,0
7,70,3,1,1,5,0,83,41,39,0,0,1,265,5,0,9,6,0,1,1,0,9,5,1,5,19,5,12,77,0,0,0,0,80,1,0,0,0,1,0,0,0,0,0.008709592744708061,Ryan Burton,0,15952,9,Port Adelaide,2021,23,0
11,85,5,2,4,10,0,92,48,81,0,0,3,234,5,0,12,6,0,3,1,0,13,10.8,3,8,44,16,13,94,0,0,0,0,127,0,1,0,0,0,0,0,0,0,-0.03624250739812851,Harris Andrews,0,16025,15,Brisbane Lions,2021,40,0
4,44,4,1,1,0,0,81,37,27,0,1,3,183,1,1,2,3,1,1,0,0,10,6.4,1,0,57,9,6,45,0,1,0,0,141,1,0,0,0,0,1,0,0,0,0.008734486065804958,Jake Stringer,0,15916,5,Essendon,2021,26,0
15,68,4,2,2,2,0,81,67,64,0,0,8,393,4,0,13,6,0,3,0,0,22,7,0,1,7,8,10,68,1,1,0,0,151,0,1,1,0,0,0,0,0,0,0.32216718792915344,Zach Merrett,0,15953,9,Essendon,2021,10,0
5,46,2,1,1,3,0,82,70,73,0,0,6,303,0,1,0,4,2,3,0,1,4,3,0,3,20,11,9,65,0,0,0,0,136,1,0,0,1,0,0,0,0,0,-0.0025031466502696276,Ben Brown,0,16066,19,Melbourne,2021,26,0
11,79,6,0,3,1,0,100,76,109,0,2,9,186,0,1,1,7,3,3,0,3,8,14.6,4,1,14,7,13,85,1,1,0,0,298,0,1,0,1,0,0,0,0,0,0.4942570924758911,Tom Hawkins,0,16090,22,Geelong,2021,9,0
8,62,2,1,0,3,0,85,64,70,1,1,4,244,4,1,6,7,0,4,2,1,8,8.9,1,2,1,9,12,81,0,0,0,0,105,0,1,0,0,1,0,0,0,0,0.03239208832383156,Jed Bews,0,15885,2,Geelong,2021,18,0
15,71,4,0,0,0,0,80,78,55,1,2,4,267,3,1,7,4,0,6,0,1,18,5.5,0,0,72,9,10,69,0,0,0,0,38,1,0,1,0,0,0,0,0,0,0.04739544168114662,Luke Davies-Uniacke,0,15978,10,North Melbourne,2021,17,0
13,93,1,1,0,3,0,76,65,98,0,1,4,224,1,3,0,5,3,6,0,0,11,19.9,0,0,16,9,10,69,0,0,3,0,13,0,1,0,0,0,0,0,0,1,0.1002412885427475,Laitham Vandermeer,0,15876,1,Western Bulldogs,2021,17,0
17,65,3,0,0,3,0,87,125,141,1,3,6,592,3,1,15,10,1,10,1,0,30,21.4,1,2,20,7,13,85,0,0,1,0,59,0,1,1,0,0,0,0,0,0,1.9948455095291138,Bailey Smith,0,16066,19,Western Bulldogs,2021,5,0
7,78,3,0,0,2,0,74,42,25,0,0,1,157,0,1,11,6,0,0,0,0,15,1.7,0,1,98,6,4,30,0,0,0,0,54,1,0,0,0,0,0,0,0,0,0.009607321582734585,Wil Powell,0,16074,20,Gold Coast,2021,25,0
11,92,2,0,2,5,0,90,62,91,0,0,0,104,7,0,4,8,0,4,3,0,6,11.2,0,5,1,9,12,81,0,0,0,0,112,0,1,0,0,1,0,0,0,0,0.016050757840275764,Jake Kolodjashnij,0,15885,2,Geelong,2021,20,0
19,58,4,2,1,0,0,80,118,130,0,8,7,529,5,2,12,7,1,14,2,0,32,16.8,4,0,4,9,13,87,0,0,8,0,51,0,1,1,0,0,0,0,0,0,2.500558376312256,Liam Baker,0,15951,9,Richmond,2021,1,3
14,70,5,1,0,3,0,84,73,58,0,0,3,268,6,0,5,7,0,3,0,0,6,2.8,2,3,38,10,9,64,0,0,0,0,195,1,0,0,0,0,0,0,0,0,-0.02564992569386959,Jeremy Howe,0,16104,23,Collingwood,2021,40,0
22,92,4,0,2,7,3,82,76,98,1,0,6,434,5,0,9,11,0,5,1,0,9,11,2,5,31,11,19,125,0,0,0,0,155,0,1,0,0,1,0,0,0,0,0.1313287317752838,Jake Lloyd,0,15880,1,Sydney,2021,16,0
21,60,4,0,1,1,0,78,118,108,0,7,8,480,2,1,6,11,1,10,0,0,12,9.2,1,0,69,16,14,100,0,0,8,0,197,0,1,1,0,0,0,0,0,0,2.049264907836914,Cameron Guthrie,0,16052,18,Geelong,2021,2,2
13,93,1,0,0,4,0,88,62,72,0,0,1,208,3,0,6,9,0,2,2,0,6,5.1,0,3,13,11,7,53,0,0,0,0,64,1,0,0,0,0,0,0,0,0,-0.00473053939640522,Jayden Laverde,0,16067,19,Essendon,2021,38,0
13,65,1,2,0,1,0,82,108,126,0,2,11,468,0,1,1,10,2,5,0,3,17,11.1,1,0,10,17,10,77,0,0,7,0,67,0,1,0,1,0,0,0,0,0,1.7548167705535889,Ben Ainsworth,0,16034,16,Gold Coast,2021,2,2
14,70,6,1,3,1,0,72,68,74,1,3,6,432,2,0,6,8,0,8,0,1,19,9.3,1,0,19,5,12,77,0,0,0,0,79,1,0,1,0,0,0,0,0,0,0.015714477747678757,Sam Powell-Pepper,0,15952,9,Port Adelaide,2021,22,0
16,89,1,0,0,3,0,86,71,90,0,1,2,610,4,0,3,14,0,2,1,0,5,8.9,2,2,23,14,9,68,1,1,0,0,235,0,1,0,0,1,0,0,0,0,0.05841941013932228,Daniel Rich,0,16022,14,Brisbane Lions,2021,18,0
18,72,4,0,2,1,0,82,110,102,3,4,6,533,4,1,19,13,0,11,0,0,28,12.9,3,0,16,15,13,93,0,0,3,0,142,0,1,0,0,0,1,0,0,0,0.9079623222351074,Josh Kelly,0,15962,10,Greater Western Sydney,2021,5,0
7,50,4,0,0,1,0,83,51,40,0,0,4,151,1,0,0,3,5,6,0,0,7,5.3,1,1,10,11,14,95,0,0,0,0,3,0,1,0,0,0,1,0,0,0,-0.04396190494298935,James Rowe,0,15895,3,Adelaide,2021,39,0
14,78,2,0,0,3,3,80,78,95,2,0,5,376,4,0,9,8,0,4,1,0,14,11.7,3,1,39,9,19,123,0,0,0,0,229,0,1,0,0,1,0,0,0,0,0.049610450863838196,Bachar Houli,0,16000,12,Richmond,2021,21,0
13,72,1,0,0,2,0,81,69,74,0,1,2,251,3,0,4,6,0,6,0,0,15,7.2,1,2,2,14,12,86,0,0,0,0,92,0,1,0,0,0,0,0,0,1,-0.02293257787823677,Blake Acres,0,15961,10,Fremantle,2021,37,0
8,67,1,0,0,1,1,89,77,56,0,0,3,241,2,0,5,6,0,0,2,0,5,3.7,1,1,15,10,9,64,0,0,0,0,58,1,0,0,1,0,0,0,0,0,0.0037915382999926805,Oscar Allen,0,16096,22,West Coast,2021,28,0
6,86,3,0,2,4,0,91,33,42,0,0,3,92,1,1,1,4,0,1,0,1,10,7.5,1,2,39,7,10,67,0,0,0,0,304,1,0,0,1,0,0,0,0,0,0.10740593820810318,Jack Riewoldt,0,16088,22,Richmond,2021,13,0
27,77,4,2,1,2,0,78,135,118,1,2,5,322,4,3,9,10,1,6,1,0,21,12.6,2,0,16,9,10,69,1,1,4,0,160,0,1,1,0,0,0,0,0,0,2.4544968605041504,Jack Macrae,0,15876,1,Western Bulldogs,2021,2,2
5,56,1,0,0,2,0,85,77,87,0,2,4,193,0,0,7,3,3,3,0,2,15,12.3,0,2,10,13,12,85,0,0,0,0,15,1,0,0,0,0,1,0,0,0,-0.019371453672647476,Chris Burgess,0,15895,3,Gold Coast,2021,32,0
3,50,2,0,2,0,0,80,31,40,0,0,4,156,0,1,1,2,1,3,0,0,9,5.4,0,0,12,13,13,91,0,0,0,0,145,1,0,0,0,0,1,0,0,0,-0.0195737536996603,Gary Rohan,0,15878,1,Geelong,2021,35,0
14,74,1,0,0,0,0,81,84,82,0,2,2,307,5,0,6,10,0,3,3,0,11,7.1,2,0,39,11,9,65,0,0,0,0,55,1,0,0,0,1,0,0,0,0,-0.016923194751143456,Harry Perryman,0,15920,6,Greater Western Sydney,2021,40,0
6,55,0,2,0,1,0,80,68,82,0,0,7,229,0,0,4,4,1,1,0,1,21,9.8,0,0,45,15,17,117,0,0,0,0,111,0,1,0,1,0,0,0,0,0,-0.0015871990472078323,Isaac Heeney,0,15896,3,Sydney,2021,28,0
10,100,0,0,0,4,0,85,43,46,0,0,1,145,2,0,2,8,0,1,0,0,3,4.3,0,4,40,10,15,100,0,0,0,0,53,0,1,0,0,1,0,0,0,0,0.00946437381207943,Charlie Ballard,0,15922,6,Gold Coast,2021,30,0
8,73,3,0,1,2,0,79,55,57,0,1,5,143,2,1,5,7,0,3,0,1,8,2.5,0,0,28,6,15,96,0,0,0,0,189,0,1,0,0,0,1,0,0,0,-0.018281230702996254,Steven Motlop,0,15915,5,Port Adelaide,2021,34,0
5,100,0,0,0,0,0,35,29,34,0,0,3,134,0,0,4,4,0,0,0,0,10,4.7,0,0,13,13,8,61,0,0,0,0,14,1,0,1,0,0,0,0,0,0,-0.0041858237236738205,Jack Bytel,0,16054,18,St Kilda,2021,30,0
8,73,3,1,1,1,0,80,47,55,0,0,1,144,8,0,10,5,0,5,1,0,11,4.1,1,1,6,12,9,66,0,0,0,0,19,0,1,0,0,1,0,0,0,0,-5.833593895658851e-4,Will Hamill,0,16016,13,Adelaide,2021,31,0
