season,match_round,footywire_player,player_team,AF,SC,player_name
2021,18,Will Hamill,Adelaide,43,53,Will Hamill
2021,18,Elliott Himmelberg,Adelaide,39,39,Elliott Himmelberg
2021,18,Darcy Fogarty,Adelaide,56,61,Darcy Fogarty
2021,18,Ned McHenry,Adelaide,42,50,Ned McHenry
2021,18,Jordon Butts,Adelaide,36,49,Jordon Butts
2021,18,Nick Murray,Adelaide,44,62,Nick Murray
2021,18,Lachlan Sholl,Adelaide,13,6,Lachlan Sholl
2021,18,Andrew Gaff,West Coast,114,104,Andrew Gaff
2021,18,Tim Kelly,West Coast,94,82,Tim Kelly
2021,18,Jamie Cripps,West Coast,115,150,Jamie Cripps
2021,18,Shannon Hurn,West Coast,116,114,Shannon Hurn
2021,18,Elliot Yeo,West Coast,86,100,Elliot Yeo
2021,18,Jack Petruccelle,West Coast,97,98,Jack Petruccelle
2021,18,Bradley Sheppard,West Coast,87,69,Brad Sheppard
2021,18,Jeremy McGovern,West Coast,81,99,Jeremy McGovern
2021,18,Liam Duggan,West Coast,72,58,Liam Duggan
2021,18,Luke Edwards,West Coast,76,64,Luke Edwards
2021,18,Connor West,West Coast,76,71,Connor West
2021,18,Luke Shuey,West Coast,62,69,Luke Shuey
2021,18,Dominic Sheed,West Coast,56,55,Dom Sheed
2021,18,Liam Ryan,West Coast,106,78,Liam Ryan
2021,18,Zac Langdon,West Coast,55,55,Zac Langdon
2021,18,Tom Cole,West Coast,74,81,Tom Cole
2021,18,Jack Darling,West Coast,68,73,Jack Darling
2021,18,Josh Rotham,West Coast,51,66,Josh Rotham
2021,18,Nicholas Naitanui,West Coast,69,100,Nic Naitanui
2021,18,Harry Edwards,West Coast,32,46,Harry Edwards
2021,18,Oscar Allen,West Coast,39,30,Oscar Allen
2021,18,Bailey Williams,West Coast,35,32,Bailey J. Williams
2021,18,Jackson Nelson,West Coast,6,4,Jackson Nelson
2021,19,Willem Drew,Port Adelaide,91,117,Willem Drew
2021,19,Travis Boak,Port Adelaide,79,102,Travis Boak
2021,19,Oliver Wines,Port Adelaide,100,122,Ollie Wines
2021,19,Karl Amon,Port Adelaide,94,86,Karl Amon
2021,19,Dan Houston,Port Adelaide,75,91,Dan Houston
2021,19,Darcy B-Jones,Port Adelaide,70,69,Darcy Byrne-Jones
2021,19,Riley Bonner,Port Adelaide,70,91,Riley Bonner
2021,19,Xavier Duursma,Port Adelaide,64,66,Xavier Duursma
2021,19,Peter Ladhams,Port Adelaide,85,95,Peter Ladhams
2021,19,Ryan Burton,Port Adelaide,74,65,Ryan Burton
2021,19,Connor Rozee,Port Adelaide,73,92,Connor Rozee
2021,19,Todd Marshall,Port Adelaide,78,95,Todd Marshall
2021,19,Sam P-Pepper,Port Adelaide,61,70,Sam Powell-Pepper
2021,19,Zak Butters,Port Adelaide,54,51,Zak Butters
2021,19,Scott Lycett,Port Adelaide,79,83,Scott Lycett
2021,19,Thomas Jonas,Port Adelaide,48,55,Tom Jonas
2021,19,Charlie Dixon,Port Adelaide,80,105,Charlie Dixon
2021,19,Boyd Woodcock,Port Adelaide,48,57,Boyd Woodcock
2021,19,Miles Bergman,Port Adelaide,45,55,Miles Bergman
2021,19,Trent McKenzie,Port Adelaide,15,19,Trent McKenzie
2021,19,Aliir Aliir,Port Adelaide,32,52,Aliir Aliir
2021,19,Mitch Georgiades,Port Adelaide,38,38,Mitch Georgiades
2021,19,Jack Crisp,Collingwood,141,140,Jack Crisp
2021,19,Brodie Grundy,Collingwood,98,85,Brodie Grundy
2021,19,Steele Sidebottom,Collingwood,88,109,Steele Sidebottom
2021,19,Brayden Maynard,Collingwood,71,115,Brayden Maynard
2021,19,Jordan De Goey,Collingwood,93,80,Jordan De Goey
2021,19,Taylor Adams,Collingwood,101,77,Taylor Adams
2021,19,Jack Madgen,Collingwood,72,108,Jack Madgen
2021,19,Finlay Macrae,Collingwood,71,52,Finlay Macrae
2021,19,Trey Ruscoe,Collingwood,66,66,Trey Ruscoe
2021,19,John Noble,Collingwood,71,60,John Noble
2021,19,Caleb Poulter,Collingwood,70,63,Caleb Poulter
2021,19,Oliver Henry,Collingwood,79,63,Oliver Henry
2021,19,Jordan Roughead,Collingwood,45,81,Jordan Roughead
2021,19,Nathan Murphy,Collingwood,52,53,Nathan Murphy
2021,19,Isaac Quaynor,Collingwood,50,58,Isaac Quaynor
2021,19,Trent Bianco,Collingwood,68,62,Trent Bianco
2021,19,Jamie Elliott,Collingwood,51,56,Jamie Elliott
2021,19,Brody Mihocek,Collingwood,87,95,Brody Mihocek
2021,19,Darcy Cameron,Collingwood,46,71,Darcy Cameron
2021,19,Anton Tohill,Collingwood,29,39,Anton Tohill
2021,19,Jack Ginnivan,Collingwood,34,34,Jack Ginnivan
2021,19,Scott Pendlebury,Collingwood,23,26,Scott Pendlebury
2021,19,Mason Cox,Collingwood,20,30,Mason Cox
2021,19,Sam Walsh,Carlton,72,81,Sam Walsh
2021,19,Paddy Dow,Carlton,77,89,Paddy Dow
2021,19,Jack Newnes,Carlton,99,79,Jack Newnes
2021,19,Patrick Cripps,Carlton,88,75,Patrick Cripps
2021,19,Adam Saad,Carlton,76,73,Adam Saad
2021,19,Jack Silvagni,Carlton,106,86,Jack Silvagni
2021,19,Edward Curnow,Carlton,82,92,Ed Curnow
2021,19,Jacob Weitering,Carlton,71,102,Jacob Weitering
2021,19,Nic Newman,Carlton,90,84,Nic Newman
2021,19,Tom De Koning,Carlton,84,88,Tom De Koning
2021,19,Sam P-Seton,Carlton,73,75,Sam Petrevski-Seton
2021,19,Lachlan Plowman,Carlton,51,71,Lachie Plowman
2021,19,Zachary Williams,Carlton,53,71,Zac Williams
2021,19,Jack Martin,Carlton,58,67,Jack Martin
2021,19,Zac Fisher,Carlton,52,47,Zac Fisher
2021,19,Tom Williamson,Carlton,59,36,Tom Williamson
2021,19,Matthew Kennedy,Carlton,43,46,Matthew Kennedy
2021,19,Marc Murphy,Carlton,30,26,Marc Murphy
2021,19,Liam Jones,Carlton,43,69,Liam Jones
2021,19,Matt Cottrell,Carlton,47,44,Matthew Cottrell
2021,19,Liam Stocker,Carlton,40,49,Liam Stocker
2021,19,Matt Owies,Carlton,40,42,Matthew Owies
2021,19,Eddie Betts,Carlton,6,10,Eddie Betts
2021,19,Jy Simpkin,North Melbourne,125,99,Jy Simpkin
2021,19,Luke D-Uniacke,North Melbourne,87,77,Luke Davies-Uniacke
2021,19,Ben Cunnington,North Melbourne,81,97,Ben Cunnington
2021,19,Trent Dumont,North Melbourne,99,83,Trent Dumont
2021,19,Bailey Scott,North Melbourne,81,101,Bailey Scott
2021,19,Aaron Hall,North Melbourne,112,124,Aaron Hall
2021,19,Jaidyn Stephenson,North Melbourne,115,112,Jaidyn Stephenson
2021,19,Tarryn Thomas,North Melbourne,115,135,Tarryn Thomas
2021,19,Luke McDonald,North Melbourne,85,77,Luke McDonald
2021,19,Jack Ziebell,North Melbourne,82,89,Jack Ziebell
2021,19,Nick Larkey,North Melbourne,123,131,Nick Larkey
2021,19,Jed Anderson,North Melbourne,70,85,Jed Anderson
2021,19,Atu Bosenavulagi,North Melbourne,56,82,Atu Bosenavulagi
2021,19,Todd Goldstein,North Melbourne,89,122,Todd Goldstein
2021,19,Curtis Taylor,North Melbourne,68,46,Curtis Taylor
2021,19,Shaun Atley,North Melbourne,64,64,Shaun Atley
2021,19,Will Phillips,North Melbourne,55,52,Will Phillips
2021,19,Kayne Turner,North Melbourne,47,43,Kayne Turner
2021,19,Ben McKay,North Melbourne,30,47,Ben McKay
2021,19,Cameron Zurhaar,North Melbourne,31,35,Cameron Zurhaar
2021,19,Joshua Walker,North Melbourne,34,38,Josh Walker
2021,19,Tristan Xerri,North Melbourne,28,42,Tristan Xerri
2021,19,Jared Polec,North Melbourne,21,12,Jared Polec
2021,19,Dominic Sheed,West Coast,106,116,Dom Sheed
2021,19,Andrew Gaff,West Coast,113,102,Andrew Gaff
2021,19,Tim Kelly,West Coast,90,114,Tim Kelly
2021,19,Elliot Yeo,West Coast,86,104,Elliot Yeo
2021,19,Shannon Hurn,West Coast,90,93,Shannon Hurn
2021,19,Liam Duggan,West Coast,90,87,Liam Duggan
2021,19,Bradley Sheppard,West Coast,62,63,Brad Sheppard
2021,19,Jamie Cripps,West Coast,85,78,Jamie Cripps
2021,19,Jake Waterman,West Coast,94,81,Jake Waterman
2021,19,Harry Edwards,West Coast,86,98,Harry Edwards
2021,19,Josh Rotham,West Coast,68,94,Josh Rotham
2021,19,Zac Langdon,West Coast,60,58,Zac Langdon
2021,19,Nicholas Naitanui,West Coast,79,112,Nic Naitanui
2021,19,Joshua Kennedy,West Coast,78,106,Josh J. Kennedy
2021,19,Jarrod Brander,West Coast,33,28,Jarrod Brander
2021,19,Connor West,West Coast,47,55,Connor West
2021,19,Jeremy McGovern,West Coast,52,59,Jeremy McGovern
2021,19,Tom Cole,West Coast,45,54,Tom Cole
2021,19,Mark Hutchings,West Coast,38,36,Mark Hutchings
2021,19,Xavier O'Neill,West Coast,36,49,Xavier O'Neill
2021,19,Jack Darling,West Coast,61,81,Jack Darling
2021,19,Oscar Allen,West Coast,25,35,Oscar Allen
2021,19,Liam Ryan,West Coast,12,24,Liam Ryan
2021,19,Zak Jones,St Kilda,103,140,Zak Jones
2021,19,Bradley Hill,St Kilda,88,74,Bradley Hill
2021,19,Sebastian Ross,St Kilda,83,89,Sebastian Ross
2021,19,Jack Sinclair,St Kilda,85,96,Jack Sinclair
2021,19,Daniel Butler,St Kilda,90,107,Dan Butler
2021,19,Luke Dunstan,St Kilda,62,85,Luke Dunstan
2021,19,Jack Steele,St Kilda,106,109,Jack Steele
2021,19,Ryan Byrnes,St Kilda,67,37,Ryan Byrnes
2021,19,Brad Crouch,St Kilda,53,32,Brad Crouch
2021,19,Jimmy Webster,St Kilda,66,63,Jimmy Webster
2021,19,Nicholas Coffield,St Kilda,61,75,Nick Coffield
2021,19,Jack Billings,St Kilda,55,53,Jack Billings
2021,19,Callum Wilkie,St Kilda,65,68,Callum Wilkie
2021,19,Oscar Clavarino,St Kilda,62,54,Oscar Clavarino
2021,19,Dean Kent,St Kilda,68,49,Dean Kent
2021,19,Max King,St Kilda,104,124,Max King
2021,19,Leo Connolly,St Kilda,30,28,Leo Connolly
2021,19,Tim Membrey,St Kilda,42,68,Tim Membrey
2021,19,Dougal Howard,St Kilda,38,44,Dougal Howard
2021,19,Ben Long,St Kilda,45,43,Ben Long
2021,19,Paul Hunter,St Kilda,41,57,Paul Hunter
2021,19,Patrick Ryder,St Kilda,63,76,Paddy Ryder
2021,19,Jarryd Lyons,Brisbane Lions,136,100,Jarryd Lyons
2021,19,Daniel Rich,Brisbane Lions,103,132,Daniel Rich
2021,19,Mitch Robinson,Brisbane Lions,117,89,Mitch Robinson
2021,19,Hugh McCluggage,Brisbane Lions,92,108,Hugh McCluggage
2021,19,Dayne Zorko,Brisbane Lions,98,86,Dayne Zorko
2021,19,Zac Bailey,Brisbane Lions,68,49,Zac Bailey
2021,19,Lachie Neale,Brisbane Lions,76,64,Lachie Neale
2021,19,Joe Daniher,Brisbane Lions,94,92,Joe Daniher
2021,19,Grant Birchall,Brisbane Lions,74,43,Grant Birchall
2021,19,Oscar McInerney,Brisbane Lions,97,148,Oscar McInerney
2021,19,Ryan Lester,Brisbane Lions,62,72,Ryan Lester
2021,19,Harris Andrews,Brisbane Lions,68,100,Harris Andrews
2021,19,Lincoln McCarthy,Brisbane Lions,76,88,Lincoln McCarthy
2021,19,Daniel McStay,Brisbane Lions,78,83,Daniel McStay
2021,19,Tom Fullarton,Brisbane Lions,58,79,Tom Fullarton
2021,19,Charlie Cameron,Brisbane Lions,80,80,Charlie Cameron
2021,19,Jarrod Berry,Brisbane Lions,38,32,Jarrod Berry
2021,19,Jack Payne,Brisbane Lions,44,59,Jack Payne
2021,19,James Madden,Brisbane Lions,48,66,James Madden
2021,19,Brandon Starcevich,Brisbane Lions,36,45,Brandon Starcevich
2021,19,Deven Robertson,Brisbane Lions,49,40,Deven Robertson
2021,19,Callum Ah Chee,Brisbane Lions,57,67,Callum Ah Chee
2021,19,Brayden Fiorini,Gold Coast,142,139,Brayden Fiorini
2021,19,Touk Miller,Gold Coast,127,115,Touk Miller
2021,19,Jeremy Sharp,Gold Coast,112,96,Jeremy Sharp
2021,19,Jack Lukosius,Gold Coast,117,84,Jack Lukosius
2021,19,David Swallow,Gold Coast,95,84,David Swallow
2021,19,Wil Powell,Gold Coast,83,104,Wil Powell
2021,19,Will Brodie,Gold Coast,67,65,Will Brodie
2021,19,Jack Bowes,Gold Coast,72,75,Jack Bowes
2021,19,Josh Corbett,Gold Coast,88,110,Josh Corbett
2021,19,Ben Ainsworth,Gold Coast,56,75,Ben Ainsworth
2021,19,Noah Anderson,Gold Coast,64,55,Noah Anderson
2021,19,Matt Rowell,Gold Coast,73,70,Matt Rowell
2021,19,Ben King,Gold Coast,70,80,Ben King
2021,19,Sam Flanders,Gold Coast,52,51,Sam Flanders
2021,19,Rory Atkins,Gold Coast,29,44,Rory Atkins
2021,19,Charlie Ballard,Gold Coast,53,58,Charlie Ballard
2021,19,Alex Sexton,Gold Coast,41,33,Alex Sexton
2021,19,Samuel Collins,Gold Coast,28,49,Sam Collins
2021,19,Sean Lemmens,Gold Coast,37,46,Sean Lemmens
2021,19,Izak Rankine,Gold Coast,31,33,Izak Rankine
2021,19,Chris Burgess,Gold Coast,50,51,Chris Burgess
2021,19,Caleb Graham,Gold Coast,34,53,Caleb Graham
2021,19,Oleg Markov,Gold Coast,7,8,Oleg Markov
2021,19,Clayton Oliver,Melbourne,126,144,Clayton Oliver
2021,19,Christian Petracca,Melbourne,126,92,Christian Petracca
2021,19,Alex N-Bullen,Melbourne,100,86,Alex Neal-Bullen
2021,19,Jayden Hunt,Melbourne,85,70,Jayden Hunt
2021,19,Christian Salem,Melbourne,63,64,Christian Salem
2021,19,Jake Lever,Melbourne,71,114,Jake Lever
2021,19,Jack Viney,Melbourne,94,95,Jack Viney
2021,19,Angus Brayshaw,Melbourne,70,47,Angus Brayshaw
2021,19,Max Gawn,Melbourne,119,125,Max Gawn
2021,19,James Harmes,Melbourne,62,51,James Harmes
2021,19,Ed Langdon,Melbourne,42,49,Ed Langdon
2021,19,Tom McDonald,Melbourne,62,82,Tom McDonald
2021,19,Michael Hibberd,Melbourne,44,36,Michael Hibberd
2021,19,Steven May,Melbourne,43,62,Steven May
2021,19,James Jordon,Melbourne,42,41,James Jordon
2021,19,Trent Rivers,Melbourne,51,74,Trent Rivers
2021,19,Kysaiah Pickett,Melbourne,78,64,Kysaiah Pickett
2021,19,Bayley Fritsch,Melbourne,57,55,Bayley Fritsch
2021,19,Ben Brown,Melbourne,70,73,Ben Brown
2021,19,Luke Jackson,Melbourne,49,57,Luke Jackson
2021,19,Charlie Spargo,Melbourne,45,47,Charlie Spargo
2021,19,Harrison Petty,Melbourne,16,25,Harrison Petty
2021,19,Jackson Macrae,Western Bulldogs,138,146,Jack Macrae
2021,19,Caleb Daniel,Western Bulldogs,128,145,Caleb Daniel
2021,19,Marcus Bontempelli,Western Bulldogs,123,136,Marcus Bontempelli
2021,19,Thomas Liberatore,Western Bulldogs,92,115,Tom Liberatore
2021,19,Lachlan Hunter,Western Bulldogs,100,102,Lachie Hunter
2021,19,Bailey Smith,Western Bulldogs,125,141,Bailey Smith
2021,19,Bailey Dale,Western Bulldogs,72,72,Bailey Dale
2021,19,Taylor Duryea,Western Bulldogs,70,68,Taylor Duryea
2021,19,Josh Schache,Western Bulldogs,85,91,Josh Schache
2021,19,Timothy English,Western Bulldogs,86,94,Tim English
2021,19,Zaine Cordy,Western Bulldogs,72,80,Zaine Cordy
2021,19,Bailey Williams,Western Bulldogs,65,79,Bailey Williams
2021,19,Josh Bruce,Western Bulldogs,49,48,Josh Bruce
2021,19,Ed Richards,Western Bulldogs,46,49,Ed Richards
2021,19,Riley Garcia,Western Bulldogs,45,53,Riley Garcia
2021,19,Jason Johannisen,Western Bulldogs,36,26,Jason Johannisen
2021,19,Aaron Naughton,Western Bulldogs,51,75,Aaron Naughton
2021,19,Cody Weightman,Western Bulldogs,42,50,Cody Weightman
2021,19,Mitchell Hannan,Western Bulldogs,49,55,Mitch Hannan
2021,19,Roarke Smith,Western Bulldogs,26,37,Roarke Smith
2021,19,Jamarra U-Hagan,Western Bulldogs,33,42,Jamarra Ugle-Hagan
2021,19,Anthony Scott,Western Bulldogs,28,31,Anthony Scott
2021,19,Alex Keath,Western Bulldogs,0,10,Alex Keath
2021,19,Rory Laird,Adelaide,142,178,Rory Laird
2021,19,Paul Seedsman,Adelaide,96,79,Paul Seedsman
2021,19,Harry Schoenberg,Adelaide,96,96,Harry Schoenberg
2021,19,Reilly O'Brien,Adelaide,101,112,Reilly O'Brien
2021,19,Ben Keays,Adelaide,114,96,Ben Keays
2021,19,Tom Doedee,Adelaide,80,111,Tom Doedee
2021,19,Chayce Jones,Adelaide,56,66,Chayce Jones
2021,19,Tom Lynch,Adelaide,73,62,Tom Lynch
2021,19,Rory Sloane,Adelaide,72,71,Rory Sloane
2021,19,Andrew McPherson,Adelaide,56,62,Andrew McPherson
2021,19,Brodie Smith,Adelaide,73,84,Brodie Smith
2021,19,Lachlan Sholl,Adelaide,55,41,Lachlan Sholl
2021,19,Jake Kelly,Adelaide,48,48,Jake Kelly
2021,19,Darcy Fogarty,Adelaide,72,75,Darcy Fogarty
2021,19,Lachlan Murphy,Adelaide,61,69,Lachlan Murphy
2021,19,Ned McHenry,Adelaide,44,81,Ned McHenry
2021,19,Will Hamill,Adelaide,55,71,Will Hamill
2021,19,Elliott Himmelberg,Adelaide,87,55,Elliott Himmelberg
2021,19,Billy Frampton,Adelaide,54,64,Billy Frampton
2021,19,Taylor Walker,Adelaide,68,74,Taylor Walker
2021,19,Jordon Butts,Adelaide,38,33,Jordon Butts
2021,19,Sam Berry,Adelaide,30,29,Sam Berry
2021,19,David MacKay,Adelaide,8,7,David Mackay
2021,19,Tom Mitchell,Hawthorn,112,111,Tom Mitchell
2021,19,James Worpel,Hawthorn,96,90,James Worpel
2021,19,Dylan Moore,Hawthorn,97,115,Dylan Moore
2021,19,Lachlan Bramble,Hawthorn,81,83,Lachlan Bramble
2021,19,Jaeger O'Meara,Hawthorn,104,102,Jaeger O'Meara
2021,19,Chad Wingard,Hawthorn,86,101,Chad Wingard
2021,19,Daniel Howe,Hawthorn,72,54,Daniel Howe
2021,19,Blake Hardwick,Hawthorn,71,80,Blake Hardwick
2021,19,James Cousins,Hawthorn,64,60,James Cousins
2021,19,Sam Frost,Hawthorn,54,67,Sam Frost
2021,19,Liam Shiels,Hawthorn,54,53,Liam Shiels
2021,19,Jack Scrimshaw,Hawthorn,59,74,Jack Scrimshaw
2021,19,Tom Phillips,Hawthorn,66,52,Tom Phillips
2021,19,Ben McEvoy,Hawthorn,92,111,Ben McEvoy
2021,19,Kyle Hartigan,Hawthorn,61,60,Kyle Hartigan
2021,19,Luke Breust,Hawthorn,48,56,Luke Breust
2021,19,Tim O'Brien,Hawthorn,61,85,Tim O'Brien
2021,19,Mitchell Lewis,Hawthorn,70,80,Mitch Lewis
2021,19,Ned Reeves,Hawthorn,64,79,Ned Reeves
2021,19,Denver G-Barras,Hawthorn,30,36,Denver Grainger-Barras
2021,19,Tyler Brockman,Hawthorn,26,27,Tyler Brockman
2021,19,Jacob Koschitzke,Hawthorn,41,42,Jacob Koschitzke
2021,19,Shaun Burgoyne,Hawthorn,10,16,Shaun Burgoyne
2021,19,Dyson Heppell,Essendon,103,102,Dyson Heppell
2021,19,Jordan Ridley,Essendon,89,115,Jordan Ridley
2021,19,Zachary Merrett,Essendon,64,71,Zach Merrett
2021,19,Will Snelling,Essendon,92,104,Will Snelling
2021,19,Devon Smith,Essendon,59,58,Devon Smith
2021,19,James Stewart,Essendon,68,86,James Stewart
2021,19,Darcy Parish,Essendon,69,49,Darcy Parish
2021,19,Nikolas Cox,Essendon,72,96,Nik Cox
2021,19,Sam Durham,Essendon,65,73,Sam Durham
2021,19,Jake Stringer,Essendon,63,82,Jake Stringer
2021,19,Jayden Laverde,Essendon,62,72,Jayden Laverde
2021,19,Nick Hind,Essendon,51,61,Nick Hind
2021,19,Dylan Shiel,Essendon,50,53,Dylan Shiel
2021,19,Peter Wright,Essendon,63,77,Peter Wright
2021,19,Cale Hooker,Essendon,55,68,Cale Hooker
2021,19,Tom Cutler,Essendon,48,49,Tom Cutler
2021,19,Mason Redman,Essendon,51,61,Mason Redman
2021,19,Sam Draper,Essendon,54,71,Sam Draper
2021,19,David Zaharakis,Essendon,51,48,David Zaharakis
2021,19,Brayden Ham,Essendon,37,49,Brayden Ham
2021,19,Archie Perkins,Essendon,38,45,Archie Perkins
2021,19,Anthony M-Tipungwuti,Essendon,21,17,Anthony McDonald-Tipungwuti
2021,19,Lachie Whitfield,Greater Western Sydney,132,146,Lachie Whitfield
2021,19,Tom Green,Greater Western Sydney,100,119,Tom Green
2021,19,Harry Perryman,Greater Western Sydney,98,96,Harry Perryman
2021,19,Joshua Kelly,Greater Western Sydney,96,85,Josh Kelly
2021,19,Jacob Hopper,Greater Western Sydney,54,73,Jacob Hopper
2021,19,Isaac Cumming,Greater Western Sydney,98,87,Isaac Cumming
2021,19,Tim Taranto,Greater Western Sydney,67,53,Tim Taranto
2021,19,Sam Taylor,Greater Western Sydney,103,111,Sam Taylor
2021,19,Adam Kennedy,Greater Western Sydney,71,89,Adam Kennedy
2021,19,Callan Ward,Greater Western Sydney,67,79,Callan Ward
2021,19,Brent Daniels,Greater Western Sydney,79,94,Brent Daniels
2021,19,Connor Idun,Greater Western Sydney,72,82,Connor Idun
2021,19,Phil Davis,Greater Western Sydney,59,66,Phil Davis
2021,19,Nick Haynes,Greater Western Sydney,60,69,Nick Haynes
2021,19,Jesse Hogan,Greater Western Sydney,71,88,Jesse Hogan
2021,19,Lachlan Ash,Greater Western Sydney,72,85,Lachie Ash
2021,19,Xavier O'Halloran,Greater Western Sydney,54,50,Xavier O'Halloran
2021,19,Shane Mumford,Greater Western Sydney,54,83,Shane Mumford
2021,19,Harrison Himmelberg,Greater Western Sydney,59,60,Harry Himmelberg
2021,19,Daniel Lloyd,Greater Western Sydney,59,63,Daniel Lloyd
2021,19,Samuel Reid,Greater Western Sydney,53,63,Sam J. Reid
2021,19,Tanner Bruhn,Greater Western Sydney,27,52,Tanner Bruhn
2021,19,Cameron Guthrie,Geelong,117,120,Cameron Guthrie
2021,19,Patrick Dangerfield,Geelong,118,165,Patrick Dangerfield
2021,19,Isaac Smith,Geelong,96,99,Isaac Smith
2021,19,Thomas Stewart,Geelong,104,118,Tom Stewart
2021,19,Zach Tuohy,Geelong,86,70,Zach Tuohy
2021,19,Sam Menegola,Geelong,80,82,Sam Menegola
2021,19,Jack Henry,Geelong,62,90,Jack Henry
2021,19,Tom Atkins,Geelong,67,63,Tom Atkins
2021,19,Gryan Miers,Geelong,67,64,Gryan Miers
2021,19,Lachlan Henderson,Geelong,59,92,Lachie Henderson
2021,19,Luke Dahlhaus,Geelong,61,77,Luke Dahlhaus
2021,19,Jed Bews,Geelong,57,52,Jed Bews
2021,19,Mark O'Connor,Geelong,70,77,Mark O'Connor
2021,19,Brandan Parfitt,Geelong,61,76,Brandan Parfitt
2021,19,Rhys Stanley,Geelong,61,93,Rhys Stanley
2021,19,Mark Blicavs,Geelong,72,73,Mark Blicavs
2021,19,Jake Kolodjashnij,Geelong,60,54,Jake Kolodjashnij
2021,19,Bradley Close,Geelong,45,60,Brad Close
2021,19,Tom Hawkins,Geelong,83,112,Tom Hawkins
2021,19,Gary Rohan,Geelong,52,55,Gary Rohan
2021,19,Quinton Narkle,Geelong,41,39,Quinton Narkle
2021,19,Joel Selwood,Geelong,29,51,Joel Selwood
2021,19,Esava Ratugolea,Geelong,61,84,Esava Ratugolea
2021,19,Jayden Short,Richmond,94,89,Jayden Short
2021,19,Jack Ross,Richmond,99,78,Jack Ross
2021,19,Trent Cotchin,Richmond,87,71,Trent Cotchin
2021,19,Daniel Rioli,Richmond,83,111,Daniel Rioli
2021,19,Matthew Parker,Richmond,80,81,Matthew Parker
2021,19,Dylan Grimes,Richmond,61,55,Dylan Grimes
2021,19,Jack Riewoldt,Richmond,72,84,Jack Riewoldt
2021,19,Rhyan Mansell,Richmond,70,81,Rhyan Mansell
2021,19,Toby Nankervis,Richmond,80,97,Toby Nankervis
2021,19,Kane Lambert,Richmond,56,54,Kane Lambert
2021,19,Jack Graham,Richmond,62,79,Jack Graham
2021,19,Liam Baker,Richmond,46,45,Liam Baker
2021,19,Shai Bolton,Richmond,44,42,Shai Bolton
2021,19,Shane Edwards,Richmond,46,32,Shane Edwards
2021,19,Marlion Pickett,Richmond,44,45,Marlion Pickett
2021,19,Tom Lynch,Richmond,67,59,Tom J. Lynch
2021,19,Sydney Stack,Richmond,53,60,Sydney Stack
2021,19,Jason Castagna,Richmond,56,44,Jason Castagna
2021,19,David Astbury,Richmond,37,65,David Astbury
2021,19,Ryan Garthwaite,Richmond,43,65,Ryan Garthwaite
2021,19,Jake Aarts,Richmond,56,53,Jake Aarts
2021,19,Mabior Chol,Richmond,29,42,Mabior Chol
2021,19,Josh P. Kennedy,Sydney,125,154,Josh P. Kennedy
2021,19,Jake Lloyd,Sydney,103,100,Jake Lloyd
2021,19,Luke Parker,Sydney,110,122,Luke Parker
2021,19,Jordan Dawson,Sydney,84,111,Jordan Dawson
2021,19,Errol Gulden,Sydney,105,127,Errol Gulden
2021,19,George Hewett,Sydney,68,86,George Hewett
2021,19,Isaac Heeney,Sydney,132,128,Isaac Heeney
2021,19,Dane Rampe,Sydney,84,107,Dane Rampe
2021,19,Robbie Fox,Sydney,70,89,Robbie Fox
2021,19,Tom Hickey,Sydney,99,103,Tom Hickey
2021,19,Tom Papley,Sydney,79,72,Tom Papley
2021,19,Oliver Florent,Sydney,95,91,Oliver Florent
2021,19,Nick Blakey,Sydney,65,70,Nick Blakey
2021,19,Tom McCartin,Sydney,58,78,Tom McCartin
2021,19,Justin McInerney,Sydney,58,55,Justin McInerney
2021,19,Will Hayward,Sydney,72,57,Will Hayward
2021,19,James Rowbottom,Sydney,65,60,James Rowbottom
2021,19,Sam Wicks,Sydney,41,56,Sam Wicks
2021,19,James Bell,Sydney,39,43,James Bell
2021,19,Lance Franklin,Sydney,56,70,Lance Franklin
2021,19,Sam Reid,Sydney,52,74,Sam Reid
2021,19,Ben Ronke,Sydney,15,19,Ben Ronke
2021,19,Andrew Brayshaw,Fremantle,118,109,Andrew Brayshaw
2021,19,Adam Cerra,Fremantle,129,103,Adam Cerra
2021,19,Caleb Serong,Fremantle,94,103,Caleb Serong
2021,19,Nathan Wilson,Fremantle,93,102,Nathan Wilson
2021,19,Darcy Tucker,Fremantle,57,54,Darcy Tucker
2021,19,Sean Darcy,Fremantle,90,94,Sean Darcy
2021,19,David Mundy,Fremantle,50,45,David Mundy
2021,19,James Aish,Fremantle,60,63,James Aish
2021,19,Mitchell Crowden,Fremantle,68,56,Mitch Crowden
2021,19,Nathan Fyfe,Fremantle,39,69,Nat Fyfe
2021,19,Griffin Logue,Fremantle,55,66,Griffin Logue
2021,19,Luke Ryan,Fremantle,64,62,Luke Ryan
2021,19,Hayden Young,Fremantle,54,54,Hayden Young
