"","season","match_round","player_name","player_team","coaches_votes"
"2887",2016,5,"Mitch Duncan","Geelong",2
"2888",2016,5,"Harry Taylor","Geelong",2
"2889",2016,5,"Corey Enright","Geelong",2
"2890",2016,5,"Koby Stevens","Western Bulldogs",10
"2891",2016,5,"Matthew Boyd","Western Bulldogs",6
"2892",2016,5,"Mitch Wallis","Western Bulldogs",4
"2893",2016,5,"Dale Morris","Western Bulldogs",4
"2894",2016,5,"Tom Campbell","Western Bulldogs",2
"2895",2016,5,"Luke Dahlhaus","Western Bulldogs",2
"2896",2016,5,"Lachie Hunter","Western Bulldogs",2
"2897",2016,5,"Toby Greene","Greater Western Sydney",10
"2898",2016,5,"Tom Scully","Greater Western Sydney",8
"2899",2016,5,"Ryan Griffen","Greater Western Sydney",3
"2900",2016,5,"Stephen Coniglio","Greater Western Sydney",3
"2901",2016,5,"Jeremy Cameron","Greater Western Sydney",2
"2902",2016,5,"Nick Riewoldt","St Kilda",2
"2903",2016,5,"Heath Shaw","Greater Western Sydney",1
"2904",2016,5,"Zac Williams","Greater Western Sydney",1
"2905",2016,5,"Kade Simpson","Carlton",9
"2906",2016,5,"Patrick Cripps","Carlton",9
"2907",2016,5,"Lachie Neale","Fremantle",5
"2908",2016,5,"Marc Murphy","Carlton",4
"2909",2016,5,"Bryce Gibbs","Carlton",2
"2910",2016,5,"Michael Barlow","Fremantle",1
"2911",2016,5,"Max Gawn","Melbourne",9
"2912",2016,5,"Jack Viney","Melbourne",9
"2913",2016,5,"Jack Riewoldt","Richmond",4
"2914",2016,5,"Dom Tyson","Melbourne",4
"2915",2016,5,"Trent Cotchin","Richmond",3
"2916",2016,5,"Jeff Garlett","Melbourne",1
"2917",2016,5,"Steele Sidebottom","Collingwood",10
"2918",2016,5,"Scott Pendlebury","Collingwood",7
"2919",2016,5,"Taylor Adams","Collingwood",7
"2920",2016,5,"Alex Fasolo","Collingwood",2
"2921",2016,5,"Levi Greenwood","Collingwood",2
"2922",2016,5,"Adam Treloar","Collingwood",1
"2923",2016,5,"Jack Frost","Collingwood",1
"2924",2016,6,"Scott Thompson","North Melbourne",9
"2925",2016,6,"Jarrad Waite","North Melbourne",7
"2926",2016,6,"Lachie Hunter","Western Bulldogs",6
"2927",2016,6,"Daniel Wells","North Melbourne",4
"2928",2016,6,"Jack Macrae","Western Bulldogs",3
"2929",2016,6,"Andrew Swallow","North Melbourne",1
"2930",2016,6,"Rory Sloane","Adelaide",10
"2931",2016,6,"Eddie Betts","Adelaide",8
"2932",2016,6,"Michael Walters","Fremantle",5
"2933",2016,6,"Luke Brown","Adelaide",4
"2934",2016,6,"Tom Lynch","Adelaide",2
"2935",2016,6,"Kyle Hartigan","Adelaide",1
"2936",2016,6,"Nick Riewoldt","St Kilda",10
"2937",2016,6,"Jesse Hogan","Melbourne",8
"2938",2016,6,"Blake Acres","St Kilda",6
"2939",2016,6,"Tom Hickey","St Kilda",2
"2940",2016,6,"Tim Membrey","St Kilda",2
"2941",2016,6,"Jack Steven","St Kilda",2
"2942",2016,6,"Rory Lobb","Greater Western Sydney",10
"2943",2016,6,"Dylan Shiel","Greater Western Sydney",7
"2944",2016,6,"Heath Shaw","Greater Western Sydney",5
"2945",2016,6,"Steve Johnson","Greater Western Sydney",4
"2946",2016,6,"Callan Ward","Greater Western Sydney",2
"2947",2016,6,"Stephen Coniglio","Greater Western Sydney",1
"2948",2016,6,"Tom Scully","Greater Western Sydney",1
"2949",2016,6,"Joel Selwood","Geelong",10
"2950",2016,6,"Patrick Dangerfield","Geelong",8
"2951",2016,6,"Mark Blicavs","Geelong",3
"2952",2016,6,"Steven Motlop","Geelong",3
"2953",2016,6,"Daniel Menzel","Geelong",3
"2954",2016,6,"Jimmy Bartel","Geelong",2
"2955",2016,6,"Lachie Henderson","Geelong",1
"2956",2016,6,"Matthew Broadbent","Port Adelaide",10
"2957",2016,6,"Jared Polec","Port Adelaide",8
"2958",2016,6,"Shaun Grigg","Richmond",5
"2959",2016,6,"Jarman Impey","Port Adelaide",3
"2960",2016,6,"Jack Hombsch","Port Adelaide",2
"2961",2016,6,"Travis Boak","Port Adelaide",2
"2962",2016,6,"Lance Franklin","Sydney",10
"2963",2016,6,"Dayne Zorko","Brisbane Lions",8
"2964",2016,6,"Luke Parker","Sydney",3
"2965",2016,6,"Tom Rockliff","Brisbane Lions",3
"2966",2016,6,"Mitch Robinson","Brisbane Lions",2
"2967",2016,6,"Dan Hannebery","Sydney",2
"2968",2016,6,"Kurt Tippett","Sydney",1
"2969",2016,6,"Daniel Rich","Brisbane Lions",1
"2970",2016,6,"Mark LeCras","West Coast",9
"2971",2016,6,"Nic Naitanui","West Coast",8
"2972",2016,6,"Luke Shuey","West Coast",4
"2973",2016,6,"Josh J. Kennedy","West Coast",3
"2974",2016,6,"Adam Treloar","Collingwood",3
"2975",2016,6,"Jack Redden","West Coast",2
"2976",2016,6,"Sam Butler","West Coast",1
"2977",2016,6,"Bryce Gibbs","Carlton",9
"2978",2016,6,"Dale Thomas","Carlton",9
"2979",2016,6,"Adam Cooney","Essendon",5
"2980",2016,6,"Kade Simpson","Carlton",3
"2981",2016,6,"Ed Curnow","Carlton",2
"2982",2016,6,"Courtenay Dempsey","Essendon",2
"2983",2016,7,"Jack Gunston","Hawthorn",7
"2984",2016,7,"Jordan Lewis","Hawthorn",5
"2985",2016,7,"Isaac Smith","Hawthorn",4
"2986",2016,7,"Luke Breust","Hawthorn",4
"2987",2016,7,"Cyril Rioli","Hawthorn",3
"2988",2016,7,"Dustin Martin","Richmond",3
"2989",2016,7,"Liam Shiels","Hawthorn",2
"2990",2016,7,"Josh Gibson","Hawthorn",2
"2991",2016,7,"Patrick Cripps","Carlton",8
"2992",2016,7,"Levi Casboult","Carlton",8
"2993",2016,7,"Kade Simpson","Carlton",6
"2994",2016,7,"Bryce Gibbs","Carlton",5
"2995",2016,7,"Scott Pendlebury","Collingwood",2
"2996",2016,7,"Steele Sidebottom","Collingwood",1
"2997",2016,7,"Joel Selwood","Geelong",10
"2998",2016,7,"Steven Motlop","Geelong",8
"2999",2016,7,"Patrick Dangerfield","Geelong",4
"3000",2016,7,"Cameron Guthrie","Geelong",4
"3001",2016,7,"Mark Blicavs","Geelong",3
"3002",2016,7,"Brad Sheppard","West Coast",1
"3003",2016,7,"Isaac Heeney","Sydney",9
"3004",2016,7,"Lance Franklin","Sydney",7
"3005",2016,7,"Josh P. Kennedy","Sydney",7
"3006",2016,7,"David Zaharakis","Essendon",4
"3007",2016,7,"Dan Hannebery","Sydney",2
"3008",2016,7,"Heath Grundy","Sydney",1
"3009",2016,7,"Nathan Jones","Melbourne",8
"3010",2016,7,"Max Gawn","Melbourne",8
"3011",2016,7,"James Harmes","Melbourne",5
"3012",2016,7,"Jack Viney","Melbourne",5
"3013",2016,7,"Tom J. Lynch","Gold Coast",2
"3014",2016,7,"Bernie Vince","Melbourne",2
"3015",2016,7,"Stephen Coniglio","Greater Western Sydney",10
"3016",2016,7,"Lachie Neale","Fremantle",4
"3017",2016,7,"Tom Scully","Greater Western Sydney",4
"3018",2016,7,"Callan Ward","Greater Western Sydney",3
"3019",2016,7,"Steve Johnson","Greater Western Sydney",3
"3020",2016,7,"Jonathon Griffin","Fremantle",2
"3021",2016,7,"Stephen Hill","Fremantle",2
"3022",2016,7,"Josh Kelly","Greater Western Sydney",1
"3023",2016,7,"Alex Pearce","Fremantle",1
"3024",2016,7,"Marcus Bontempelli","Western Bulldogs",10
"3025",2016,7,"Josh Jenkins","Adelaide",8
"3026",2016,7,"Jake Stringer","Western Bulldogs",5
"3027",2016,7,"Luke Dahlhaus","Western Bulldogs",3
"3028",2016,7,"Tom Liberatore","Western Bulldogs",3
"3029",2016,7,"Mitch Wallis","Western Bulldogs",1
"3030",2016,7,"Ben Cunnington","North Melbourne",9
"3031",2016,7,"Nick Riewoldt","St Kilda",9
"3032",2016,7,"Jack Ziebell","North Melbourne",5
"3033",2016,7,"Todd Goldstein","North Melbourne",4
"3034",2016,7,"Sam Gilbert","St Kilda",2
"3035",2016,7,"Leigh Montagna","St Kilda",1
"3036",2016,7,"Jackson Trengove","Port Adelaide",10
"3037",2016,7,"Ollie Wines","Port Adelaide",8
"3038",2016,7,"Brad Ebert","Port Adelaide",3
"3039",2016,7,"Travis Boak","Port Adelaide",3
"3040",2016,7,"Tom Jonas","Port Adelaide",2
"3041",2016,7,"Charlie Dixon","Port Adelaide",2
"3042",2016,7,"Jasper Pittard","Port Adelaide",2
"3043",2016,8,"Cameron Guthrie","Geelong",10
"3044",2016,8,"Steven Motlop","Geelong",8
"3045",2016,8,"Rory Sloane","Adelaide",4
"3046",2016,8,"Patrick Dangerfield","Geelong",4
"3047",2016,8,"Harry Taylor","Geelong",3
"3048",2016,8,"Corey Enright","Geelong",1
"3049",2016,8,"Sam Gibson","North Melbourne",10
"3050",2016,8,"Zach Merrett","Essendon",8
"3051",2016,8,"Robbie Tarrant","North Melbourne",4
"3052",2016,8,"Todd Goldstein","North Melbourne",3
"3053",2016,8,"Brendon Goddard","Essendon",2
"3054",2016,8,"Adam Cooney","Essendon",2
"3055",2016,8,"Andrew Swallow","North Melbourne",1
"3056",2016,8,"Isaac Smith","Hawthorn",6
"3057",2016,8,"Lachie Neale","Fremantle",6
"3058",2016,8,"Jordan Lewis","Hawthorn",5
"3059",2016,8,"Jack Gunston","Hawthorn",4
"3060",2016,8,"Josh Gibson","Hawthorn",4
"3061",2016,8,"David Mundy","Fremantle",4
"3062",2016,8,"Michael Walters","Fremantle",1
"3063",2016,8,"Jeremy Cameron","Greater Western Sydney",10
"3064",2016,8,"Josh Kelly","Greater Western Sydney",7
"3065",2016,8,"Dylan Shiel","Greater Western Sydney",7
"3066",2016,8,"Jacob Hopper","Greater Western Sydney",2
"3067",2016,8,"Heath Shaw","Greater Western Sydney",2
"3068",2016,8,"Stephen Coniglio","Greater Western Sydney",1
"3069",2016,8,"Zac Williams","Greater Western Sydney",1
"3070",2016,8,"Dustin Martin","Richmond",8
"3071",2016,8,"Ben Griffiths","Richmond",7
"3072",2016,8,"Anthony Miles","Richmond",6
"3073",2016,8,"Dan Hannebery","Sydney",6
"3074",2016,8,"Lance Franklin","Sydney",3
"3075",2016,8,"Adam Treloar","Collingwood",10
"3076",2016,8,"Scott Pendlebury","Collingwood",8
"3077",2016,8,"Taylor Adams","Collingwood",4
"3078",2016,8,"Brodie Grundy","Collingwood",3
"3079",2016,8,"Steele Sidebottom","Collingwood",3
"3080",2016,8,"Mason Cox","Collingwood",2
"3081",2016,8,"Bryce Gibbs","Carlton",10
"3082",2016,8,"Patrick Cripps","Carlton",7
"3083",2016,8,"Sam Docherty","Carlton",4
"3084",2016,8,"Marc Murphy","Carlton",3
"3085",2016,8,"Matthew Kreuzer","Carlton",3
"3086",2016,8,"Ollie Wines","Port Adelaide",2
"3087",2016,8,"Kade Simpson","Carlton",1
"3088",2016,8,"Luke Shuey","West Coast",10
"3089",2016,8,"Mark LeCras","West Coast",6
"3090",2016,8,"Nic Naitanui","West Coast",4
"3091",2016,8,"Matt Priddis","West Coast",4
"3092",2016,8,"Josh J. Kennedy","West Coast",3
"3093",2016,8,"Andrew Gaff","West Coast",2
"3094",2016,8,"Brad Sheppard","West Coast",1
"3095",2016,8,"Marcus Bontempelli","Western Bulldogs",10
"3096",2016,8,"Tom Liberatore","Western Bulldogs",8
"3097",2016,8,"Matthew Boyd","Western Bulldogs",3
"3098",2016,8,"Liam Picken","Western Bulldogs",3
"3099",2016,8,"Luke Dahlhaus","Western Bulldogs",2
"3100",2016,8,"Lachie Hunter","Western Bulldogs",2
"3101",2016,8,"Jack Viney","Melbourne",1
"3102",2016,8,"Dom Tyson","Melbourne",1
"3103",2016,9,"Dan Hannebery","Sydney",10
"3104",2016,9,"Heath Grundy","Sydney",8
"3105",2016,9,"Jack Gunston","Hawthorn",6
"3106",2016,9,"Lance Franklin","Sydney",2
"3107",2016,9,"Kurt Tippett","Sydney",2
"3108",2016,9,"Tom Mitchell","Sydney",2
"3109",2016,9,"Steele Sidebottom","Collingwood",9
"3110",2016,9,"Scott Pendlebury","Collingwood",9
"3111",2016,9,"Adam Treloar","Collingwood",5
"3112",2016,9,"Brodie Grundy","Collingwood",3
"3113",2016,9,"Levi Greenwood","Collingwood",2
"3114",2016,9,"Jack Crisp","Collingwood",1
"3115",2016,9,"Jimmy Bartel","Geelong",1
"3116",2016,9,"Tom Lynch","Adelaide",8
"3117",2016,9,"Taylor Walker","Adelaide",7
"3118",2016,9,"Rory Sloane","Adelaide",6
"3119",2016,9,"Brodie Smith","Adelaide",4
"3120",2016,9,"Daniel Talia","Adelaide",4
"3121",2016,9,"Rory Atkins","Adelaide",1
"3122",2016,9,"Josh J. Kennedy","West Coast",10
"3123",2016,9,"Matt Priddis","West Coast",7
"3124",2016,9,"Aaron Young","Port Adelaide",4
"3125",2016,9,"Robbie Gray","Port Adelaide",3
"3126",2016,9,"Charlie Dixon","Port Adelaide",2
"3127",2016,9,"Chad Wingard","Port Adelaide",2
"3128",2016,9,"Nic Naitanui","West Coast",1
"3129",2016,9,"Shannon Hurn","West Coast",1
"3130",2016,9,"Trent Cotchin","Richmond",10
"3131",2016,9,"Dustin Martin","Richmond",8
"3132",2016,9,"Shaun Hampson","Richmond",3
"3133",2016,9,"Anthony Miles","Richmond",3
"3134",2016,9,"Lachie Neale","Fremantle",2
"3135",2016,9,"Shane Edwards","Richmond",2
"3136",2016,9,"Nick Vlastuin","Richmond",1
"3137",2016,9,"Brandon Ellis","Richmond",1
"3138",2016,9,"Todd Goldstein","North Melbourne",10
"3139",2016,9,"Jack Ziebell","North Melbourne",8
"3140",2016,9,"Robbie Tarrant","North Melbourne",6
"3141",2016,9,"Brent Harvey","North Melbourne",3
"3142",2016,9,"Sam Docherty","Carlton",2
"3143",2016,9,"Nick DalSanto","North Melbourne",1
"3144",2016,9,"Billy Stretch","Melbourne",8
"3145",2016,9,"Jesse Hogan","Melbourne",8
"3146",2016,9,"Tomas Bugg","Melbourne",5
"3147",2016,9,"Daniel Rich","Brisbane Lions",3
"3148",2016,9,"Jeff Garlett","Melbourne",3
"3149",2016,9,"Christian Petracca","Melbourne",2
"3150",2016,9,"Clayton Oliver","Melbourne",1
"3151",2016,9,"Heath Shaw","Greater Western Sydney",8
"3152",2016,9,"Stephen Coniglio","Greater Western Sydney",7
"3153",2016,9,"Callan Ward","Greater Western Sydney",6
"3154",2016,9,"Dylan Shiel","Greater Western Sydney",4
"3155",2016,9,"Marcus Bontempelli","Western Bulldogs",3
"3156",2016,9,"Jeremy Cameron","Greater Western Sydney",1
"3157",2016,9,"Dale Morris","Western Bulldogs",1
"3158",2016,9,"Jack Steven","St Kilda",9
"3159",2016,9,"Sebastian Ross","St Kilda",9
"3160",2016,9,"Josh Bruce","St Kilda",6
"3161",2016,9,"James Kelly","Essendon",2
"3162",2016,9,"Tim Membrey","St Kilda",2
"3163",2016,9,"Anthony McDonald-Tipungwuti","Essendon",1
"3164",2016,9,"Matt Dea","Essendon",1
"3165",2016,10,"Dan Hannebery","Sydney",9
"3166",2016,10,"Tom Mitchell","Sydney",8
"3167",2016,10,"Josh P. Kennedy","Sydney",7
"3168",2016,10,"Kurt Tippett","Sydney",2
"3169",2016,10,"Ben Cunnington","North Melbourne",2
"3170",2016,10,"Jarrad McVeigh","Sydney",2
"3171",2016,10,"Brad Ebert","Port Adelaide",6
"3172",2016,10,"Charlie Dixon","Port Adelaide",6
"3173",2016,10,"Robbie Gray","Port Adelaide",6
"3174",2016,10,"Justin Westhoff","Port Adelaide",5
"3175",2016,10,"Chad Wingard","Port Adelaide",3
"3176",2016,10,"Jasper Pittard","Port Adelaide",3
"3177",2016,10,"Max Gawn","Melbourne",1
"3178",2016,10,"Jordan Lewis","Hawthorn",10
"3179",2016,10,"Josh Gibson","Hawthorn",7
"3180",2016,10,"Cyril Rioli","Hawthorn",6
"3181",2016,10,"Jack Gunston","Hawthorn",3
"3182",2016,10,"Tom Bell","Brisbane Lions",2
"3183",2016,10,"Ben McEvoy","Hawthorn",1
"3184",2016,10,"Allen Christensen","Brisbane Lions",1
"3185",2016,10,"David Armitage","St Kilda",8
"3186",2016,10,"Jack Steven","St Kilda",6
"3187",2016,10,"Dylan Roberton","St Kilda",5
"3188",2016,10,"Nick Riewoldt","St Kilda",5
"3189",2016,10,"Lachie Neale","Fremantle",3
"3190",2016,10,"Sam Fisher","St Kilda",2
"3191",2016,10,"Jarryn Geary","St Kilda",1
"3192",2016,10,"Eddie Betts","Adelaide",9
"3193",2016,10,"Taylor Walker","Adelaide",8
"3194",2016,10,"Josh Kelly","Greater Western Sydney",4
"3195",2016,10,"Charlie Cameron","Adelaide",4
"3196",2016,10,"Brodie Smith","Adelaide",2
"3197",2016,10,"Rory Atkins","Adelaide",2
"3198",2016,10,"Daniel Talia","Adelaide",1
"3199",2016,10,"Dustin Martin","Richmond",10
"3200",2016,10,"Shane Edwards","Richmond",4
"3201",2016,10,"Brett Deledio","Richmond",4
"3202",2016,10,"Shaun Grigg","Richmond",4
"3203",2016,10,"Trent Cotchin","Richmond",3
"3204",2016,10,"David Zaharakis","Essendon",3
"3205",2016,10,"Brendon Goddard","Essendon",2
"3206",2016,10,"Bryce Gibbs","Carlton",10
"3207",2016,10,"Sam Docherty","Carlton",4
"3208",2016,10,"Cameron Guthrie","Geelong",4
"3209",2016,10,"Andrejs Everitt","Carlton",4
"3210",2016,10,"Matthew Kreuzer","Carlton",3
"3211",2016,10,"Patrick Cripps","Carlton",3
"3212",2016,10,"Dennis Armfield","Carlton",1
"3213",2016,10,"Patrick Dangerfield","Geelong",1
"3214",2016,10,"Luke Shuey","West Coast",10
"3215",2016,10,"Josh J. Kennedy","West Coast",8
"3216",2016,10,"Gary Ablett","Gold Coast",3
"3217",2016,10,"Shannon Hurn","West Coast",3
"3218",2016,10,"Matt Priddis","West Coast",2
"3219",2016,10,"Jack Redden","West Coast",2
"3220",2016,10,"Brad Sheppard","West Coast",1
"3221",2016,10,"Jamie Cripps","West Coast",1
"3222",2016,10,"Easton Wood","Western Bulldogs",10
"3223",2016,10,"Jeremy Howe","Collingwood",8
"3224",2016,10,"Luke Dahlhaus","Western Bulldogs",5
"3225",2016,10,"Scott Pendlebury","Collingwood",3
"3226",2016,10,"Dale Morris","Western Bulldogs",2
"3227",2016,10,"Ben Reid","Collingwood",1
"3228",2016,10,"Jack Macrae","Western Bulldogs",1
"3229",2016,11,"Daniel Wells","North Melbourne",9
"3230",2016,11,"Andrew Swallow","North Melbourne",7
"3231",2016,11,"Jack Ziebell","North Melbourne",5
"3232",2016,11,"Nick DalSanto","North Melbourne",4
"3233",2016,11,"Brent Harvey","North Melbourne",4
"3234",2016,11,"Ben Cunnington","North Melbourne",1
"3235",2016,11,"Dom Tyson","Melbourne",10
"3236",2016,11,"Isaac Smith","Hawthorn",8
"3237",2016,11,"James Frawley","Hawthorn",3
"3238",2016,11,"Nathan Jones","Melbourne",3
"3239",2016,11,"Bernie Vince","Melbourne",3
"3240",2016,11,"Grant Birchall","Hawthorn",2
"3241",2016,11,"Ben Stratton","Hawthorn",1
"3242",2016,11,"Ed Curnow","Carlton",10
"3243",2016,11,"Tom Rockliff","Brisbane Lions",8
"3244",2016,11,"Jacob Weitering","Carlton",5
"3245",2016,11,"Sam Kerridge","Carlton",4
"3246",2016,11,"Patrick Cripps","Carlton",2
"3247",2016,11,"Mitch Robinson","Brisbane Lions",1
"3248",2016,11,"Zac Smith","Geelong",8
"3249",2016,11,"Dylan Shiel","Greater Western Sydney",6
"3250",2016,11,"Joel Selwood","Geelong",5
"3251",2016,11,"Cameron Guthrie","Geelong",5
"3252",2016,11,"Harry Taylor","Geelong",2
"3253",2016,11,"Patrick Dangerfield","Geelong",2
"3254",2016,11,"Corey Enright","Geelong",2
"3255",2016,11,"Lachie Neale","Fremantle",9
"3256",2016,11,"David Mundy","Fremantle",6
"3257",2016,11,"Michael Walters","Fremantle",6
"3258",2016,11,"Michael Barlow","Fremantle",4
"3259",2016,11,"Danyle Pearce","Fremantle",2
"3260",2016,11,"Zach Merrett","Essendon",2
"3261",2016,11,"Hayden Crozier","Fremantle",1
"3262",2016,11,"Tom Mitchell","Sydney",7
"3263",2016,11,"Dane Rampe","Sydney",5
"3264",2016,11,"Dan Hannebery","Sydney",5
"3265",2016,11,"Kurt Tippett","Sydney",4
"3266",2016,11,"Gary Rohan","Sydney",4
"3267",2016,11,"Luke Parker","Sydney",4
"3268",2016,11,"Matt Rosa","Gold Coast",1
"3269",2016,11,"Jarman Impey","Port Adelaide",10
"3270",2016,11,"Charlie Dixon","Port Adelaide",7
"3271",2016,11,"Aaron Young","Port Adelaide",7
"3272",2016,11,"Chad Wingard","Port Adelaide",3
"3273",2016,11,"Jake Neade","Port Adelaide",2
"3274",2016,11,"Robbie Gray","Port Adelaide",1
"3275",2016,11,"Marcus Bontempelli","Western Bulldogs",8
"3276",2016,11,"Lachie Hunter","Western Bulldogs",6
"3277",2016,11,"Tom Liberatore","Western Bulldogs",5
"3278",2016,11,"Jack Macrae","Western Bulldogs",5
"3279",2016,11,"Jake Stringer","Western Bulldogs",3
"3280",2016,11,"Matthew Boyd","Western Bulldogs",2
"3281",2016,11,"Matthew Suckling","Western Bulldogs",1
"3282",2016,11,"Matt Crouch","Adelaide",8
"3283",2016,11,"Josh Jenkins","Adelaide",8
"3284",2016,11,"Rory Sloane","Adelaide",7
"3285",2016,11,"Rory Laird","Adelaide",3
"3286",2016,11,"Taylor Walker","Adelaide",2
"3287",2016,11,"Brodie Smith","Adelaide",1
"3288",2016,11,"Jake Lever","Adelaide",1
"3289",2016,12,"Jordan Lewis","Hawthorn",7
"3290",2016,12,"Grant Birchall","Hawthorn",6
"3291",2016,12,"Paul Puopolo","Hawthorn",5
"3292",2016,12,"Josh Gibson","Hawthorn",4
"3293",2016,12,"Jack Gunston","Hawthorn",4
"3294",2016,12,"Liam Shiels","Hawthorn",2
"3295",2016,12,"Ben Stratton","Hawthorn",1
"3296",2016,12,"Luke Breust","Hawthorn",1
"3297",2016,12,"Marcus Bontempelli","Western Bulldogs",10
"3298",2016,12,"Robbie Gray","Port Adelaide",8
"3299",2016,12,"Jasper Pittard","Port Adelaide",4
"3300",2016,12,"Dale Morris","Western Bulldogs",3
"3301",2016,12,"Matthew Boyd","Western Bulldogs",3
"3302",2016,12,"Tom Liberatore","Western Bulldogs",2
"3303",2016,12,"Matt Taberner","Fremantle",8
"3304",2016,12,"Danyle Pearce","Fremantle",5
"3305",2016,12,"Lachie Weller","Fremantle",5
"3306",2016,12,"Connor Blakely","Fremantle",4
"3307",2016,12,"Hayden Crozier","Fremantle",3
"3308",2016,12,"Hayden Ballantyne","Fremantle",3
"3309",2016,12,"Chris Mayne","Fremantle",2
"3310",2016,12,"Rory Sloane","Adelaide",10
"3311",2016,12,"Eddie Betts","Adelaide",8
"3312",2016,12,"Rory Laird","Adelaide",4
"3313",2016,12,"Tom Lynch","Adelaide",3
"3314",2016,12,"Matt Priddis","West Coast",3
"3315",2016,12,"Sam Jacobs","Adelaide",2
"3316",2016,12,"Patrick Dangerfield","Geelong",10
"3317",2016,12,"Joel Selwood","Geelong",8
"3318",2016,12,"Daniel Menzel","Geelong",5
"3319",2016,12,"Harry Taylor","Geelong",4
"3320",2016,12,"Sam Gibson","North Melbourne",2
"3321",2016,12,"Daniel Wells","North Melbourne",1
"3322",2016,12,"Jack Steven","St Kilda",10
"3323",2016,12,"Tom Hickey","St Kilda",8
"3324",2016,12,"Tim Membrey","St Kilda",6
"3325",2016,12,"Sebastian Ross","St Kilda",4
"3326",2016,12,"Jarryn Geary","St Kilda",1
"3327",2016,12,"Sam Docherty","Carlton",1
"3328",2016,12,"Dustin Martin","Richmond",10
"3329",2016,12,"Trent Cotchin","Richmond",5
"3330",2016,12,"Tom J. Lynch","Gold Coast",5
"3331",2016,12,"Shaun Grigg","Richmond",4
"3332",2016,12,"Gary Ablett","Gold Coast",4
"3333",2016,12,"Shane Edwards","Richmond",2
"3334",2016,12,"Toby Greene","Greater Western Sydney",8
"3335",2016,12,"Steve Johnson","Greater Western Sydney",8
"3336",2016,12,"Heath Shaw","Greater Western Sydney",8
"3337",2016,12,"Josh Kelly","Greater Western Sydney",3
"3338",2016,12,"Nathan Wilson","Greater Western Sydney",2
"3339",2016,12,"Dan Hannebery","Sydney",1
"3340",2016,12,"Max Gawn","Melbourne",9
"3341",2016,12,"Bernie Vince","Melbourne",9
"3342",2016,12,"Nathan Jones","Melbourne",6
"3343",2016,12,"Tom McDonald","Melbourne",3
"3344",2016,12,"Dean Kent","Melbourne",2
"3345",2016,12,"Tomas Bugg","Melbourne",1
"3346",2016,13,"Robbie Tarrant","North Melbourne",9
"3347",2016,13,"James Sicily","Hawthorn",8
"3348",2016,13,"Jordan Lewis","Hawthorn",7
"3349",2016,13,"Daniel Wells","North Melbourne",4
"3350",2016,13,"Mason Wood","North Melbourne",1
"3351",2016,13,"Cyril Rioli","Hawthorn",1
"3352",2016,13,"Luke Shuey","West Coast",10
"3353",2016,13,"Mitch Robinson","Brisbane Lions",8
"3354",2016,13,"Josh J. Kennedy","West Coast",4
"3355",2016,13,"Andrew Gaff","West Coast",4
"3356",2016,13,"Mark Hutchings","West Coast",3
"3357",2016,13,"Elliot Yeo","West Coast",1
"3358",2016,13,"Michael Barlow","Fremantle",10
