kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcomeDraw,match_outcomeLoss,match_outcomeWin,player_positionBPL,player_positionBPR,player_positionC,player_positionCHB,player_positionCHF,player_positionFB,player_positionFF,player_positionFPL,player_positionFPR,player_positionHBFL,player_positionHBFR,player_positionHFFL,player_positionHFFR,player_positionINT,player_positionR,player_positionRK,player_positionRR,player_positionSUB,player_positionWL,player_positionWR,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
4,1,4,8,6,75,0,0,0,2,2,0,0,2,1,0,3,5,0,0,6,2,0,80,32,45,0,0,0,187,1,3,0,0,0,0,0,7,3,0,2,0,0,0,0,10,6.1,0,0,0,6,33,13,14,97,0,0,0,0,0.008791208791208791,0.005952380952380952,0.013157894736842105,0.010540184453227932,0,0,0.015873015873015872,0,0,0.009868421052631578,0.011337868480725623,0,0,0,0.00684931506849315,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0012253570603206754,Nathan Broad,0,15408,1,Richmond,2019,25,0
9,5,13,22,15,68,0,0,0,5,0,5,3,7,1,2,10,15,0,0,0,0,1,79,83,67,2,1,6,328,4,0,2,0,0,0,0,3,5,1,6,0,0,0,0,16,4.7,0,1,1,0,33,10,9,64,0,0,0,0,0.01978021978021978,0.02976190476190476,0.04276315789473684,0.028985507246376812,0,0,0.03968253968253968,0.04672897196261682,0.038461538461538464,0.03289473684210526,0.034013605442176874,0,0,0.058823529411764705,0.0273972602739726,0.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.00213844352401793,David Cuningham,0,15408,1,Carlton,2019,33,0
12,8,6,18,11,61,0,0,0,2,2,4,2,2,1,0,4,14,0,0,0,0,0,85,81,63,1,1,0,282,6,4,0,1,1,0,0,12,7,0,2,0,0,1,0,15,7.3,0,0,0,0,33,10,9,64,0,0,0,0,0.026373626373626374,0.047619047619047616,0.019736842105263157,0.023715415019762844,0,0,0.015873015873015872,0.037383177570093455,0.02564102564102564,0.013157894736842105,0.031746031746031744,0,0,0,0.0410958904109589,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.008729446679353714,Sam Petrevski-Seton,0,15408,1,Carlton,2019,39,0
8,1,5,13,7,54,1,0,0,7,0,6,0,4,1,3,6,8,0,1,1,0,0,82,63,56,0,0,4,300,6,2,4,0,0,1,0,3,3,1,4,0,0,0,0,16,9.7,0,0,2,0,33,13,14,97,0,0,0,0,0.017582417582417582,0.005952380952380952,0.01644736842105263,0.017127799736495388,0.043478260869565216,0,0.05555555555555555,0.056074766355140186,0,0.019736842105263157,0.018140589569160998,0,0.05263157894736842,0,0.0410958904109589,0.04,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0034115524031221867,Dan Butler,0,15408,1,Richmond,2019,35,0
21,9,5,26,22,85,1,0,0,2,12,2,1,2,1,0,5,17,0,0,3,0,0,84,115,134,0,1,4,584,2,6,0,0,0,0,0,9,18,0,3,0,0,0,0,10,15.9,0,2,1,2,33,10,9,64,0,0,0,0,0.046153846153846156,0.05357142857142857,0.01644736842105263,0.034255599472990776,0.043478260869565216,0,0.015873015873015872,0.018691588785046728,0.01282051282051282,0.01644736842105263,0.03854875283446712,0,0,0,0.0136986301369863,0.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.016524463891983032,Nic Newman,0,15408,1,Carlton,2019,15,0
14,2,8,22,15,68,1,1,0,6,0,3,8,5,1,4,12,13,0,0,3,0,1,80,84,109,3,5,6,391,7,1,0,2,2,0,0,11,8,1,11,0,0,0,0,18,16.1,0,3,2,2,33,10,9,64,0,0,0,0,0.03076923076923077,0.011904761904761904,0.02631578947368421,0.028985507246376812,0.043478260869565216,0.058823529411764705,0.047619047619047616,0.028037383177570093,0.10256410256410256,0.039473684210526314,0.02947845804988662,0,0,0.058823529411764705,0.04794520547945205,0.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.021915629506111145,Zac Fisher,0,15408,1,Carlton,2019,42,0
14,2,10,24,12,50,0,1,0,1,1,3,3,3,1,1,8,16,0,1,3,0,2,66,71,69,1,2,4,332,5,1,0,0,0,0,0,4,7,0,5,0,0,1,0,19,4.1,0,0,2,2,33,10,9,64,0,0,0,0,0.03076923076923077,0.011904761904761904,0.03289473684210526,0.03162055335968379,0,0.058823529411764705,0.007936507936507936,0.028037383177570093,0.038461538461538464,0.02631578947368421,0.036281179138321996,0,0.05263157894736842,0.11764705882352941,0.03424657534246575,0.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.007516887970268726,Will Setterfield,0,15408,1,Carlton,2019,38,0
7,6,4,11,9,82,2,1,3,4,0,0,1,2,1,1,9,4,4,3,4,0,0,83,77,87,1,0,7,147,2,0,1,0,0,1,1,2,5,2,3,2,14.3,0,0,9,12.9,21,0,3,0,33,10,9,64,0,0,0,0,0.015384615384615385,0.03571428571428571,0.013157894736842105,0.014492753623188406,0.08695652173913043,0.058823529411764705,0.031746031746031744,0,0.01282051282051282,0.029605263157894735,0.009070294784580499,0.23529411764705882,0.15789473684210525,0,0.0136986301369863,0.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.03516364097595215,Harry McKay,0,15408,1,Carlton,2019,9,0
16,7,7,23,16,70,0,1,0,6,0,5,4,6,1,1,9,15,0,1,2,0,0,81,106,88,2,2,5,475,5,3,1,0,0,0,0,13,12,1,6,0,0,1,0,23,8.7,0,0,1,0,33,13,14,97,0,0,0,0,0.035164835164835165,0.041666666666666664,0.023026315789473683,0.030303030303030304,0,0.058823529411764705,0.047619047619047616,0.04672897196261682,0.05128205128205128,0.029605263157894735,0.034013605442176874,0,0.05263157894736842,0,0.03424657534246575,0.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.044323794543743134,Jack Graham,0,15408,1,Richmond,2019,7,0
8,3,13,21,14,67,0,1,0,2,1,3,1,4,1,1,9,12,0,1,1,0,0,76,66,66,1,0,5,195,4,5,0,0,1,0,0,10,3,3,9,0,0,0,0,20,5.4,0,0,1,1,33,10,9,64,0,0,0,0,0.017582417582417582,0.017857142857142856,0.04276315789473684,0.02766798418972332,0,0.058823529411764705,0.015873015873015872,0.028037383177570093,0.01282051282051282,0.029605263157894735,0.027210884353741496,0,0.05263157894736842,0,0.0273972602739726,0.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.006566795986145735,Paddy Dow,0,15408,1,Carlton,2019,37,0
9,6,8,17,11,65,3,0,0,1,1,4,0,2,0,0,6,11,0,3,2,0,2,82,83,94,0,0,9,252,3,0,0,0,0,2,1,6,5,4,6,0,0,0,0,22,17.7,0,0,3,1,33,13,14,97,0,0,0,0,0.01978021978021978,0.03571428571428571,0.02631578947368421,0.022397891963109356,0.13043478260869565,0,0.007936507936507936,0.037383177570093455,0,0.019736842105263157,0.024943310657596373,0,0.15789473684210525,0.11764705882352941,0.02054794520547945,0.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.013332104310393333,Jack Higgins,0,15408,1,Richmond,2019,17,0
5,2,6,11,8,73,0,1,0,3,0,1,0,2,0,1,3,7,0,0,2,0,0,71,43,35,0,0,5,168,2,0,0,0,0,0,0,1,3,2,3,0,0,0,0,7,3.9,0,0,1,0,33,10,9,64,0,0,0,0,0.01098901098901099,0.011904761904761904,0.019736842105263157,0.014492753623188406,0,0.058823529411764705,0.023809523809523808,0.009345794392523364,0,0.009868421052631578,0.015873015873015872,0,0,0,0.0136986301369863,0.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-6.422551814466715e-4,Michael Gibbons,0,15408,1,Carlton,2019,31,0
16,6,8,24,13,54,0,1,0,1,1,5,4,6,0,0,8,16,0,0,0,1,1,82,87,68,0,4,5,430,7,1,1,0,0,0,0,6,6,1,7,0,0,0,0,21,1.6,0,0,1,0,33,10,9,64,0,0,0,0,0.035164835164835165,0.03571428571428571,0.02631578947368421,0.03162055335968379,0,0.058823529411764705,0.007936507936507936,0.04672897196261682,0.05128205128205128,0.02631578947368421,0.036281179138321996,0,0,0.058823529411764705,0.04794520547945205,0.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.9861652981489897e-4,Sam Walsh,0,15408,1,Carlton,2019,27,0
5,2,0,5,4,80,1,0,6,1,0,3,1,5,1,3,2,4,0,0,2,0,0,52,29,18,1,0,2,223,2,1,0,0,0,2,0,4,4,0,0,0,31.6,1,0,11,5.1,19,1,2,0,33,13,14,97,0,0,0,0,0.01098901098901099,0.011904761904761904,0,0.006587615283267457,0.043478260869565216,0,0.007936507936507936,0.028037383177570093,0.01282051282051282,0.006578947368421052,0.009070294784580499,0,0,0,0.0136986301369863,0.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.005434020888060331,Noah Balta,0,15408,1,Richmond,2019,36,0
13,6,10,23,17,74,2,1,0,3,0,4,2,6,0,3,8,14,1,1,0,2,0,82,93,84,0,2,5,487,5,3,0,0,0,0,0,5,10,5,6,0,0,0,2,12,13.3,0,2,3,0,7,12,10,72,0,1,2,0,0.02947845804988662,0.031746031746031744,0.03194888178913738,0.03050397877984085,0.10526315789473684,0.058823529411764705,0.026785714285714284,0.0380952380952381,0.02666666666666667,0.028368794326241134,0.030837004405286344,0.0625,0.047619047619047616,0,0.03225806451612903,0.058823529411764705,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.27014636993408203,Gary Ablett,0,15409,1,Geelong,2019,4,0
11,7,13,24,20,83,0,1,0,2,2,4,6,0,1,0,9,17,0,1,4,0,0,82,90,96,3,3,5,345,1,1,0,0,1,0,0,20,8,0,4,0,0,0,0,26,13,0,0,1,1,7,11,9,65,1,1,0,1,0.024943310657596373,0.037037037037037035,0.04153354632587859,0.03183023872679045,0,0.058823529411764705,0.017857142857142856,0.0380952380952381,0.08,0.031914893617021274,0.037444933920704845,0,0.047619047619047616,0,0.0064516129032258064,0.0196078431372549,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13398763537406921,Scott Pendlebury,0,15409,1,Collingwood,2019,9,0
16,7,9,25,13,52,1,1,0,2,4,2,1,5,1,1,10,15,0,1,4,0,1,85,100,98,0,1,5,373,3,8,0,0,0,0,0,10,8,0,9,0,0,1,2,21,14.2,0,1,2,2,7,12,10,72,0,0,0,1,0.036281179138321996,0.037037037037037035,0.02875399361022364,0.033156498673740056,0.05263157894736842,0.058823529411764705,0.017857142857142856,0.01904761904761905,0.013333333333333334,0.03546099290780142,0.03303964757709251,0,0.047619047619047616,0.08333333333333333,0.01935483870967742,0.0392156862745098,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.13822217285633087,Joel Selwood,0,15409,1,Geelong,2019,8,0
7,6,5,12,7,58,2,2,0,4,0,1,1,4,0,1,5,9,0,4,1,0,0,95,76,89,0,1,7,178,4,0,2,0,0,0,0,1,4,4,4,0,0,0,3,11,7.6,9,0,5,0,7,12,10,72,1,1,0,0,0.015873015873015872,0.031746031746031744,0.01597444089456869,0.015915119363395226,0.10526315789473684,0.11764705882352941,0.03571428571428571,0.009523809523809525,0.013333333333333334,0.01773049645390071,0.019823788546255508,0,0.19047619047619047,0,0.025806451612903226,0.09803921568627451,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02431647479534149,Tom Hawkins,0,15409,1,Geelong,2019,15,0
2,4,7,9,9,100,0,0,0,4,0,2,0,4,0,3,2,7,0,1,1,0,1,70,39,41,0,0,1,37,0,0,4,0,0,0,0,4,2,1,2,0,0,0,0,15,1.8,0,0,0,0,7,11,9,65,0,0,0,0,0.0045351473922902496,0.021164021164021163,0.022364217252396165,0.011936339522546418,0,0,0.03571428571428571,0.01904761904761905,0,0.0070921985815602835,0.015418502202643172,0,0.047619047619047616,0.08333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0037129404954612255,Travis Varcoe,0,15409,1,Collingwood,2019,40,0
14,6,8,22,16,73,0,0,0,2,1,4,2,2,2,0,6,15,0,0,1,1,0,90,86,84,0,2,3,330,3,7,0,0,0,1,1,15,10,0,3,0,0,3,0,24,9.8,0,2,0,0,7,11,9,65,0,0,0,0,0.031746031746031744,0.031746031746031744,0.025559105431309903,0.029177718832891247,0,0,0.017857142857142856,0.0380952380952381,0.02666666666666667,0.02127659574468085,0.03303964757709251,0,0,0,0.01935483870967742,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0029674111865460873,Chris Mayne,0,15409,1,Collingwood,2019,26,0
7,6,9,16,15,94,0,0,0,3,0,1,0,0,2,0,8,8,2,0,10,0,0,86,71,100,0,0,2,22,0,8,0,0,4,0,0,6,7,0,4,0,0,2,0,7,12.1,0,1,0,10,7,12,10,72,0,0,3,0,0.015873015873015872,0.031746031746031744,0.02875399361022364,0.021220159151193633,0,0,0.026785714285714284,0.009523809523809525,0,0.028368794326241134,0.01762114537444934,0.125,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03527471050620079,Harry Taylor,0,15409,1,Geelong,2019,14,0
16,5,11,27,16,59,1,2,0,3,1,6,5,6,1,1,10,17,1,4,4,0,0,87,103,97,0,5,8,509,8,2,1,0,0,1,0,7,5,2,9,0,0,1,2,21,8.7,0,2,5,2,7,12,10,72,1,1,5,0,0.036281179138321996,0.026455026455026454,0.03514376996805112,0.03580901856763926,0.05263157894736842,0.11764705882352941,0.026785714285714284,0.05714285714285714,0.06666666666666667,0.03546099290780142,0.037444933920704845,0.0625,0.19047619047619047,0,0.05161290322580645,0.09803921568627451,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5971487164497375,Patrick Dangerfield,2,15409,1,Geelong,2019,3,1
14,4,9,23,16,70,1,0,0,3,1,5,5,4,0,0,10,13,1,0,1,0,1,79,90,98,1,4,7,377,4,0,0,0,0,0,0,10,10,1,8,0,0,0,1,16,13.2,0,1,1,1,7,11,9,65,0,0,0,0,0.031746031746031744,0.021164021164021163,0.02875399361022364,0.03050397877984085,0.05263157894736842,0,0.026785714285714284,0.047619047619047616,0.06666666666666667,0.03546099290780142,0.028634361233480177,0.0625,0,0.08333333333333333,0.025806451612903226,0.0196078431372549,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.12362895160913467,Dayne Beams,0,15409,1,Collingwood,2019,10,0
12,6,14,26,19,73,0,0,0,2,2,3,3,5,0,2,9,17,0,0,0,0,0,85,84,87,0,3,3,337,6,6,0,0,0,0,0,12,8,1,8,0,0,0,1,23,7.2,0,0,1,0,7,11,9,65,0,0,0,0,0.027210884353741496,0.031746031746031744,0.04472843450479233,0.034482758620689655,0,0,0.017857142857142856,0.02857142857142857,0.04,0.031914893617021274,0.037444933920704845,0,0,0,0.03870967741935484,0.0196078431372549,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0046818628907203674,Steele Sidebottom,0,15409,1,Collingwood,2019,23,0
13,8,6,19,14,74,1,1,0,3,2,1,1,0,1,0,5,12,0,1,3,0,0,86,95,100,1,0,5,253,0,1,0,0,0,1,1,8,9,0,3,0,0,0,0,12,11.5,1,0,2,1,7,12,10,72,0,0,0,0,0.02947845804988662,0.042328042328042326,0.019169329073482427,0.025198938992042442,0.05263157894736842,0.058823529411764705,0.026785714285714284,0.009523809523809525,0.013333333333333334,0.01773049645390071,0.02643171806167401,0,0.047619047619047616,0,0,0.0392156862745098,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.037115227431058884,Mitch Duncan,0,15409,1,Geelong,2019,13,0
6,5,4,10,7,70,0,0,0,3,2,0,1,2,0,1,5,6,0,0,9,0,0,92,50,67,0,1,0,164,3,6,0,1,1,0,0,6,5,0,4,0,0,1,0,8,10.5,0,0,0,8,7,11,9,65,0,0,0,0,0.013605442176870748,0.026455026455026454,0.012779552715654952,0.013262599469496022,0,0,0.026785714285714284,0,0.013333333333333334,0.01773049645390071,0.013215859030837005,0,0,0,0.01935483870967742,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.372875068336725e-4,Jordan Roughead,0,15409,1,Collingwood,2019,36,0
9,5,1,10,6,60,0,0,0,2,0,2,0,6,0,1,5,5,2,2,3,0,1,79,49,46,0,0,3,152,6,2,2,0,1,0,0,0,5,1,3,0,0,1,3,17,4.8,0,0,1,2,7,12,10,72,0,0,0,0,0.02040816326530612,0.026455026455026454,0.003194888178913738,0.013262599469496022,0,0,0.017857142857142856,0.01904761904761905,0,0.01773049645390071,0.011013215859030838,0.125,0.09523809523809523,0.08333333333333333,0.03870967741935484,0.0196078431372549,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.001527779153548181,Gary Rohan,0,15409,1,Geelong,2019,28,0
11,4,7,18,17,94,0,0,23,2,3,6,6,3,4,3,12,8,1,0,1,0,0,77,85,108,4,2,6,345,2,7,0,0,1,0,0,7,11,0,5,5,37.7,3,0,9,17.2,61,6,0,0,7,12,10,72,0,0,3,0,0.024943310657596373,0.021164021164021163,0.022364217252396165,0.023872679045092837,0,0,0.017857142857142856,0.05714285714285714,0.08,0.0425531914893617,0.01762114537444934,0.0625,0,0,0.012903225806451613,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.24182958900928497,Rhys Stanley,0,15409,1,Geelong,2019,5,0
13,5,2,15,12,80,0,0,0,3,8,1,0,2,2,0,5,5,0,0,5,0,0,84,72,89,0,0,0,340,4,10,0,0,0,1,0,7,10,0,3,0,0,3,0,9,9.1,0,0,0,5,7,11,9,65,0,0,0,0,0.02947845804988662,0.026455026455026454,0.006389776357827476,0.01989389920424403,0,0,0.026785714285714284,0.009523809523809525,0,0.01773049645390071,0.011013215859030838,0,0,0,0.025806451612903226,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0061449469067156315,Jeremy Howe,0,15409,1,Collingwood,2019,22,0
8,4,16,24,16,67,1,1,0,6,1,4,3,3,2,1,8,15,0,1,2,0,0,79,98,102,1,2,4,274,7,1,1,0,0,0,0,4,7,5,6,0,0,0,0,18,6.2,0,1,2,1,7,12,10,72,0,0,0,0,0.018140589569160998,0.021164021164021163,0.051118210862619806,0.03183023872679045,0.05263157894736842,0.058823529411764705,0.05357142857142857,0.0380952380952381,0.04,0.028368794326241134,0.03303964757709251,0,0.047619047619047616,0,0.04516129032258064,0.0392156862745098,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.08362161368131638,Luke Dahlhaus,0,15409,1,Geelong,2019,11,0
14,5,20,34,21,62,1,0,0,6,1,6,4,10,1,1,12,21,0,0,0,2,0,77,125,102,1,3,6,397,10,3,2,0,1,0,0,7,8,2,10,0,0,0,0,24,11.6,0,1,2,0,7,11,9,65,0,1,0,0,0.031746031746031744,0.026455026455026454,0.06389776357827476,0.04509283819628647,0.05263157894736842,0,0.05357142857142857,0.05714285714285714,0.05333333333333334,0.0425531914893617,0.046255506607929514,0,0,0,0.06451612903225806,0.0392156862745098,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7675080299377441,Adam Treloar,1,15409,1,Collingwood,2019,2,2
14,3,12,26,17,65,0,0,0,1,4,3,1,5,2,1,9,17,0,0,2,1,0,85,78,83,1,0,5,356,6,8,0,0,1,0,0,7,7,0,8,0,0,1,0,7,7.8,0,3,1,2,7,11,9,65,0,0,0,0,0.031746031746031744,0.015873015873015872,0.038338658146964855,0.034482758620689655,0,0,0.008928571428571428,0.02857142857142857,0.013333333333333334,0.031914893617021274,0.037444933920704845,0,0,0,0.03870967741935484,0.0196078431372549,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013284939341247082,Jack Crisp,0,15409,1,Collingwood,2019,19,0
7,6,1,8,8,100,3,0,0,5,0,2,1,1,0,0,2,6,1,1,1,0,1,74,79,84,0,1,6,185,0,0,5,0,0,1,0,0,7,1,1,0,0,0,1,10,13.1,0,1,3,1,7,11,9,65,0,0,0,0,0.015873015873015872,0.031746031746031744,0.003194888178913738,0.010610079575596816,0.15789473684210525,0,0.044642857142857144,0.01904761904761905,0.013333333333333334,0.0070921985815602835,0.013215859030837005,0.0625,0.047619047619047616,0.08333333333333333,0,0.058823529411764705,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.01569489762187004,Jamie Elliott,0,15409,1,Collingwood,2019,43,0
6,2,10,16,11,69,0,0,0,1,0,3,1,2,0,1,4,12,0,0,0,0,1,74,45,48,0,1,5,120,3,0,1,0,0,0,0,5,3,1,3,0,0,0,0,15,5.1,0,0,0,0,7,11,9,65,0,0,0,0,0.013605442176870748,0.010582010582010581,0.03194888178913738,0.021220159151193633,0,0,0.008928571428571428,0.02857142857142857,0.013333333333333334,0.014184397163120567,0.02643171806167401,0,0,0.08333333333333333,0.01935483870967742,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.557226784527302e-4,Josh Thomas,0,15409,1,Collingwood,2019,34,0
6,4,6,12,9,75,0,0,0,2,2,0,1,2,0,1,5,6,1,0,4,0,0,97,47,61,0,1,0,94,3,6,0,1,2,0,0,10,5,0,4,0,0,1,0,11,6.5,0,0,0,4,7,12,10,72,0,1,0,0,0.013605442176870748,0.021164021164021163,0.019169329073482427,0.015915119363395226,0,0,0.017857142857142856,0,0.013333333333333334,0.01773049645390071,0.013215859030837005,0.0625,0,0,0.01935483870967742,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012447342276573181,Mark Blicavs,0,15409,1,Geelong,2019,20,0
10,2,8,18,10,56,0,2,34,2,2,1,7,6,3,5,14,3,0,0,1,0,0,86,84,81,4,3,6,79,0,1,0,0,0,1,0,5,3,2,8,7,46.6,0,0,9,5.2,73,5,2,1,7,11,9,65,1,1,0,0,0.022675736961451247,0.010582010582010581,0.025559105431309903,0.023872679045092837,0,0.11764705882352941,0.017857142857142856,0.009523809523809525,0.09333333333333334,0.04964539007092199,0.006607929515418502,0,0,0,0,0.0392156862745098,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.03547617048025131,Brodie Grundy,0,15409,1,Collingwood,2019,44,0
8,5,6,14,11,79,0,0,0,3,1,2,0,1,2,0,6,7,1,0,6,0,0,77,65,82,0,0,0,151,3,8,0,0,1,0,0,7,7,0,4,0,0,3,0,9,9.1,0,0,0,3,7,11,9,65,0,0,0,0,0.018140589569160998,0.026455026455026454,0.019169329073482427,0.01856763925729443,0,0,0.026785714285714284,0.01904761904761905,0,0.02127659574468085,0.015418502202643172,0.0625,0,0,0.01935483870967742,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0035216521937400103,Tom Langdon,0,15409,1,Collingwood,2019,25,0
15,5,4,19,13,68,0,0,0,4,4,2,0,3,1,0,4,14,0,0,2,0,0,83,85,73,0,0,3,350,4,6,0,0,1,0,0,10,10,0,3,0,0,2,0,11,8.4,0,1,0,2,7,11,9,65,0,0,0,0,0.034013605442176874,0.026455026455026454,0.012779552715654952,0.025198938992042442,0,0,0.03571428571428571,0.01904761904761905,0,0.014184397163120567,0.030837004405286344,0,0,0,0.025806451612903226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0035824906080961227,James Aish,0,15409,1,Collingwood,2019,24,0
7,3,3,10,5,50,2,2,0,1,0,1,2,1,0,0,3,8,0,2,1,0,0,79,54,59,1,1,5,161,2,0,0,0,0,2,0,2,3,0,2,0,0,0,2,8,4.4,0,0,5,0,7,11,9,65,0,0,0,0,0.015873015873015872,0.015873015873015872,0.009584664536741214,0.013262599469496022,0.10526315789473684,0.11764705882352941,0.008928571428571428,0.009523809523809525,0.02666666666666667,0.010638297872340425,0.01762114537444934,0,0.09523809523809523,0,0.012903225806451613,0.09803921568627451,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007916931062936783,Jordan De Goey,0,15409,1,Collingwood,2019,21,0
5,1,4,9,8,89,0,0,0,3,2,2,0,1,1,0,5,4,0,0,3,0,0,82,39,57,0,0,2,175,1,6,0,0,2,0,0,10,4,1,4,0,0,0,0,10,5.7,0,2,1,3,7,12,10,72,0,0,0,0,0.011337868480725623,0.005291005291005291,0.012779552715654952,0.011936339522546418,0,0,0.026785714285714284,0.01904761904761905,0,0.01773049645390071,0.00881057268722467,0,0,0,0.0064516129032258064,0.0196078431372549,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0012253570603206754,Jake Kolodjashnij,0,15409,1,Geelong,2019,29,0
8,3,8,16,14,88,0,0,0,0,4,1,0,2,0,2,5,11,0,0,1,1,0,87,43,71,0,0,0,189,1,5,0,0,0,0,0,13,7,0,5,0,0,0,0,16,6.7,0,0,0,1,7,11,9,65,0,0,0,0,0.018140589569160998,0.015873015873015872,0.025559105431309903,0.021220159151193633,0,0,0,0.009523809523809525,0,0.01773049645390071,0.024229074889867842,0,0,0,0.0064516129032258064,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.280544235371053e-4,Brayden Maynard,0,15409,1,Collingwood,2019,35,0
