kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_final_C,player_position_final_F,player_position_final_HB,player_position_final_HF,player_position_final_INT,player_position_final_RK,player_position_final_W,prob_0,prob_1,prob_2,prob_3,expected_votes,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,predicted_votes
11,2,4,15,7,47,0,1,0,1,4,3,2,4,1,0,8,8,0,0,3,0,0,83,53,66,1,1,3,377,4,3,0,0,0,0,0,6,5,0,6,0,0,1,0,10,10.3,0,0,1,1,12,14,6,50,0,0,0,0,95,0.033950617283950615,0.015748031496062992,0.02072538860103627,0.029013539651837523,0,0.05555555555555555,0.00819672131147541,0.038461538461538464,0.030303030303030304,0.03524229074889868,0.02909090909090909,0,0,0,0.0449438202247191,0.02702702702702703,1,0,0,0,0,0,0,0,1,0.9979159235954285,0.0018885551253333688,1.5592882118653506e-4,3.956713044317439e-5,0.002319114159035962,0,Kamdyn McIntosh,0,15761,8,Richmond,2020,0
7,2,7,14,10,71,0,1,0,5,1,1,2,0,0,0,3,13,0,0,6,0,0,87,62,79,0,2,4,213,2,0,2,0,0,1,1,16,3,0,2,0,0,0,0,28,6.4,0,1,1,3,12,9,12,81,0,0,0,0,59,0.019886363636363636,0.015151515151515152,0.027777777777777776,0.023178807947019868,0,0.07692307692307693,0.054945054945054944,0.011494252873563218,0.031746031746031744,0.011764705882352941,0.03812316715542522,0,0,0,0.01652892561983471,0.023809523809523808,0,1,0,0,0,0,0,1,0,0.9998273849487305,7.646738231414929e-5,6.925000343471766e-5,2.6865882318816148e-5,2.9556503614003304e-4,0,Jarrod Berry,0,15650,2,Brisbane Lions,2020,0
2,1,0,2,2,100,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,9,14,18,1,0,1,41,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2.3,0,0,0,0,8,8,3,26,0,0,0,1,252,0.005494505494505495,0.006622516556291391,0,0.0033333333333333335,0,0,0.00980392156862745,0.011363636363636364,0.021739130434782608,0.004672897196261682,0.0027548209366391185,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.9998594522476196,1.2881273869425058e-4,6.199118161021033e-6,5.559482815442607e-6,1.5788942346262047e-4,0,Josh P. Kennedy,0,15749,6,Sydney,2020,0
6,2,1,7,4,57,0,0,0,4,1,1,0,1,0,1,3,4,0,0,3,0,0,79,39,54,0,0,0,123,0,3,0,0,6,0,0,7,4,0,3,0,0,0,0,8,4.1,0,0,0,3,33,18,7,60,0,0,0,0,27,0.015665796344647518,0.013071895424836602,0.0051813471502590676,0.012152777777777778,0,0,0.038461538461538464,0.0125,0,0.013574660633484163,0.012345679012345678,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9999631643295288,2.2021478798706084e-5,2.454920377203962e-6,1.2388818504405208e-5,6.409777506632963e-5,0,Tom Williamson,0,15817,13,Carlton,2020,0
19,10,0,19,14,74,0,0,0,1,5,1,0,2,1,1,1,14,0,0,1,0,0,83,89,85,0,0,3,413,4,2,0,0,0,0,0,4,14,0,1,0,0,1,0,7,2.8,0,2,0,1,41,17,4,41,0,0,0,0,56,0.048223350253807105,0.05025125628140704,0,0.03204047217537943,0,0,0.0136986301369863,0.011904761904761904,0,0.005,0.03674540682414698,0,0,0,0.03508771929824561,0,1,0,0,0,1,0,0,0,0,0.9990087151527405,8.963654981926084e-4,8.428459841525182e-5,1.0705042768677231e-5,0.0010970498233291437,0,Alex Witherden,0,15780,10,Brisbane Lions,2020,0
7,2,6,13,10,77,0,0,0,9,0,3,3,3,0,2,6,7,0,0,1,0,0,75,69,76,1,2,5,196,2,2,1,0,0,0,0,10,4,1,6,0,0,0,0,25,7.2,0,1,1,0,59,9,14,93,0,0,0,0,62,0.020114942528735632,0.013245033112582781,0.024793388429752067,0.022033898305084745,0,0,0.09278350515463918,0.03614457831325301,0.04838709677419355,0.026200873362445413,0.0196078431372549,0,0,0,0.021739130434782608,0.024390243902439025,0,1,0,1,0,0,0,0,0,0.9992431402206421,6.195048918016255e-4,2.7590074751060456e-5,1.0983971151290461e-4,0.0010042041758424602,0,Brandan Parfitt,0,15804,11,Geelong,2020,0
10,2,1,11,3,27,0,2,0,1,1,0,1,4,1,1,5,6,0,1,0,0,0,82,42,28,0,1,3,197,6,1,0,0,0,2,1,3,3,4,4,0,0,0,0,7,-2.1,0,1,2,0,3,8,6,44,0,0,0,0,171,0.027700831024930747,0.012195121951219513,0.0045045045045045045,0.018867924528301886,0,0.18181818181818182,0.010101010101010102,0,0.01818181818181818,0.02242152466367713,0.017241379310344827,0,0.06666666666666667,0,0.056074766355140186,0.06666666666666667,1,0,0,0,0,1,0,0,0,0.9998799562454224,6.312793993856758e-5,5.019251329940744e-5,6.760155883966945e-6,1.837934341892833e-4,0,Jake Melksham,0,15708,4,Melbourne,2020,0
2,2,4,6,5,83,1,0,0,1,0,0,0,0,0,0,3,3,1,1,0,0,0,85,30,45,0,0,2,74,1,0,1,0,0,3,0,1,2,1,2,0,0,0,1,8,7.4,0,0,1,0,24,6,11,72,0,0,0,0,46,0.005865102639296188,0.014705882352941176,0.015503875968992248,0.01001669449081803,0.04,0,0.010309278350515464,0,0,0.012875536480686695,0.008333333333333333,0.07142857142857142,0.05,0,0.010752688172043012,0.023809523809523808,1,0,0,0,0,1,0,0,0,0.9999529123306274,1.4112914868746884e-5,2.5683850253699347e-5,7.265690328495111e-6,8.727768636163091e-5,0,Aaron Naughton,0,15801,11,Western Bulldogs,2020,0
3,1,7,10,6,60,0,1,0,3,0,0,0,0,1,0,5,5,0,0,1,0,0,68,40,45,0,0,2,63,0,1,0,0,0,0,0,3,1,1,4,0,0,0,0,13,5.1,0,0,1,1,14,11,7,53,0,0,0,0,3,0.00819672131147541,0.009174311926605505,0.027450980392156862,0.01610305958132045,0,0.047619047619047616,0.025210084033613446,0,0,0.01984126984126984,0.014925373134328358,0,0,0,0,0.02127659574468085,1,0,0,1,0,0,0,0,0,0.9999312162399292,4.716457624454051e-5,1.3408985068963375e-5,8.162394806277007e-6,9.846973080129828e-5,0,Jack Mahony,0,15747,6,North Melbourne,2020,0
4,1,6,10,3,30,0,0,0,3,1,2,2,3,0,2,6,5,0,0,2,0,0,77,33,42,0,2,3,123,2,3,1,0,0,1,0,2,1,0,5,0,0,0,0,14,2.1,0,1,0,0,5,9,8,57,0,0,0,0,35,0.011235955056179775,0.007246376811594203,0.031914893617021274,0.01838235294117647,0,0,0.02654867256637168,0.023809523809523808,0.031746031746031744,0.024896265560165973,0.017064846416382253,0,0,0,0.01694915254237288,0,0,1,0,0,0,1,0,0,0,0.9997827410697937,1.0035233572125435e-4,1.9569781215977855e-5,9.730694000609219e-5,4.3141271817148663e-4,0,David Cuningham,0,15846,16,Carlton,2020,0
6,3,2,8,5,63,0,0,0,1,3,0,0,4,0,1,3,5,0,0,4,0,0,86,32,42,0,0,1,188,2,5,0,0,0,0,0,4,3,0,2,0,0,2,0,4,2.8,0,1,1,2,32,14,13,92,0,0,0,0,7,0.01675977653631285,0.026785714285714284,0.008888888888888889,0.0137221269296741,0,0,0.008771929824561403,0,0,0.011029411764705883,0.016722408026755852,0,0,0,0.014285714285714285,0.021739130434782608,0,1,0,0,0,0,0,0,0,0.9994227886199951,4.343028995208442e-4,6.456377013819292e-5,7.833120616851375e-5,7.984240583027713e-4,0,Connor Budarick,0,15754,7,Gold Coast,2020,0
3,1,0,3,1,33,0,0,20,1,1,0,1,2,0,2,3,0,1,0,1,0,0,83,30,32,1,0,2,38,2,1,0,0,1,0,0,5,1,0,2,4,45.5,1,0,13,3.3,44,2,0,0,3,7,9,61,0,0,0,0,13,0.008522727272727272,0.006493506493506494,0,0.005244755244755245,0,0,0.010526315789473684,0,0.02127659574468085,0.013043478260869565,0,0.037037037037037035,0,0,0.01639344262295082,0,1,0,0,0,0,0,0,1,0,0.9999408721923828,3.8722857425455004e-5,8.988419722300023e-6,1.1441827155067585e-5,9.10251783352578e-5,0,Marc Pittonet,0,15756,7,Carlton,2020,0
3,1,4,7,4,57,0,0,0,2,2,1,0,1,0,0,4,3,0,0,1,0,0,88,28,31,0,0,2,122,3,3,0,0,0,1,0,5,1,0,4,0,0,0,0,13,2.5,0,1,0,1,42,9,14,93,0,0,0,0,7,0.008797653958944282,0.006711409395973154,0.01444043321299639,0.011326860841423949,0,0,0.024390243902439025,0.01098901098901099,0,0.01809954751131222,0.008086253369272238,0,0,0,0.02830188679245283,0,0,1,0,0,1,0,0,0,0,0.9999064207077026,4.801429531653412e-5,1.3414741260930896e-5,3.217255652998574e-5,1.7136144742835313e-4,0,Lachie Young,0,15752,7,Western Bulldogs,2020,0
9,3,14,23,18,78,1,1,0,4,3,3,3,4,1,3,17,6,2,2,2,0,0,93,79,166,0,3,6,171,4,7,1,0,0,0,0,10,6,5,14,0,0,1,0,20,22,0,1,2,2,29,5,6,41,0,1,4,1,176,0.02631578947368421,0.025423728813559324,0.07291666666666667,0.04307116104868914,0.0625,0.09090909090909091,0.04040404040404041,0.033707865168539325,0.046875,0.07172995780590717,0.020689655172413793,0.14285714285714285,0.1,0,0.031007751937984496,0.05405405405405406,1,0,1,0,0,0,0,0,0,0.13571691513061523,0.16256733238697052,0.49514225125312805,0.206573486328125,1.7725722938776016,2,Nat Fyfe,1,15700,3,Fremantle,2020,2
7,5,5,12,11,92,0,0,0,2,2,1,0,0,1,0,2,10,0,0,0,0,0,84,55,72,0,0,3,179,0,1,0,0,0,0,0,5,7,0,0,0,0,0,0,11,1.2,0,0,0,0,48,5,6,41,0,0,0,0,215,0.01871657754010695,0.031055900621118012,0.023809523809523808,0.02054794520547945,0,0,0.023255813953488372,0.011904761904761904,0,0.008547008547008548,0.029585798816568046,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.9999606609344482,3.2319458114216104e-5,5.9263188632030506e-6,1.0454191397002432e-6,4.7308353259722935e-5,0,Jack Redden,0,15703,4,West Coast,2020,0
3,3,1,4,3,75,0,0,0,1,0,2,0,1,1,1,2,4,0,0,1,0,0,88,22,29,0,0,1,115,3,1,0,0,0,2,0,2,2,0,0,0,0,0,1,6,1,0,0,0,0,34,7,7,49,0,0,0,0,67,0.008522727272727272,0.016853932584269662,0.003968253968253968,0.006622516556291391,0,0,0.01,0.03125,0,0.009569377990430622,0.010282776349614395,0,0,0,0.025,0,1,0,0,0,0,1,0,0,0,0.9999600648880005,3.480957093415782e-5,2.625456318128272e-6,2.512729224690702e-6,4.759867124448647e-5,0,Tim O'Brien,0,15741,5,Hawthorn,2020,0
19,4,4,23,20,87,0,0,0,0,9,2,0,2,0,0,4,14,0,0,4,0,0,90,77,128,0,0,3,651,7,6,0,0,1,0,0,3,16,0,4,0,0,2,0,6,8.1,0,1,0,4,32,5,11,71,0,0,0,0,85,0.05277777777777778,0.02666666666666667,0.01568627450980392,0.03739837398373984,0,0,0,0.02564102564102564,0,0.017467248908296942,0.03773584905660377,0,0,0,0.04964539007092199,0,0,1,0,0,0,0,0,0,0,0.9637216329574585,0.02635001949965954,0.008719793520867825,0.001208533882163465,0.04741520818788558,0,James Sicily,0,15658,3,Hawthorn,2020,0
10,7,6,16,12,75,0,0,0,2,3,2,0,2,1,0,6,12,0,0,2,0,0,87,72,105,0,0,0,280,4,8,0,0,1,0,0,4,7,0,4,0,0,4,0,6,8.8,0,0,0,1,29,1,12,73,0,0,0,0,24,0.029069767441860465,0.05785123966942149,0.027649769585253458,0.0285204991087344,0,0,0.022727272727272728,0.025974025974025976,0,0.024291497975708502,0.04,0,0,0,0.03361344537815126,0,0,1,0,0,0,0,0,0,0,0.9925535321235657,0.004686181433498859,0.002614168683066964,1.4605418255086988e-4,0.010352681347285397,0,Ben Paton,0,15764,8,St Kilda,2020,0
8,2,7,15,10,67,0,0,0,5,1,2,3,1,2,0,9,7,0,0,1,0,1,78,66,90,1,2,2,89,3,3,0,0,0,0,0,11,4,0,8,0,0,0,0,14,7.9,0,1,0,1,26,3,15,93,0,0,0,0,33,0.024096385542168676,0.013888888888888888,0.02364864864864865,0.02388535031847134,0,0,0.04854368932038835,0.025974025974025976,0.04838709677419355,0.0379746835443038,0.01808785529715762,0,0,0.05555555555555555,0.02631578947368421,0,0,1,0,0,1,0,0,0,0,0.9977096319198608,0.001742995111271739,2.475218498148024e-4,2.998844429384917e-4,0.003137692139716819,0,Hunter Clark,0,15704,4,St Kilda,2020,0
4,0,2,6,4,67,0,0,0,4,1,2,0,2,1,1,4,2,0,0,1,0,1,82,30,38,0,0,1,116,2,1,1,0,0,0,0,6,2,2,3,0,0,0,0,22,5.1,0,0,0,1,6,7,12,79,0,0,0,0,7,0.011396011396011397,0,0.007782101167315175,0.009868421052631578,0,0,0.039603960396039604,0.022222222222222223,0,0.015748031496062992,0.005747126436781609,0,0,0.09090909090909091,0.01694915254237288,0,0,1,0,0,0,1,0,0,0,0.9999501705169678,3.20230501529295e-5,8.340815838892013e-6,9.4257829914568e-6,7.698203080508392e-5,0,Will Snelling,0,15655,2,Essendon,2020,0
11,9,6,17,12,71,0,0,0,3,2,1,0,1,1,1,3,15,0,0,2,0,0,92,82,73,0,0,2,150,3,6,0,1,3,0,0,4,7,0,2,0,0,3,0,6,4.1,0,0,0,2,4,6,12,78,0,0,0,0,143,0.029490616621983913,0.06818181818181818,0.023622047244094488,0.02711323763955343,0,0,0.03225806451612903,0.01020408163265306,0,0.011235955056179775,0.04285714285714286,0,0,0,0.022388059701492536,0,0,1,0,0,0,0,0,0,0,0.9986514449119568,7.697523105889559e-4,4.5819408842362463e-4,1.2069215881638229e-4,0.002048216963885352,0,Jake Carlisle,0,15784,10,St Kilda,2020,0
7,5,7,14,12,86,2,0,0,1,1,2,1,2,1,1,6,8,2,2,3,0,2,80,64,120,1,0,5,254,3,5,0,0,1,0,0,4,6,0,3,0,0,3,0,6,14.9,0,2,3,3,21,7,10,67,0,0,2,0,7,0.020895522388059702,0.043478260869565216,0.028455284552845527,0.024096385542168676,0.125,0,0.00909090909090909,0.02531645569620253,0.018518518518518517,0.02459016393442623,0.0243161094224924,0.10526315789473684,0.1111111111111111,0.18181818181818182,0.023076923076923078,0.07894736842105263,0,1,0,0,0,0,0,0,1,0.8743301630020142,0.11578638851642609,0.003003401216119528,0.006880035623908043,0.14243329782038927,0,Justin McInerney,0,15837,15,Sydney,2020,0
5,0,4,9,5,56,0,0,0,7,0,3,0,3,2,1,8,2,0,0,2,0,1,76,50,63,0,0,2,118,5,2,6,0,0,5,1,6,2,2,6,0,0,0,0,22,3.7,0,0,1,2,32,4,2,16,0,0,0,0,32,0.014367816091954023,0,0.014492753623188406,0.014423076923076924,0,0,0.04794520547945205,0.04054054054054054,0,0.026578073089700997,0.006802721088435374,0,0,0.2,0.03496503496503497,0.03333333333333333,1,0,0,0,0,1,0,0,0,0.9999834299087524,1.2095777492504567e-5,2.5923768589564133e-6,1.8313795635549468e-6,2.2774669901082234e-5,0,Bailey Banfield,0,15768,8,Fremantle,2020,0
6,4,0,6,3,50,0,0,0,0,1,1,1,2,0,0,4,3,2,0,12,0,0,96,30,68,0,1,1,146,4,4,0,0,3,0,0,1,3,0,1,0,0,3,0,1,9.9,0,0,0,11,7,10,9,64,0,1,2,0,84,0.017045454545454544,0.032,0,0.01073345259391771,0,0,0,0.010526315789473684,0.014492753623188406,0.0163265306122449,0.00967741935483871,0.16666666666666666,0,0,0.029197080291970802,0,0,1,0,0,0,0,0,0,0,0.797793984413147,0.10620071738958359,0.04726114496588707,0.04874419793486595,0.3469556011259556,0,Jacob Weitering,0,15762,8,Carlton,2020,0
3,2,9,12,9,75,0,1,0,2,2,2,0,1,0,0,5,7,0,0,0,2,2,84,42,68,0,0,5,204,1,0,0,0,0,0,0,9,2,3,5,0,0,0,0,13,7.1,0,0,1,0,20,8,10,68,0,0,0,0,40,0.008379888268156424,0.013071895424836602,0.04326923076923077,0.02120141342756184,0,0.0625,0.0273972602739726,0.022222222222222223,0,0.021367521367521368,0.020958083832335328,0,0,0.15384615384615385,0.009174311926605505,0.021739130434782608,1,0,0,0,0,1,0,0,0,0.9992952346801758,6.907823262736201e-4,1.098753546102671e-5,2.9708344300161116e-6,7.216699004857219e-4,0,Brent Daniels,0,15753,7,Greater Western Sydney,2020,0
11,7,3,14,10,71,2,1,0,1,0,3,0,3,0,1,4,11,0,2,2,0,0,82,74,69,0,0,4,281,7,2,1,0,0,0,0,3,7,0,3,0,0,0,2,7,6.3,0,0,3,1,56,4,16,100,0,0,0,0,56,0.03064066852367688,0.050359712230215826,0.010830324909747292,0.0220125786163522,0.09090909090909091,0.14285714285714285,0.01282051282051282,0.037037037037037035,0,0.01652892561983471,0.02806122448979592,0,0.10526315789473684,0,0.051094890510948905,0.09090909090909091,0,1,0,1,0,0,0,0,0,0.9988425374031067,0.0010728725465014577,5.1495593652362004e-5,3.3135143894469365e-5,0.0012752691654895898,0,Bayley Fritsch,1,15811,12,Melbourne,2020,0
12,5,7,19,12,63,0,0,0,3,2,2,2,5,2,2,7,13,0,0,1,1,0,92,73,74,0,2,4,324,4,4,0,0,0,0,0,9,6,0,6,0,0,0,0,24,8,0,2,0,0,6,9,9,63,0,0,0,0,8,0.031746031746031744,0.029585798816568046,0.029166666666666667,0.030744336569579287,0,0,0.04054054054054054,0.02197802197802198,0.03773584905660377,0.03271028037383177,0.03316326530612245,0,0,0,0.03389830508474576,0,1,0,0,0,0,1,0,0,0,0.9970858693122864,0.0027183627244085073,1.6440324543509632e-4,3.135962106171064e-5,0.003141248078463832,0,Dylan Stephens,0,15863,18,Sydney,2020,0
14,9,4,18,13,72,1,0,0,2,5,2,0,2,0,0,4,14,0,1,1,0,0,85,91,116,0,0,2,147,1,7,0,0,0,1,0,6,9,0,3,0,0,5,1,12,13.3,0,1,1,0,35,8,10,68,0,0,4,0,34,0.03856749311294766,0.05056179775280899,0.01652892561983471,0.02975206611570248,0.06666666666666667,0,0.02666666666666667,0.02531645569620253,0,0.02040816326530612,0.034912718204488775,0,0.037037037037037035,0,0.009174311926605505,0.037037037037037035,0,1,1,0,0,0,0,0,0,0.5860030055046082,0.29056525230407715,0.10307230055332184,0.020359495654702187,0.5577883403748274,0,Josh Battle,0,15814,12,St Kilda,2020,0
11,5,6,17,12,71,3,1,0,3,1,2,0,2,1,0,7,10,2,2,0,0,0,83,92,109,0,0,7,327,1,2,2,0,0,0,0,6,8,1,3,0,0,1,0,17,11.8,0,0,4,0,75,8,17,110,0,0,4,0,22,0.03021978021978022,0.034722222222222224,0.023255813953488372,0.027331189710610933,0.13636363636363635,0.125,0.02830188679245283,0.022988505747126436,0,0.027237354085603113,0.027932960893854747,0.10526315789473684,0.11764705882352941,0,0.008403361344537815,0.11428571428571428,0,1,0,0,0,0,0,0,1,0.34999677538871765,0.5270634889602661,0.10955213010311127,0.013387580402195454,0.786330490373075,1,Xavier Duursma,0,15653,2,Port Adelaide,2020,1
20,4,5,25,20,80,0,0,0,2,4,2,1,3,1,1,6,20,0,0,0,0,1,86,88,127,0,1,4,327,2,2,0,0,0,1,1,6,15,0,5,0,0,1,0,12,14.5,0,0,0,0,15,10,4,34,0,0,0,0,141,0.06042296072507553,0.04,0.016286644951140065,0.03918495297805643,0,0,0.02,0.024096385542168676,0.01818181818181818,0.022727272727272728,0.05333333333333334,0,0,0.2,0.01694915254237288,0,1,0,0,0,0,0,0,0,1,0.9769845008850098,0.017901858314871788,0.0043217591010034084,7.918654591776431e-4,0.028920972894411534,0,Jared Polec,0,15857,18,North Melbourne,2020,0
7,1,5,12,7,58,1,0,9,1,0,2,3,1,1,0,7,3,1,0,0,0,0,47,54,86,2,1,3,133,1,1,1,0,1,0,0,5,4,0,3,3,32.1,1,0,11,13.3,28,1,1,0,27,7,12,79,0,0,0,0,74,0.020172910662824207,0.006329113924050633,0.016129032258064516,0.0182648401826484,0.05,0,0.012195121951219513,0.024390243902439025,0.061224489795918366,0.029661016949152543,0.007334963325183374,0.045454545454545456,0,0,0.007352941176470588,0.02702702702702703,0,1,0,0,0,0,0,1,0,0.9986864924430847,0.0011393913300707936,1.4132454816717654e-4,3.2832453143782914e-5,0.0015205377858364955,0,Toby Nankervis,0,15740,5,Richmond,2020,0
3,2,7,10,6,60,0,0,0,3,1,1,0,2,0,0,3,7,0,0,1,0,0,69,41,44,0,0,1,105,5,2,0,0,0,0,0,8,2,0,3,0,0,0,0,14,2.6,0,0,0,1,15,6,9,60,0,0,0,0,3,0.008241758241758242,0.0106951871657754,0.028688524590163935,0.01644736842105263,0,0,0.046153846153846156,0.0136986301369863,0,0.014492753623188406,0.017902813299232736,0,0,0,0.045871559633027525,0,0,1,0,1,0,0,0,0,0,0.9998190999031067,7.756714330753312e-5,6.001726433169097e-5,4.334729237598367e-5,3.2764354909886606e-4,0,Xavier O'Neill,0,15835,15,West Coast,2020,0
12,2,11,23,13,57,0,1,0,15,1,2,4,4,4,2,14,10,0,0,1,0,1,82,123,134,1,3,4,231,2,4,3,0,0,0,0,19,6,1,8,0,0,0,0,33,4.4,0,2,1,0,13,7,8,55,0,0,0,0,197,0.036585365853658534,0.018018018018018018,0.04182509505703422,0.038917089678511,0,0.06666666666666667,0.10714285714285714,0.02702702702702703,0.05970149253731343,0.04964539007092199,0.031746031746031744,0,0,0.09090909090909091,0.015748031496062992,0.02702702702702703,0,1,1,0,0,0,0,0,0,0.14281512796878815,0.4964485168457031,0.10872567445039749,0.25201061367988586,1.4699317067861557,1,Tom Rockliff,3,15778,10,Port Adelaide,2020,1
3,2,5,8,4,50,0,0,0,2,1,0,0,0,0,0,5,4,0,0,0,0,0,88,33,45,0,0,0,44,2,3,1,0,0,0,0,7,1,0,5,0,0,0,0,14,3.9,0,0,0,0,60,7,4,31,0,0,0,0,29,0.008174386920980926,0.012422360248447204,0.023148148148148147,0.0137221269296741,0,0,0.020202020202020204,0,0,0.02145922746781116,0.011494252873563218,0,0,0,0.017543859649122806,0,1,0,0,0,0,0,0,0,1,0.9999880790710449,3.6986873510613805e-6,6.780910553061403e-6,1.4105680747888982e-6,2.1492212681550882e-5,0,Xavier Duursma,0,15809,12,Port Adelaide,2020,0
14,11,7,21,20,95,0,0,0,2,2,2,0,1,0,0,5,15,1,0,3,0,0,86,97,128,0,0,5,210,1,6,0,0,2,0,0,7,14,0,4,0,0,1,0,7,10.1,0,2,0,2,14,14,11,80,0,0,4,0,32,0.038461538461538464,0.060109289617486336,0.029661016949152543,0.035,0,0,0.030303030303030304,0.023529411764705882,0,0.02702702702702703,0.03740648379052369,0.041666666666666664,0,0,0.011111111111111112,0,0,1,0,0,0,0,0,0,0,0.7789690494537354,0.14950761198997498,0.06765296310186386,0.003870342392474413,0.29642456537112594,0,Nick Coffield,0,15841,16,St Kilda,2020,0
10,7,4,14,11,79,0,0,0,0,7,0,0,4,0,1,6,7,2,0,4,1,0,100,56,64,0,0,3,224,3,7,0,0,2,0,0,0,7,0,4,0,0,3,0,0,8,0,3,0,4,3,7,9,61,0,1,1,0,83,0.028409090909090908,0.045454545454545456,0.01818181818181818,0.024475524475524476,0,0,0,0,0,0.02608695652173913,0.020833333333333332,0.07407407407407407,0,0,0.02459016393442623,0,1,0,0,0,1,0,0,0,0,0.9517512321472168,0.01699724607169628,0.030592424795031548,6.590622942894697e-4,0.08015928254462779,0,Jacob Weitering,0,15756,7,Carlton,2020,0
6,3,9,15,13,87,0,0,0,4,3,1,0,1,0,0,4,12,0,0,0,0,0,80,61,82,0,0,1,160,3,5,0,0,0,0,0,12,5,0,4,0,0,0,0,17,6.4,0,0,0,0,32,11,8,59,0,0,0,0,223,0.01643835616438356,0.018867924528301886,0.0313588850174216,0.023006134969325152,0,0,0.04878048780487805,0.012658227848101266,0,0.017316017316017316,0.029055690072639227,0,0,0,0.022556390977443608,0,0,1,0,0,1,0,0,0,0,0.9997424483299255,2.0842520461883396e-4,3.63050821761135e-5,1.2812673958251253e-5,3.194733908458147e-4,0,Travis Varcoe,0,15743,6,Collingwood,2020,0
11,5,4,15,11,73,0,0,0,3,0,0,2,3,0,1,8,9,1,0,2,1,0,84,65,88,0,2,2,279,4,8,0,0,0,0,0,8,7,0,6,0,0,3,0,15,11.8,0,1,0,1,13,7,8,55,1,1,0,0,96,0.03353658536585366,0.04504504504504504,0.015209125475285171,0.025380710659898477,0,0,0.02142857142857143,0,0.029850746268656716,0.028368794326241134,0.02857142857142857,0.037037037037037035,0,0,0.031496062992125984,0,0,1,0,0,1,0,0,0,0,0.9821392893791199,0.010548045858740807,0.006218838505446911,0.0010937860934063792,0.026267081149853766,0,Darcy Byrne-Jones,0,15778,10,Port Adelaide,2020,0
15,0,2,17,14,82,0,0,0,0,10,2,0,2,1,1,3,4,0,0,9,0,0,91,47,91,0,0,0,595,5,5,0,0,4,0,0,3,12,0,2,0,0,0,0,5,12,0,0,0,8,51,8,4,32,0,0,0,0,139,0.046012269938650305,0,0.006825938566552901,0.027463651050080775,0,0,0,0.02564102564102564,0,0.012195121951219513,0.01092896174863388,0,0,0,0.03875968992248062,0,1,0,0,0,1,0,0,0,0,0.9969552755355835,0.0026038859505206347,4.2394277988933027e-4,1.6905192751437426e-5,0.0035024870885536075,0,Steven May,0,15770,9,Melbourne,2020,0
12,10,1,13,9,69,0,0,0,3,5,1,0,2,0,0,1,10,1,0,3,0,0,90,80,68,0,0,0,415,5,2,1,0,1,0,0,3,8,0,0,0,0,1,0,6,0.4,0,0,0,3,59,9,14,93,0,0,0,0,175,0.034482758620689655,0.06622516556291391,0.004132231404958678,0.022033898305084745,0,0,0.030927835051546393,0.012048192771084338,0,0.004366812227074236,0.028011204481792718,0.05,0,0,0.05434782608695652,0,0,1,0,0,0,0,0,0,0,0.9993892908096313,5.163443856872618e-4,7.452058343915269e-5,1.9832350517390296e-5,7.248826041177381e-4,0,Lachie Henderson,0,15804,11,Geelong,2020,0
8,4,6,14,9,64,2,2,0,1,0,2,0,3,0,2,5,12,1,4,2,0,1,98,60,89,0,0,7,282,4,1,0,0,0,3,0,1,5,0,2,0,0,0,2,3,5.8,3,1,5,1,26,7,10,67,0,0,0,0,160,0.024096385542168676,0.027777777777777776,0.02027027027027027,0.022292993630573247,0.08,0.2,0.009708737864077669,0.025974025974025976,0,0.02109704641350211,0.031007751937984496,0.05555555555555555,0.2222222222222222,0.05555555555555555,0.03508771929824561,0.11904761904761904,1,0,0,1,0,0,0,0,0,0.9993318915367126,5.472850752994418e-4,1.1728227400453761e-4,3.533979224812356e-6,7.924515609829541e-4,0,Tom J. Lynch,0,15704,4,Richmond,2020,0
