kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_final_C,player_position_final_F,player_position_final_HB,player_position_final_HF,player_position_final_INT,player_position_final_RK,player_position_final_W,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
5,4,5,10,6,60,0,0,36,1,1,1,1,3,0,3,3,7,0,0,0,0,0,79,68,70,1,0,0,58,3,4,0,0,0,0,0,13,3,0,2,11,59,3,0,14,5,61,0,0,0,63,9,9,63,0,0,0,0,90,0.012254901960784314,0.020833333333333332,0.014749262536873156,0.013386880856760375,0,0,0.007407407407407408,0.01020408163265306,0.014492753623188406,0.011450381679389313,0.014675052410901468,0,0,0,0.02459016393442623,0,1,0,0,0,0,0,0,1,0,0.017177559435367584,Toby Nankervis,0,15938,8,Richmond,2021,17,0
8,3,6,14,12,86,1,0,0,3,1,3,0,2,0,1,7,7,0,0,0,0,0,70,60,72,0,0,5,221,1,5,0,0,0,0,0,6,6,2,7,0,0,0,0,17,11.9,0,1,2,0,18,19,12,91,0,0,0,0,296,0.017543859649122806,0.0136986301369863,0.019801980198019802,0.01844532279314888,0.043478260869565216,0,0.02654867256637168,0.028037383177570093,0,0.028,0.014084507042253521,0,0,0,0.006944444444444444,0.03333333333333333,0,1,1,0,0,0,0,0,0,0.059000611305236816,Nathan Jones,0,15888,2,Melbourne,2021,15,0
15,6,3,18,7,39,1,5,0,2,0,8,1,2,2,1,7,11,0,3,0,1,1,84,87,71,0,1,9,489,5,3,1,0,0,1,1,0,5,2,5,0,0,0,1,12,5.7,0,1,6,0,49,15,12,87,0,0,0,0,88,0.03303964757709251,0.046153846153846156,0.01048951048951049,0.024324324324324326,0.058823529411764705,0.25,0.012422360248447204,0.07207207207207207,0.012195121951219513,0.02127659574468085,0.02894736842105263,0,0.21428571428571427,0.07692307692307693,0.029069767441860465,0.13953488372093023,0,1,0,0,0,1,0,0,0,0.17704105377197266,Orazio Fantasia,0,15943,8,Port Adelaide,2021,12,0
10,3,5,15,14,93,0,0,0,2,5,1,1,1,0,1,2,14,0,0,1,0,0,78,54,63,0,1,2,338,3,0,0,1,1,0,0,5,9,0,2,0,0,0,0,11,5.5,0,0,0,0,31,21,11,87,0,0,0,0,12,0.022321428571428572,0.015384615384615385,0.015822784810126583,0.01963350785340314,0,0,0.020833333333333332,0.01,0.02,0.007751937984496124,0.028169014084507043,0,0,0,0.022388059701492536,0,0,1,0,0,0,0,0,0,1,0.004236178006976843,Stefan Giro,0,15892,2,Fremantle,2021,33,0
7,6,9,16,15,94,0,0,0,3,2,1,0,2,1,0,6,10,3,0,7,0,0,94,70,100,0,0,3,232,2,6,0,0,0,0,0,7,6,0,2,0,0,3,0,8,16.4,5,0,0,6,128,17,25,167,0,0,2,0,51,0.015659955257270694,0.02666666666666667,0.02786377708978328,0.02077922077922078,0,0,0.0297029702970297,0.010309278350515464,0,0.02390438247011952,0.019569471624266144,0.14285714285714285,0,0,0.013986013986013986,0,0,1,0,0,1,0,0,0,0,0.22209836542606354,Alex Keath,0,15894,3,Western Bulldogs,2021,8,0
8,1,2,10,6,60,0,0,0,6,0,4,0,3,1,1,4,6,0,0,0,0,1,72,53,45,0,0,1,276,3,1,2,0,0,1,0,18,4,0,3,0,0,0,1,29,4.5,0,0,0,0,1,5,10,65,0,0,0,0,18,0.018561484918793503,0.007246376811594203,0.006349206349206349,0.013404825737265416,0,0,0.03409090909090909,0.03571428571428571,0,0.011695906432748537,0.015037593984962405,0,0,0.06666666666666667,0.016666666666666666,0,0,1,0,1,0,0,0,0,0,-0.007305645849555731,Sam Flanders,0,16048,17,Gold Coast,2021,35,0
1,1,2,3,3,100,0,0,0,5,0,0,0,1,1,1,1,4,0,0,1,0,0,83,28,30,0,0,0,16,2,1,0,2,5,0,0,8,1,0,1,0,0,0,0,11,0.8,0,0,0,1,9,13,7,55,0,0,0,0,167,0.0022935779816513763,0.005025125628140704,0.006993006993006993,0.004155124653739612,0,0,0.04065040650406504,0,0,0.0037174721189591076,0.009009009009009009,0,0,0,0.013422818791946308,0,1,0,0,0,1,0,0,0,0,-0.006294450256973505,Michael Hibberd,0,16036,16,Melbourne,2021,39,0
11,3,7,18,17,94,0,0,0,6,2,3,2,2,0,1,2,16,0,0,0,2,0,95,77,88,0,2,6,355,3,2,0,0,0,0,0,11,11,0,2,0,0,0,1,18,13.3,0,2,0,0,21,17,5,47,0,0,0,0,177,0.026128266033254157,0.015625,0.023333333333333334,0.024965325936199722,0,0,0.040268456375838924,0.03225806451612903,0.03125,0.008130081300813009,0.03463203463203463,0,0,0,0.027777777777777776,0,1,0,0,0,0,0,0,0,1,0.1084902361035347,Bradley Hill,0,15947,9,St Kilda,2021,13,0
7,3,5,12,10,83,0,0,0,0,0,3,0,1,1,0,4,8,0,0,2,4,0,70,41,46,0,0,2,339,1,5,0,0,1,0,0,6,5,0,3,0,0,1,0,6,10.7,0,1,0,2,1,5,10,65,0,0,0,0,39,0.016241299303944315,0.021739130434782608,0.015873015873015872,0.0160857908847185,0,0,0,0.026785714285714284,0,0.011695906432748537,0.020050125313283207,0,0,0,0.005555555555555556,0,0,1,0,0,1,0,0,0,0,0.023915795609354973,Oleg Markov,0,16048,17,Gold Coast,2021,18,0
6,4,3,9,6,67,1,0,0,4,1,1,0,1,1,0,6,6,2,1,4,0,0,92,59,67,0,0,6,204,2,1,2,0,0,4,2,2,4,1,2,0,0,0,0,9,10.2,0,0,1,3,39,11,9,65,0,0,0,0,87,0.013793103448275862,0.02127659574468085,0.010380622837370242,0.012430939226519336,0.041666666666666664,0,0.0380952380952381,0.01098901098901099,0,0.02054794520547945,0.014218009478672985,0.06896551724137931,0.04,0,0.016129032258064516,0.020833333333333332,1,0,0,1,0,0,0,0,0,-0.024575605988502502,Harry Himmelberg,0,15920,6,Greater Western Sydney,2021,39,0
21,2,13,34,27,79,2,0,0,1,4,5,1,1,0,1,8,23,0,0,3,1,0,81,108,152,0,1,11,761,4,8,0,0,0,0,0,7,18,0,8,0,0,1,0,10,27.8,0,5,2,3,111,18,21,144,1,1,6,0,69,0.050119331742243436,0.011111111111111112,0.03951367781155015,0.045454545454545456,0.07692307692307693,0,0.00819672131147541,0.04504504504504504,0.013333333333333334,0.03007518796992481,0.04831932773109244,0,0,0,0.03361344537815126,0.038461538461538464,0,1,0,1,0,0,0,0,0,1.8995099067687988,Bailey Dale,0,15960,10,Western Bulldogs,2021,3,1
6,4,0,6,4,67,1,2,0,1,0,3,1,0,0,0,3,3,1,2,0,0,1,93,42,51,0,1,6,229,0,0,0,0,0,1,0,0,4,0,1,0,0,0,1,4,5.4,0,0,3,0,24,7,13,85,0,0,0,0,64,0.013888888888888888,0.020512820512820513,0,0.008207934336525308,0.034482758620689655,0.1111111111111111,0.007042253521126761,0.030927835051546393,0.012987012987012988,0.011278195488721804,0.006507592190889371,0.045454545454545456,0.11764705882352941,0.0625,0,0.061224489795918366,1,0,0,1,0,0,0,0,0,-0.0032791949342936277,Brody Mihocek,0,15927,6,Collingwood,2021,33,0
7,1,0,7,6,86,2,0,0,5,0,4,0,1,1,1,3,4,0,0,2,3,1,87,54,68,0,0,4,182,0,2,1,0,0,0,0,7,6,0,1,0,0,0,0,22,15.5,0,1,2,0,58,5,17,107,0,0,0,0,86,0.017369727047146403,0.005681818181818182,0,0.00945945945945946,0.08695652173913043,0,0.04065040650406504,0.0392156862745098,0,0.011494252873563218,0.0081799591002045,0,0,0.06666666666666667,0,0.04878048780487805,0,1,0,0,0,1,0,0,0,0.02453821897506714,Dan Butler,0,16103,23,St Kilda,2021,18,0
10,8,5,15,10,67,0,0,0,1,3,0,0,0,0,0,4,11,1,0,4,0,0,94,68,86,0,0,1,172,1,7,0,3,6,0,0,4,8,0,3,0,0,5,0,5,8.2,0,0,0,3,13,11,7,53,0,0,0,0,67,0.02304147465437788,0.03508771929824561,0.01968503937007874,0.02180232558139535,0,0,0.011363636363636364,0,0,0.017094017094017096,0.024390243902439025,0.037037037037037035,0,0,0.009345794392523364,0,1,0,0,0,0,0,0,0,0,-0.014293994754552841,James Stewart,0,16067,19,Essendon,2021,40,0
15,5,3,18,12,67,0,0,0,2,6,0,1,2,0,0,4,9,0,0,4,0,0,97,74,78,0,1,2,409,4,4,0,1,3,0,0,7,9,0,4,0,0,1,0,7,8.1,0,0,0,2,21,7,14,91,0,0,0,0,128,0.03731343283582089,0.02976190476190476,0.012244897959183673,0.027820710973724884,0,0,0.0196078431372549,0,0.013157894736842105,0.01652892561983471,0.024128686327077747,0,0,0,0.03333333333333333,0,1,0,0,0,0,0,0,0,0,-0.025904782116413116,Trent McKenzie,0,16009,13,Port Adelaide,2021,41,0
20,5,6,26,18,69,4,3,0,6,2,8,4,0,0,0,9,17,1,2,3,2,1,83,138,159,2,2,10,797,6,1,1,0,0,0,0,7,14,3,6,0,0,0,1,27,30.3,1,0,8,0,111,18,21,144,1,1,10,1,155,0.0477326968973747,0.027777777777777776,0.0182370820668693,0.034759358288770054,0.15384615384615385,0.15789473684210525,0.04918032786885246,0.07207207207207207,0.05333333333333334,0.03383458646616541,0.03571428571428571,0.05,0.08333333333333333,0.05555555555555555,0.05042016806722689,0.15384615384615385,0,1,0,1,0,0,0,0,0,2.6659491062164307,Marcus Bontempelli,0,15960,10,Western Bulldogs,2021,1,3
11,4,5,16,12,75,0,0,0,0,6,0,0,3,1,1,7,7,3,0,8,0,0,100,53,76,0,0,0,299,2,8,0,0,5,0,0,1,9,0,3,0,0,3,0,1,8.2,0,0,0,7,5,13,10,73,0,0,0,0,42,0.02576112412177986,0.021052631578947368,0.01893939393939394,0.023154848046309694,0,0,0,0,0,0.026515151515151516,0.016786570743405275,0.0967741935483871,0,0,0.015873015873015872,0,1,0,0,0,0,0,0,0,0,0.7473852634429932,Tom Doedee,0,15999,12,Adelaide,2021,8,0
19,3,7,26,20,77,0,1,0,1,6,2,1,3,0,0,6,16,0,0,1,1,0,88,85,100,1,0,5,544,4,7,0,0,0,0,0,4,14,0,6,0,0,1,0,5,13.5,0,3,1,0,63,12,19,126,0,0,0,0,212,0.04656862745098039,0.015625,0.02064896755162242,0.03480589022757698,0,0.06666666666666667,0.007407407407407408,0.02040816326530612,0.014492753623188406,0.022900763358778626,0.033542976939203356,0,0,0,0.03278688524590164,0.02,0,1,1,0,0,0,0,0,0,0.12482614815235138,Zach Tuohy,0,15938,8,Geelong,2021,13,0
13,4,11,24,19,79,0,0,0,4,4,3,0,4,0,1,6,16,0,0,4,1,0,93,86,74,0,0,2,359,4,7,0,1,3,0,0,15,10,0,6,0,0,2,0,16,12.6,0,1,0,3,40,6,9,60,0,0,0,0,47,0.028077753779697623,0.0196078431372549,0.033846153846153845,0.030456852791878174,0,0,0.026490066225165563,0.02857142857142857,0,0.020134228187919462,0.03292181069958848,0,0,0,0.028169014084507043,0,1,0,0,0,1,0,0,0,0,-0.06785714626312256,Jordan Dawson,0,15922,6,Sydney,2021,45,0
6,2,4,10,6,60,0,0,0,1,0,2,0,2,0,0,2,8,0,0,2,0,0,83,36,27,0,0,0,95,3,2,0,2,3,0,0,7,4,0,2,0,0,0,0,11,1.7,0,0,0,2,92,8,3,26,0,0,0,0,5,0.013761467889908258,0.011695906432748537,0.0113314447592068,0.012674271229404309,0,0,0.00819672131147541,0.02,0,0.006734006734006734,0.01606425702811245,0,0,0,0.02027027027027027,0,1,0,0,0,0,0,0,0,1,-7.724093738943338e-4,Luke Foley,0,16040,16,West Coast,2021,23,0
12,3,7,19,15,79,0,0,0,1,6,0,2,1,2,0,7,10,1,0,5,1,0,80,65,94,0,2,1,371,6,5,0,0,0,1,1,4,9,0,5,0,0,0,0,9,11.3,0,1,0,3,10,9,12,81,0,0,0,0,20,0.029484029484029485,0.02912621359223301,0.024054982817869417,0.027220630372492838,0,0,0.007462686567164179,0,0.02666666666666667,0.023178807947019868,0.027548209366391185,0.05,0,0,0.039735099337748346,0,0,1,0,0,1,0,0,0,0,0.02729787491261959,Jarrod Lienert,0,16029,15,Port Adelaide,2021,16,0
15,6,15,30,28,93,3,1,0,2,2,7,5,2,0,1,10,23,2,1,1,1,2,88,117,145,3,2,14,582,1,1,2,0,1,1,0,7,14,0,5,0,0,1,0,18,27.2,0,1,4,1,7,16,14,100,1,1,10,1,147,0.03464203233256351,0.030456852791878174,0.05263157894736842,0.04178272980501393,0.10714285714285714,0.05,0.02247191011235955,0.07142857142857142,0.06493506493506493,0.03745318352059925,0.05066079295154185,0.06451612903225806,0.03333333333333333,0.09090909090909091,0.008,0.07407407407407407,0,1,0,1,0,0,0,0,0,2.972717046737671,Marcus Bontempelli,0,15891,2,Western Bulldogs,2021,1,3
11,2,7,18,11,61,0,0,0,1,2,4,0,2,1,0,4,14,0,0,1,2,0,79,58,54,0,0,1,434,5,2,0,0,0,0,0,6,5,1,4,0,0,0,0,15,3.7,0,1,0,1,27,7,5,37,0,0,0,0,158,0.02619047619047619,0.01020408163265306,0.022435897435897436,0.02459016393442623,0,0,0.007518796992481203,0.046511627906976744,0,0.0149812734082397,0.031042128603104215,0,0,0,0.03875968992248062,0,1,0,0,0,0,0,0,0,1,0.06075773388147354,Lachie Hunter,0,16089,22,Western Bulldogs,2021,18,0
5,1,2,7,6,86,1,0,0,8,1,4,1,2,2,2,4,3,0,1,1,0,1,81,56,69,1,0,3,156,3,1,1,0,0,0,0,7,4,0,1,0,0,0,0,25,10.2,0,0,1,1,38,9,13,87,0,0,0,0,24,0.012135922330097087,0.006666666666666667,0.00796812749003984,0.010558069381598794,0.03125,0,0.06015037593984962,0.03389830508474576,0.011494252873563218,0.014134275618374558,0.008403361344537815,0,0.038461538461538464,0.038461538461538464,0.024,0.015873015873015872,1,0,0,1,0,0,0,0,0,0.012928416952490807,Jamaine Jones,0,16100,23,West Coast,2021,14,0
6,4,3,9,4,44,0,1,0,0,2,2,0,2,0,0,3,6,0,1,3,1,0,79,37,35,0,0,2,173,3,2,0,0,0,1,0,11,2,0,3,0,0,0,0,19,0.1,0,0,1,2,28,14,9,68,0,0,0,0,35,0.013245033112582781,0.0196078431372549,0.010714285714285714,0.01227830832196453,0,0.0625,0,0.01904761904761905,0,0.01090909090909091,0.013574660633484163,0,0.037037037037037035,0,0.02054794520547945,0.018518518518518517,1,0,0,0,1,0,0,0,0,-0.003261525882408023,Tom Williamson,0,15915,5,Carlton,2021,31,0
13,5,12,25,18,72,1,0,0,3,1,0,1,2,2,0,8,17,0,0,0,0,0,89,98,102,0,1,4,320,4,3,0,0,0,0,0,3,9,0,7,0,0,1,0,6,10.4,0,1,1,0,0,7,12,79,0,0,1,0,106,0.029953917050691243,0.0364963503649635,0.04152249134948097,0.034578146611341634,0.043478260869565216,0,0.02127659574468085,0,0.013333333333333334,0.026936026936026935,0.04358974358974359,0,0,0,0.023121387283236993,0.021739130434782608,0,0,0,0,0,0,0,0,1,0.5016306638717651,Tom Phillips,0,16056,18,Hawthorn,2021,8,0
21,9,10,31,22,71,0,0,0,3,2,8,4,4,0,2,9,21,0,0,0,0,0,80,116,127,2,2,4,577,5,3,0,0,0,0,0,7,16,0,5,0,0,0,1,21,11.3,0,0,0,0,19,13,11,79,0,1,0,0,108,0.048723897911832945,0.04736842105263158,0.03496503496503497,0.043235704323570434,0,0,0.028846153846153848,0.08080808080808081,0.05555555555555555,0.03237410071942446,0.05,0,0,0,0.04310344827586207,0,0,1,1,0,0,0,0,0,0,1.4775515794754028,Callum Mills,0,16049,17,Sydney,2021,3,1
9,2,6,15,12,80,0,0,0,3,0,3,4,3,1,1,9,6,0,0,4,0,1,72,55,69,2,2,4,307,2,2,0,0,0,1,0,15,6,0,7,0,0,0,0,27,16.4,0,1,0,4,30,7,11,73,0,0,0,0,33,0.020089285714285716,0.0091324200913242,0.02040816326530612,0.02021563342318059,0,0,0.02857142857142857,0.02912621359223301,0.05333333333333334,0.03308823529411765,0.012711864406779662,0,0,0.0625,0.014814814814814815,0,1,0,0,1,0,0,0,0,0,0.1555071920156479,Tarryn Thomas,0,15935,7,North Melbourne,2021,11,0
15,1,14,29,23,79,1,0,0,5,2,7,7,5,2,1,9,20,0,0,2,0,3,78,101,115,4,3,7,446,5,1,0,0,0,0,0,9,11,0,5,0,0,0,0,17,20.4,0,2,2,0,59,7,11,73,0,1,0,0,339,0.03416856492027335,0.0049261083743842365,0.04046242774566474,0.03694267515923567,0.03225806451612903,0,0.05434782608695652,0.06666666666666667,0.09859154929577464,0.03529411764705882,0.03816793893129771,0,0,0.13636363636363635,0.04424778761061947,0.03636363636363636,1,0,1,0,0,0,0,0,0,0.10490890592336655,David Mundy,0,15937,7,Fremantle,2021,11,0
3,1,7,10,9,90,0,0,0,0,2,0,0,3,0,3,6,4,0,0,3,0,0,87,17,37,0,0,1,113,4,8,0,0,2,0,0,1,3,0,6,0,0,1,0,1,4,0,0,0,2,1,10,9,64,0,0,0,0,18,0.0069605568445475635,0.007246376811594203,0.022222222222222223,0.013404825737265416,0,0,0,0,0,0.017543859649122806,0.010025062656641603,0,0,0,0.022222222222222223,0,1,0,0,0,0,0,0,0,0,0.10545431077480316,Connor Idun,0,16048,17,Greater Western Sydney,2021,15,0
13,7,7,20,17,85,0,0,0,1,1,5,1,4,0,2,8,13,0,0,3,0,1,75,72,104,1,0,6,409,5,6,0,0,1,0,0,7,11,0,7,0,0,0,1,13,17,0,2,0,2,29,9,14,93,0,0,0,0,59,0.029213483146067417,0.03910614525139665,0.022292993630573247,0.026350461133069828,0,0,0.008928571428571428,0.04716981132075472,0.014084507042253521,0.03007518796992481,0.027139874739039668,0,0,0.07692307692307693,0.032467532467532464,0,0,1,0,0,0,0,0,0,1,0.34744951128959656,Daniel McKenzie,0,16083,21,St Kilda,2021,8,0
11,4,8,19,16,84,0,1,0,4,4,2,1,1,0,0,6,12,0,0,5,0,1,84,78,95,1,0,5,345,2,6,1,0,1,0,0,4,9,0,6,0,0,1,0,8,7.2,0,1,1,5,7,13,8,61,0,0,0,0,107,0.026004728132387706,0.020202020202020204,0.023809523809523808,0.025032938076416336,0,0.05555555555555555,0.029197080291970802,0.020833333333333332,0.014492753623188406,0.02214022140221402,0.02526315789473684,0,0,0.06666666666666667,0.015037593984962405,0.02127659574468085,1,0,0,0,0,0,0,0,0,-0.025780605152249336,James Aish,0,15953,9,Fremantle,2021,44,0
14,9,8,22,18,82,0,1,0,2,0,2,0,1,2,0,2,19,1,3,2,0,0,75,96,73,0,0,4,241,3,3,1,0,0,0,0,1,10,0,0,0,0,0,3,8,7.8,0,0,1,2,45,9,6,45,0,0,0,0,52,0.029350104821802937,0.033582089552238806,0.02359882005899705,0.02696078431372549,0,0.07142857142857142,0.028169014084507043,0.022988505747126436,0,0.009615384615384616,0.03156146179401993,0.05263157894736842,0.10714285714285714,0,0.025210084033613446,0.025,1,0,0,1,0,0,0,0,0,-0.021270738914608955,Jake Waterman,0,16073,20,West Coast,2021,41,0
5,1,2,7,2,29,0,4,0,10,0,0,2,0,1,0,5,2,0,1,1,0,0,64,67,69,0,2,4,133,1,2,2,0,0,0,0,15,0,2,4,0,0,0,0,31,1.7,0,2,4,1,33,22,11,88,0,0,0,0,2,0.01182033096926714,0.006134969325153374,0.007462686567164179,0.010130246020260492,0,0.13333333333333333,0.09523809523809523,0,0.028985507246376812,0.01984126984126984,0.004866180048661801,0,0.037037037037037035,0,0.008064516129032258,0.06153846153846154,1,0,0,0,0,1,0,0,0,-0.17050990462303162,Sam Berry,0,15886,2,Adelaide,2021,43,0
5,2,4,9,9,100,0,0,0,1,3,1,0,1,1,1,6,4,0,0,3,0,0,93,31,51,0,0,1,229,1,7,0,2,4,0,0,2,5,0,5,0,0,1,0,2,13.1,0,2,0,3,16,11,16,107,0,0,0,0,56,0.011441647597254004,0.011111111111111112,0.014388489208633094,0.012587412587412588,0,0,0.007142857142857143,0.008333333333333333,0,0.020202020202020204,0.00954653937947494,0,0,0,0.007751937984496124,0,1,0,0,0,0,0,0,0,0,-0.007461580913513899,James Stewart,0,15936,7,Essendon,2021,31,0
4,1,4,8,6,75,3,0,1,6,0,1,0,0,4,0,9,0,1,0,1,0,0,87,70,88,0,0,4,109,1,2,5,0,0,2,1,1,3,2,4,0,50,0,0,10,16.7,2,2,3,0,41,8,10,68,0,0,0,0,33,0.009732360097323601,0.0055248618784530384,0.013937282229965157,0.011461318051575931,0.11538461538461539,0,0.04477611940298507,0.008928571428571428,0,0.03296703296703297,0,0.037037037037037035,0,0,0.007246376811594203,0.057692307692307696,1,0,0,0,0,1,0,0,0,-0.015157340094447136,Nick Larkey,0,15908,4,North Melbourne,2021,37,0
7,3,12,19,13,68,0,0,0,3,2,1,3,5,1,1,6,13,0,0,4,0,0,75,64,57,3,0,5,198,4,1,0,0,0,0,0,9,4,0,3,0,0,0,0,18,8.2,0,1,1,1,4,9,12,81,0,0,0,0,275,0.015350877192982455,0.013333333333333334,0.042704626334519574,0.025780189959294438,0,0,0.031914893617021274,0.010101010101010102,0.046153846153846156,0.021897810218978103,0.027896995708154508,0,0,0,0.027586206896551724,0.02,1,0,1,0,0,0,0,0,0,-0.01756354235112667,Shane Edwards,0,16018,13,Richmond,2021,34,0
4,0,1,5,5,100,1,0,7,1,0,2,0,2,1,1,1,2,0,0,0,0,0,66,29,28,0,0,1,78,2,1,0,0,0,0,0,4,4,0,0,5,41.2,0,0,9,1.2,17,0,1,0,54,9,5,39,0,0,0,0,151,0.008213552361396304,0,0.0035211267605633804,0.00648508430609598,0.05263157894736842,0,0.010101010101010102,0.019230769230769232,0,0.0037313432835820895,0.004106776180698152,0,0,0,0.013888888888888888,0.02564102564102564,1,0,0,0,1,0,0,0,0,0.0028968213591724634,Jake Carlisle,0,15928,6,St Kilda,2021,24,0
11,7,6,17,12,71,0,0,0,1,4,1,0,2,1,1,4,13,0,0,1,0,0,84,68,73,0,0,3,263,4,4,0,0,0,0,0,5,8,0,3,0,0,0,0,7,3.5,0,1,0,1,10,11,12,83,0,0,0,0,14,0.024830699774266364,0.03317535545023697,0.022813688212927757,0.024079320113314446,0,0,0.010309278350515464,0.009615384615384616,0,0.016194331983805668,0.02869757174392936,0,0,0,0.030534351145038167,0,0,1,0,0,0,0,0,0,0,0.017403332516551018,Liam Stocker,0,16033,15,Carlton,2021,16,0
14,6,11,25,17,68,0,0,0,4,1,4,1,5,0,1,5,20,0,0,2,1,0,93,95,87,0,1,2,349,6,2,1,0,0,0,0,8,9,1,5,0,0,0,0,15,1.6,0,0,0,2,27,13,6,49,0,0,0,0,204,0.031818181818181815,0.02702702702702703,0.040740740740740744,0.035211267605633804,0,0,0.031496062992125984,0.0425531914893617,0.015625,0.0205761316872428,0.0447427293064877,0,0,0,0.05084745762711865,0,1,0,0,0,0,0,0,0,1,-0.1551070213317871,Brandon Ellis,0,16015,13,Gold Coast,2021,44,0
4,2,2,6,4,67,2,0,2,1,0,1,0,3,2,2,4,2,1,2,1,0,1,94,36,45,0,0,5,64,2,1,1,0,0,2,0,1,3,0,1,1,66.7,0,1,6,5.3,3,2,2,1,20,4,13,82,0,0,0,0,218,0.008658008658008658,0.009174311926605505,0.00749063670411985,0.00823045267489712,0.07142857142857142,0,0.00819672131147541,0.011235955056179775,0,0.014234875444839857,0.0045871559633027525,0.043478260869565216,0.1,0.058823529411764705,0.0136986301369863,0.04,1,0,0,0,0,1,0,0,0,0.02362479269504547,Jack Darling,0,15905,4,West Coast,2021,21,0
8,1,5,13,9,69,0,0,0,4,0,2,4,4,0,2,7,7,0,0,1,0,1,80,47,48,2,2,1,264,4,4,0,0,0,0,0,9,5,0,5,0,0,0,0,18,12.4,0,1,0,0,26,10,10,70,0,0,2,0,60,0.018223234624145785,0.005076142131979695,0.01730103806228374,0.017857142857142856,0,0,0.038461538461538464,0.02127659574468085,0.07142857142857142,0.02880658436213992,0.015217391304347827,0,0,0.08333333333333333,0.030303030303030304,0,0,1,1,0,0,0,0,0,0,0.18414485454559326,Mark O'Connor,0,16046,17,Geelong,2021,8,0
3,1,3,6,3,50,0,1,0,1,0,0,0,3,0,3,3,3,0,1,1,0,0,80,14,18,0,0,3,70,4,0,0,0,0,7,1,4,0,0,2,0,0,0,1,15,0.2,5,0,1,0,4,9,7,51,0,0,0,0,12,0.006741573033707865,0.006944444444444444,0.009868421052631578,0.00801068090787717,0,0.058823529411764705,0.0070921985815602835,0,0,0.009375,0.007263922518159807,0,0.058823529411764705,0,0.023121387283236993,0.02564102564102564,1,0,0,1,0,0,0,0,0,-0.0026631855871528387,Riley Thilthorpe,0,16082,21,Adelaide,2021,30,0
10,5,13,23,20,87,0,1,0,1,3,3,5,1,0,1,8,15,0,0,0,0,0,76,73,84,0,5,5,243,0,2,0,0,0,0,0,4,7,2,7,0,0,0,0,16,9.4,0,1,1,0,22,13,7,55,0,0,0,0,51,0.02262443438914027,0.021929824561403508,0.045454545454545456,0.03159340659340659,0,0.05263157894736842,0.009708737864077669,0.03,0.07462686567164178,0.030534351145038167,0.03303964757709251,0,0,0,0,0.022727272727272728,1,0,0,0,0,0,0,0,1,0.19851571321487427,Patrick Lipinski,0,15929,7,Western Bulldogs,2021,13,0
13,7,8,21,18,86,1,0,0,3,0,2,3,2,2,0,7,13,0,1,1,0,1,76,96,91,1,2,7,204,2,5,2,1,1,0,0,9,11,1,4,0,0,1,0,14,11.7,0,2,1,0,20,12,15,102,0,0,0,0,52,0.02813852813852814,0.03211009174311927,0.0299625468164794,0.02880658436213992,0.03571428571428571,0,0.02459016393442623,0.02247191011235955,0.04,0.02491103202846975,0.02981651376146789,0,0.05,0.058823529411764705,0.0136986301369863,0.02,0,1,0,0,1,0,0,0,0,0.04334471747279167,Daniel McKenzie,0,15905,4,St Kilda,2021,18,0
5,1,4,9,7,78,2,1,0,1,0,4,0,3,0,1,2,7,0,1,0,1,1,87,40,29,0,0,5,166,3,0,1,0,0,0,0,1,3,0,2,0,0,0,0,7,4.9,0,0,3,0,92,10,18,118,1,1,0,0,114,0.011467889908256881,0.005847953216374269,0.0113314447592068,0.011406844106463879,0.09523809523809523,0.058823529411764705,0.00819672131147541,0.04,0,0.006734006734006734,0.014056224899598393,0,0.058823529411764705,0.08333333333333333,0.02027027027027027,0.06818181818181818,0,1,0,0,0,1,0,0,0,0.03068162128329277,Tom Papley,0,16040,16,Sydney,2021,14,0
