kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,rolling_avg_votes_per_game,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_BPR,player_position_C,player_position_CHB,player_position_CHF,player_position_FB,player_position_FF,player_position_FPL,player_position_FPR,player_position_HBFL,player_position_HBFR,player_position_HFFL,player_position_HFFR,player_position_INT,player_position_R,player_position_RK,player_position_RR,player_position_SUB,player_position_WL,player_position_WR,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
4,3,5,9,7,78,1,0,0,0,0,3,0,4,1,0,7,4,3,2,2,0,1,90,38,44,0,0,5,185,3,0,0,0,0,7,0,1,3,0,1,0,0,0,0,5,9.5,0,0,1,0,27,7,11,73,0,0,0,0,100,0.027777777777777776,0.009433962264150943,0.017045454545454544,0.016611295681063124,0.012413793103448275,0.041666666666666664,0,0,0.028037383177570093,0,0.025362318840579712,0.008908685968819599,0.1111111111111111,0.10526315789473684,0.05555555555555555,0.02127659574468085,0.022727272727272728,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004806068260222673,Harry Himmelberg,0,16078,20,Greater Western Sydney,2021,31,0
5,1,5,10,7,70,0,0,0,1,2,0,0,3,0,0,4,7,0,0,1,0,0,78,32,26,0,0,0,94,3,3,0,0,0,0,0,5,3,0,3,0,0,0,1,9,3.8,0,0,0,0,26,14,5,44,0,0,0,0,44,0.027777777777777776,0.01160092807424594,0.005154639175257732,0.0176678445229682,0.014005602240896359,0,0,0.010526315789473684,0,0,0.01680672268907563,0.015521064301552107,0,0,0,0.024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0025377252604812384,Will Setterfield,0,16046,17,Carlton,2021,31,0
5,5,3,8,5,63,0,1,0,2,0,2,0,3,0,2,1,9,0,1,1,0,0,88,39,28,0,0,4,184,2,0,1,0,0,0,0,2,2,0,0,0,0,0,2,12,-1.2,0,0,3,0,9,12,10,72,0,1,0,0,80,0.0847457627118644,0.012135922330097087,0.033783783783783786,0.011278195488721804,0.011799410029498525,0,0.0625,0.020618556701030927,0.020618556701030927,0,0.003663003663003663,0.023622047244094488,0,0.05263157894736842,0,0.014184397163120567,0.058823529411764705,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.042377736419439316,Bayley Fritsch,0,16087,21,Melbourne,2021,14,0
16,6,6,22,16,73,2,1,0,4,1,5,3,4,1,2,7,15,2,1,1,0,1,79,102,101,2,1,9,374,5,2,0,0,0,1,1,11,12,2,4,0,0,0,0,18,15.3,0,2,4,1,72,9,22,141,0,0,0,0,91,0.0125,0.03669724770642202,0.025,0.019169329073482427,0.029372496662216287,0.06896551724137931,0.06666666666666667,0.047619047619047616,0.050505050505050504,0.05084745762711865,0.03125,0.028462998102466792,0.07692307692307693,0.03225806451612903,0.038461538461538464,0.04424778761061947,0.08333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.03381415829062462,Kyle Langford,0,15978,10,Essendon,2021,12,0
9,4,9,18,10,56,0,1,0,3,0,3,0,3,0,0,1,17,0,1,0,0,0,73,70,47,0,0,4,249,4,0,1,0,0,1,0,4,4,0,1,0,0,0,1,12,-4.6,0,0,2,0,13,13,8,61,0,0,0,0,93,0.011235955056179775,0.02158273381294964,0.023668639053254437,0.029605263157894735,0.024965325936199722,0,0.05555555555555555,0.02459016393442623,0.031578947368421054,0,0.00398406374501992,0.038901601830663615,0,0.058823529411764705,0,0.02962962962962963,0.046511627906976744,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12660472095012665,Dean Kent,0,16054,18,St Kilda,2021,14,0
8,4,9,17,10,59,0,1,34,2,2,1,6,1,0,0,14,3,3,1,1,0,0,79,97,90,1,5,4,219,2,2,0,0,1,1,0,3,4,0,2,6,53.1,1,0,8,9.5,64,2,1,1,27,10,9,64,0,0,5,0,100,0.023255813953488372,0.01951219512195122,0.0213903743315508,0.0297029702970297,0.023842917251051893,0,0.07692307692307693,0.015384615384615385,0.011904761904761904,0.08955223880597014,0.05384615384615385,0.00684931506849315,0.09090909090909091,0.05263157894736842,0,0.016129032258064516,0.029411764705882353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.751659631729126,Jonathon Ceglar,0,16089,22,Hawthorn,2021,6,0
10,7,3,13,9,69,0,0,28,1,2,2,2,2,0,0,3,10,1,0,4,0,0,66,89,103,0,2,2,231,3,4,0,0,1,2,0,2,7,0,1,9,77.8,4,0,7,12.9,36,1,0,3,40,8,9,62,0,0,3,0,265,0.07905138339920949,0.021231422505307854,0.03571428571428571,0.01048951048951049,0.017173051519154558,0,0,0.008547008547008548,0.023529411764705882,0.03076923076923077,0.011450381679389313,0.0211864406779661,0.05555555555555555,0,0,0.020134228187919462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.250773549079895,Paddy Ryder,0,16026,15,St Kilda,2021,7,0
10,5,5,15,14,93,0,0,0,4,0,3,0,0,3,0,6,8,2,0,4,0,0,85,74,104,0,0,1,293,3,8,0,0,2,0,0,6,10,0,2,0,0,2,0,10,12,0,1,0,2,16,15,12,87,0,0,3,0,57,0,0.022727272727272728,0.029585798816568046,0.018115942028985508,0.02094972067039106,0,0,0.0425531914893617,0.03,0,0.02197802197802198,0.0182648401826484,0.10526315789473684,0,0,0.022556390977443608,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07485409080982208,Jayden Laverde,0,15984,11,Essendon,2021,10,0
4,5,4,8,6,75,1,0,2,1,0,3,0,2,1,1,1,7,0,2,0,0,0,77,45,41,0,0,3,112,3,0,0,0,0,2,0,1,3,0,0,1,66.7,0,3,3,4,3,0,1,0,9,12,7,54,0,0,0,0,20,0,0.00823045267489712,0.02092050209205021,0.014545454545454545,0.010512483574244415,0.06666666666666667,0,0.008695652173913044,0.027522935779816515,0,0.003861003861003861,0.014613778705636743,0,0.1,0,0.020689655172413793,0.02,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.01592455431818962,Josh Corbett,0,15939,8,Gold Coast,2021,37,0
15,5,17,32,21,66,0,0,0,5,4,4,7,5,1,2,18,15,0,1,0,0,1,80,109,111,2,5,4,355,4,4,1,0,0,0,0,3,6,2,11,0,0,2,0,11,15,0,1,0,0,3,3,16,99,0,1,0,0,166,0.30718954248366015,0.03865979381443299,0.03184713375796178,0.05821917808219178,0.047058823529411764,0,0,0.04950495049504951,0.03669724770642202,0.1044776119402985,0.06498194945848375,0.03807106598984772,0,0.03333333333333333,0.05,0.0273972602739726,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3507823348045349,Rory Laird,0,15926,6,Adelaide,2021,9,0
6,3,6,12,7,58,0,0,0,2,1,1,0,2,0,1,7,7,0,0,6,0,0,83,44,71,0,0,3,147,2,7,0,1,2,0,0,8,4,0,6,0,0,1,0,9,5.6,0,0,0,5,1,14,11,80,0,0,0,0,143,0.007194244604316547,0.015665796344647518,0.017341040462427744,0.028985507246376812,0.020338983050847456,0,0,0.022988505747126436,0.012195121951219513,0,0.0319634703196347,0.01971830985915493,0,0,0,0.018867924528301886,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0049116709269583225,Ryan Lester,0,15885,2,Brisbane Lions,2021,24,0
8,3,5,13,6,46,0,1,0,4,0,4,2,6,2,5,8,6,0,0,3,1,0,82,47,47,0,2,2,219,2,2,0,1,2,1,1,11,3,0,4,0,0,0,0,27,5.3,0,0,1,1,97,9,5,39,0,0,0,0,125,0.2616822429906542,0.02040816326530612,0.01764705882352941,0.021367521367521368,0.020766773162939296,0,0.06666666666666667,0.041666666666666664,0.0449438202247191,0.02666666666666667,0.032388663967611336,0.015789473684210527,0,0,0,0.016666666666666666,0.023255813953488372,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04071865230798721,Dom Sheed,0,15921,6,West Coast,2021,32,0
10,3,8,18,15,83,0,0,0,2,1,2,4,1,2,1,10,9,0,0,1,0,0,76,62,85,2,2,5,203,3,4,1,0,0,0,0,7,8,1,7,0,0,1,0,15,16.4,0,2,0,0,8,8,13,86,0,0,0,0,113,0.057692307692307696,0.02444987775061125,0.014634146341463415,0.0321285140562249,0.02735562310030395,0,0,0.02564102564102564,0.020202020202020204,0.0625,0.04219409282700422,0.02102803738317757,0,0,0,0.02564102564102564,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.047483012080192566,Luke Dunstan,0,16064,19,St Kilda,2021,12,0
10,4,6,16,11,69,1,0,0,1,2,3,1,2,0,0,7,9,0,0,0,0,0,81,64,70,0,1,3,293,3,6,0,0,0,0,0,6,6,3,7,0,0,3,0,12,13.4,0,2,1,0,34,11,7,53,0,0,0,0,80,0,0.024096385542168676,0.0273972602739726,0.020477815699658702,0.022598870056497175,0.05263157894736842,0,0.007462686567164179,0.03260869565217391,0.012987012987012988,0.024734982332155476,0.0225,0,0,0,0.02127659574468085,0.023809523809523808,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.011367876082658768,Daniel Howe,0,16039,16,Hawthorn,2021,24,0
11,11,1,12,10,83,0,0,0,0,1,0,0,3,0,1,4,9,3,1,5,0,0,86,65,51,0,0,2,126,3,2,0,1,5,0,0,5,9,0,1,0,0,1,1,5,4,0,0,0,5,69,16,14,100,0,0,0,0,124,0,0.026378896882494004,0.05583756345177665,0.003676470588235294,0.01741654571843251,0,0,0,0,0,0.01568627450980392,0.021176470588235293,0.125,0.034482758620689655,0,0.02830188679245283,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017519434913992882,Jake Kolodjashnij,0,16052,18,Geelong,2021,17,0
6,2,4,10,5,50,0,0,0,0,0,2,0,6,1,3,5,7,0,0,1,1,1,71,24,22,0,0,4,181,8,2,0,0,0,0,0,5,1,2,4,0,0,0,0,15,1.5,0,2,1,1,30,7,16,103,0,0,0,0,87,0.03896103896103896,0.013793103448275862,0.009433962264150943,0.013937282229965157,0.013850415512465374,0,0,0,0.02,0,0.019455252918287938,0.015086206896551725,0,0,0.06666666666666667,0.064,0.021739130434782608,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.012238487601280212,Alex Neal-Bullen,0,15935,7,Melbourne,2021,22,0
16,4,4,20,9,45,0,2,0,7,1,4,2,3,1,0,5,14,0,2,1,0,0,83,99,70,1,1,4,305,3,1,0,0,0,0,0,5,6,0,3,0,0,0,1,26,3,0,1,2,1,9,18,9,72,0,0,0,0,65,0.06521739130434782,0.03931203931203931,0.023529411764705882,0.01486988847583643,0.029585798816568046,0,0.125,0.06363636363636363,0.038834951456310676,0.027777777777777776,0.019083969465648856,0.034912718204488775,0,0.09523809523809523,0,0.025210084033613446,0.045454545454545456,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04059324041008949,Jaidyn Stephenson,0,16028,15,North Melbourne,2021,15,0
15,7,7,22,15,68,0,0,0,0,0,2,2,2,0,2,6,17,0,0,2,0,0,88,74,62,0,2,3,330,2,2,0,0,0,0,0,4,9,0,5,0,0,1,0,8,6.9,0,0,0,1,25,11,12,83,0,0,0,0,103,0.020833333333333332,0.029585798816568046,0.025179856115107913,0.027888446215139442,0.029023746701846966,0,0,0,0.020833333333333332,0.034482758620689655,0.02643171806167401,0.032504780114722756,0,0,0,0.016260162601626018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1282852590084076,Liam Duggan,0,15883,1,West Coast,2021,12,0
11,7,5,16,11,69,1,0,15,2,1,3,2,3,1,1,7,8,2,1,4,0,1,64,91,101,0,2,5,182,4,3,0,0,0,2,0,6,8,0,2,5,39.5,2,0,9,13.7,38,3,1,4,10,13,8,61,0,0,0,0,152,0.029850746268656716,0.02534562211981567,0.029045643153526972,0.017421602787456445,0.022191400832177532,0.09090909090909091,0,0.02247191011235955,0.036585365853658534,0.037037037037037035,0.034482758620689655,0.015968063872255488,0.125,0.05,0.1,0.037037037037037035,0.023809523809523808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.06348741054534912,Rhys Stanley,0,15980,11,Geelong,2021,14,0
11,2,3,14,12,86,0,0,0,0,4,1,0,1,0,0,1,10,0,0,4,0,0,78,45,50,0,0,2,403,2,1,0,1,1,0,0,6,10,0,1,0,0,0,0,8,7.9,0,0,0,4,5,12,11,78,1,1,0,0,72,0.034482758620689655,0.026252983293556086,0.013986013986013986,0.00906344410876133,0.018666666666666668,0,0,0,0.010309278350515464,0,0.0033444816053511705,0.022123893805309734,0,0,0,0.013333333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.019459690898656845,Bailey Dale,0,16020,14,Western Bulldogs,2021,34,0
13,2,16,29,21,72,0,0,0,4,3,5,5,2,0,0,13,18,0,0,4,0,0,78,93,127,3,2,4,350,5,5,0,0,0,0,0,10,8,0,11,0,0,0,0,21,17.9,0,0,0,1,73,9,7,51,0,0,0,1,163,0.13071895424836602,0.031630170316301706,0.009950248756218905,0.061068702290076333,0.04309063893016345,0,0,0.0547945205479452,0.050505050505050504,0.07692307692307693,0.05652173913043478,0.040632054176072234,0,0,0,0.03816793893129771,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1177946999669075,David Swallow,0,15950,9,Gold Coast,2021,10,0
7,5,9,16,15,94,0,0,0,1,2,3,1,1,0,0,6,10,0,0,0,0,0,70,58,62,0,1,2,214,2,3,0,0,0,0,0,0,6,1,5,0,0,0,0,5,9.8,0,0,0,0,9,15,8,63,0,0,0,0,3,0,0.01440329218106996,0.02092050209205021,0.03272727272727273,0.02102496714848883,0,0,0.008695652173913044,0.027522935779816515,0.01639344262295082,0.023166023166023165,0.020876826722338204,0,0,0,0.013793103448275862,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.013817987404763699,Ryan Byrnes,0,15939,8,St Kilda,2021,21,0
10,1,15,25,16,64,0,0,0,10,1,3,4,5,1,0,12,13,0,0,0,0,0,76,104,102,1,3,3,235,3,2,2,0,0,0,0,9,5,3,11,0,0,0,0,21,10.4,0,1,1,0,49,8,8,56,0,1,0,0,179,0.30718954248366015,0.027777777777777776,0.007352941176470588,0.05154639175257732,0.03840245775729647,0,0,0.09433962264150944,0.03225806451612903,0.05405405405405406,0.047058823529411764,0.034759358288770054,0,0,0,0.02586206896551724,0.023809523809523808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.30864864587783813,Rory Laird,0,16071,20,Adelaide,2021,9,0
5,2,4,9,6,67,0,0,0,1,1,2,0,2,1,1,7,3,0,0,8,0,0,86,31,60,0,0,2,174,4,6,0,0,2,0,0,6,5,0,5,0,0,0,1,9,9.7,0,2,0,7,1,6,15,96,0,0,0,0,5,0,0.01278772378516624,0.013157894736842105,0.014336917562724014,0.013432835820895522,0,0,0.007352941176470588,0.020833333333333332,0,0.025179856115107913,0.007936507936507936,0,0,0,0.029197080291970802,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014467975124716759,Nick Murray,0,15959,10,Adelaide,2021,18,0
9,3,3,12,8,67,0,1,0,2,2,3,2,5,2,2,7,5,1,1,2,0,0,77,47,44,0,2,3,153,5,2,0,0,0,2,1,3,6,3,5,0,0,0,0,13,0.2,0,1,3,0,17,9,9,63,0,0,0,0,27,0,0.02122641509433962,0.013888888888888888,0.009933774834437087,0.01652892561983471,0,0.06666666666666667,0.022222222222222223,0.030927835051546393,0.03508771929824561,0.029411764705882353,0.010660980810234541,0.03571428571428571,0.038461538461538464,0,0.03571428571428571,0.06521739130434782,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.015462925657629967,Kysaiah Pickett,0,16019,13,Melbourne,2021,29,0
8,3,14,22,17,77,0,0,0,5,1,2,3,7,0,4,11,13,0,0,2,0,1,85,69,71,2,1,5,142,3,3,1,0,0,1,0,9,5,0,9,0,0,0,0,23,11.7,0,1,0,2,7,8,12,80,0,0,0,0,111,0.2912621359223301,0.021621621621621623,0.02040816326530612,0.042042042042042045,0.031294452347083924,0,0,0.04854368932038835,0.021739130434782608,0.038461538461538464,0.043137254901960784,0.029213483146067417,0,0,0.05263157894736842,0.02586206896551724,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.04136892035603523,Jaeger O'Meara,0,15949,9,Hawthorn,2021,37,0
3,0,5,8,5,63,0,0,16,4,0,0,1,3,1,1,2,6,0,0,2,0,0,80,49,45,0,1,0,-11,2,0,1,0,1,4,0,4,1,0,0,6,55.2,0,0,13,1.9,29,0,0,2,18,13,12,85,0,0,0,0,147,0.014285714285714285,0.006802721088435374,0,0.019157088122605363,0.011396011396011397,0,0,0.030303030303030304,0,0.011627906976744186,0.006557377049180328,0.015503875968992248,0,0,0,0.013333333333333334,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0037122019566595554,Levi Casboult,0,15923,6,Carlton,2021,28,0
9,6,8,17,14,82,0,0,0,1,2,2,2,0,0,0,10,10,2,0,3,0,0,81,65,89,0,2,4,263,1,8,0,0,0,0,0,1,7,0,6,0,0,3,0,4,17,0,3,0,1,7,16,14,100,1,1,0,0,61,0.034482758620689655,0.02102803738317757,0.031088082901554404,0.028368794326241134,0.023943661971830985,0,0,0.011764705882352941,0.020833333333333332,0.02631578947368421,0.03861003861003861,0.022123893805309734,0.07142857142857142,0,0,0.008064516129032258,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.16881656646728516,Bailey Dale,0,15891,2,Western Bulldogs,2021,12,0
7,2,11,18,9,50,0,1,0,5,1,2,2,4,0,2,9,8,1,0,0,0,0,65,64,60,0,2,3,95,5,2,1,0,0,2,0,6,2,2,7,0,0,0,0,14,4.8,0,1,1,0,19,5,13,83,0,0,0,0,35,0,0.016786570743405275,0.0106951871657754,0.03914590747330961,0.025787965616045846,0,0.125,0.04854368932038835,0.019801980198019802,0.02857142857142857,0.03333333333333333,0.01904761904761905,0.03333333333333333,0,0,0.03676470588235294,0.02127659574468085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.01760910265147686,James Cousins,0,16065,19,Hawthorn,2021,33,0
6,3,5,11,9,82,0,0,0,2,3,1,0,2,0,1,5,6,0,0,1,0,0,81,42,53,0,0,0,147,3,6,0,0,1,0,0,4,5,1,4,0,0,0,0,12,7.9,0,0,1,0,0,10,14,94,0,0,0,0,122,0,0.013856812933025405,0.016129032258064516,0.01968503937007874,0.01601164483260553,0,0,0.019417475728155338,0.010101010101010102,0,0.01953125,0.014388489208633094,0,0,0,0.02158273381294964,0.019230769230769232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.004789541941136122,Adam Kennedy,0,16017,13,Greater Western Sydney,2021,21,0
10,4,3,13,10,77,0,0,0,4,4,1,0,1,1,0,3,9,0,0,8,0,0,84,65,79,0,0,0,145,2,4,0,1,1,0,0,8,7,0,3,0,0,1,0,11,7.8,0,0,0,7,20,7,13,85,0,0,0,0,74,0.034482758620689655,0.02336448598130841,0.03225806451612903,0.010638297872340425,0.018309859154929577,0,0,0.028368794326241134,0.009708737864077669,0,0.009554140127388535,0.023622047244094488,0,0,0,0.012903225806451613,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010634884238243103,Bailey Williams,0,16066,19,Western Bulldogs,2021,23,0
13,9,5,18,15,83,0,1,0,0,2,3,0,1,0,1,3,15,1,1,0,0,1,91,74,76,0,0,5,382,1,4,0,0,0,1,0,10,11,0,2,0,0,2,0,12,7.6,0,0,1,0,10,11,14,95,0,0,0,0,11,0.375,0.03110047846889952,0.05172413793103448,0.01953125,0.026706231454005934,0,0.058823529411764705,0,0.02702702702702703,0,0.010309278350515464,0.04076086956521739,0.041666666666666664,0.058823529411764705,0.05555555555555555,0.006993006993006993,0.022222222222222223,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.14220689237117767,Lachlan Sholl,0,15895,3,Adelaide,2021,40,0
7,3,6,13,12,92,0,0,0,1,5,1,1,3,1,3,4,9,1,0,7,0,0,89,38,72,1,0,3,237,5,7,0,0,0,0,0,8,7,0,1,0,0,2,0,12,10.2,0,1,0,5,50,6,8,54,0,0,0,0,12,0,0.01650943396226415,0.015957446808510637,0.02040816326530612,0.018105849582172703,0,0,0.009259259259259259,0.01,0.014705882352941176,0.014234875444839857,0.020785219399538105,0.03225806451612903,0,0,0.03355704697986577,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006957358215004206,Changkuoth Jiath,0,15918,5,Hawthorn,2021,26,0
5,6,5,10,8,80,2,1,0,2,0,1,0,2,1,0,6,4,3,3,4,0,0,84,65,87,0,0,5,111,2,1,1,0,0,3,2,1,3,2,3,0,0,1,1,6,15.7,0,1,3,4,27,10,9,64,0,0,0,0,19,0,0.012195121951219513,0.03208556149732621,0.0165016501650165,0.014025245441795231,0.18181818181818182,0.07692307692307693,0.015384615384615385,0.011904761904761904,0,0.023076923076923078,0.0091324200913242,0.09090909090909091,0.15789473684210525,0,0.016129032258064516,0.08823529411764706,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2330736517906189,Jacob Koschitzke,0,16089,22,Hawthorn,2021,12,0
7,3,2,9,9,100,0,0,0,1,4,0,2,0,0,0,4,5,0,0,4,0,0,80,38,47,2,0,0,180,0,1,0,0,0,0,0,7,7,0,2,0,0,0,0,11,6.8,0,0,0,2,16,11,11,77,0,0,0,0,80,0,0.01694915254237288,0.016216216216216217,0.0072992700729927005,0.013100436681222707,0,0,0.008403361344537815,0,0.02702702702702703,0.015384615384615385,0.01160092807424594,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.009300902485847473,Jackson Nelson,0,15962,10,West Coast,2021,30,0
9,4,4,13,10,77,3,0,2,2,0,1,0,4,1,2,7,6,1,1,0,0,0,80,70,80,0,0,5,240,3,1,2,0,0,2,0,0,6,2,5,0,33.3,0,3,5,11,6,1,4,0,19,5,13,83,0,0,0,0,32,0,0.02158273381294964,0.0213903743315508,0.014234875444839857,0.01862464183381089,0.1111111111111111,0,0.019417475728155338,0.009900990099009901,0,0.025925925925925925,0.014285714285714285,0.03333333333333333,0.05263157894736842,0,0.022058823529411766,0.0851063829787234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.02535858191549778,Mitch Lewis,0,16065,19,Hawthorn,2021,36,0
7,6,7,14,13,93,1,0,19,3,0,1,4,0,2,0,8,7,0,1,2,0,1,83,92,111,2,2,3,111,1,2,0,0,1,0,0,1,6,0,5,5,55.9,0,2,8,16.4,34,1,1,1,19,5,13,83,0,0,0,1,240,0.09134615384615384,0.016786570743405275,0.03208556149732621,0.02491103202846975,0.02005730659025788,0.037037037037037035,0,0.02912621359223301,0.009900990099009901,0.05714285714285714,0.02962962962962963,0.016666666666666666,0,0.05263157894736842,0.058823529411764705,0.007352941176470588,0.02127659574468085,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.05370448902249336,Ben McEvoy,0,16065,19,Hawthorn,2021,38,0
12,8,3,15,12,80,0,0,0,1,3,1,0,1,1,0,4,11,0,0,5,0,0,83,71,66,0,0,3,317,2,5,0,0,0,0,0,7,10,0,2,0,0,0,0,7,4.7,0,1,0,3,20,4,13,82,0,0,0,0,18,0,0.02654867256637168,0.03755868544600939,0.011538461538461539,0.021067415730337078,0,0,0.00847457627118644,0.011494252873563218,0,0.014705882352941176,0.02576112412177986,0,0,0,0.014184397163120567,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0058761402033269405,Josh Rotham,0,15905,4,West Coast,2021,33,0
13,7,4,17,12,71,0,0,0,1,3,2,0,3,1,1,9,8,3,0,7,0,0,89,70,115,0,0,3,310,2,13,0,0,5,0,0,10,11,0,4,0,0,6,0,12,18,0,2,0,6,28,8,11,74,0,0,1,0,40,0.038461538461538464,0.033766233766233764,0.044585987261146494,0.0149812734082397,0.02607361963190184,0,0,0.00909090909090909,0.02127659574468085,0,0.03103448275862069,0.022598870056497175,0.1,0,0,0.014388489208633094,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260958194732666,Noah Balta,0,15956,10,Richmond,2021,11,0
9,4,2,11,10,91,0,0,0,3,2,1,1,2,3,1,6,4,0,0,11,0,0,91,55,71,0,1,1,134,1,7,0,2,9,0,0,7,8,0,3,0,0,1,0,7,10.8,0,1,0,11,19,9,8,57,0,0,0,0,161,0.05673758865248227,0.020134228187919462,0.018604651162790697,0.009523809523809525,0.0167427701674277,0,0,0.025,0.010638297872340425,0.014084507042253521,0.02510460251046025,0.009732360097323601,0,0,0,0.007936507936507936,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02489282749593258,Liam Jones,0,16080,21,Carlton,2021,34,0
17,7,17,34,26,77,0,0,0,3,1,5,7,3,2,1,9,24,0,0,1,0,1,74,117,120,2,5,7,395,5,0,1,0,0,0,0,4,13,0,4,0,0,0,0,13,12.1,0,1,0,0,38,5,15,95,0,0,3,0,198,0.1437125748502994,0.04336734693877551,0.04046242774566474,0.054313099041533544,0.04822695035460993,0,0,0.02654867256637168,0.05319148936170213,0.09859154929577464,0.036,0.052980132450331126,0,0,0.0625,0.03937007874015748,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.371366024017334,Cameron Guthrie,0,16068,19,Geelong,2021,3,1
